model,mean_auc,std_auc,pooled_auc,mean_pr_auc,std_pr_auc,pooled_pr_auc,mean_accuracy,std_accuracy,pooled_accuracy,mean_bal_accuracy,std_bal_accuracy,pooled_bal_accuracy,mean_f1,std_f1,pooled_f1,mean_precision,std_precision,pooled_precision,mean_recall,std_recall,pooled_recall,n_samples,n_folds
LogisticRegression,0.7112986305633365,0.04556018799832536,0.6811899038461539,0.7441688761016269,0.12359374356205953,0.7105727842123996,0.6455016495060988,0.043208089517552645,0.646551724137931,0.6457539682539681,0.032909301413478684,0.6490384615384616,0.6142817542817542,0.11152795902404587,0.6611570247933884,0.6799999999999999,0.1445982087555328,0.7017543859649122,0.6133333333333333,0.1766813556166292,0.625,116,5
KNN,0.6542915499533147,0.07988696220527564,0.6986177884615385,0.7017341591439618,0.09480136337265274,0.7406255386208674,0.612068014793265,0.060613409301599544,0.6206896551724138,0.6040546218487395,0.0498972234539549,0.6129807692307692,0.6043329043329043,0.14310927053013073,0.6666666666666666,0.6208771929824561,0.15313327508560182,0.6470588235294118,0.652156862745098,0.1839278396857233,0.6875,116,5
ExtraTrees,0.6493611889200125,0.06414318692420076,0.6514423076923077,0.6881519183833805,0.10365517040969424,0.7012145472967694,0.6364208094463935,0.09356376063942154,0.6293103448275862,0.6287605042016807,0.07544514961796098,0.6316105769230769,0.6137534135911418,0.10684824961115007,0.6446280991735537,0.6448412698412699,0.10534948257806424,0.6842105263157895,0.6015686274509804,0.14108057745441502,0.609375,116,5
SVM_Linear,0.6456742141300965,0.08379744236491576,0.6105769230769231,0.6672513477325307,0.1259970772111047,0.6436529338816601,0.5714873125885361,0.08561629887623745,0.5948275862068966,0.5461251167133521,0.056898227152184386,0.5625,0.6555716747021095,0.1464003272897311,0.7044025157232704,0.5500696621386276,0.1602878353490877,0.5894736842105263,0.8509803921568627,0.13159185674950996,0.875,116,5
GradientBoosting,0.6234146436352319,0.0606145331134675,0.6197415865384616,0.699623864382161,0.07048781141384651,0.6888846734928193,0.5530285312265291,0.07297972901943096,0.5689655172413793,0.5495938375350139,0.05396405697061501,0.5643028846153846,0.5582328782328783,0.13035887333934856,0.609375,0.563961038961039,0.1586184343786774,0.609375,0.6015686274509804,0.16795305178759745,0.609375,116,5
RandomForest,0.6232232337379398,0.07931692961349786,0.6392728365384616,0.6718874038260625,0.11794444651015513,0.6892959900507347,0.5792799216603444,0.09096389311260736,0.603448275862069,0.5783520074696545,0.0759039404762998,0.5973557692307692,0.5888226157191674,0.14388319950041367,0.6461538461538462,0.583984962406015,0.17151356552808303,0.6363636363636364,0.6368627450980392,0.1547425339918559,0.65625,116,5
NaiveBayes,0.5963001867413633,0.056279323563885,0.6251502403846154,0.6615004752020449,0.16852202054810922,0.6677410899151395,0.5666623884087734,0.03952625435683011,0.5689655172413793,0.4720261437908497,0.0480508189268262,0.5336538461538461,0.5678571428571428,0.2851581889824737,0.691358024691358,0.46599455490471087,0.23688875505927662,0.5714285714285714,0.7329411764705882,0.36907440571654015,0.875,116,5
SVM_RBF,0.5881676003734827,0.207708752390373,0.635516826923077,0.6944156209965431,0.13435059664492652,0.6940633577739102,0.5809037582118782,0.12670409132939514,0.5689655172413793,0.5773039215686274,0.0962622790841322,0.5715144230769231,0.5189321717925837,0.21657608728546807,0.5833333333333334,0.5695238095238095,0.1700166725184338,0.625,0.5462745098039214,0.2896645901364735,0.546875,116,5
XGBoost,0.5743604108309991,0.10833877639951568,0.606670673076923,0.6337073069399861,0.18224765032619947,0.6551956547599719,0.5615165948870064,0.09653851964340386,0.5775862068965517,0.5686624649859944,0.0803261413027715,0.5757211538461539,0.5649158249158249,0.13455219512408828,0.608,0.5776984126984127,0.17234769768977767,0.6229508196721312,0.5980392156862744,0.14139416766525448,0.59375,116,5
LightGBM,0.5510480859010272,0.12510007719645125,0.6228966346153846,0.6358779617340213,0.18754568207025318,0.6772919196088973,0.5351801146573115,0.15531077068081328,0.5775862068965517,0.5346428571428572,0.13633982851689122,0.5739182692307692,0.5395865347183805,0.20377538464702027,0.6141732283464567,0.5660659000442282,0.2298364659824007,0.6190476190476191,0.5466666666666666,0.1755286407664996,0.609375,116,5
