Experiment_ID,FS_METHOD,Model,Run_Name_No_SMOTE,Run_Name_SMOTE,Mean_AUC_No_SMOTE,Mean_AUC_SMOTE,Delta_Mean_AUC_SMOTE_minus_No_SMOTE,Std_AUC_No_SMOTE,Std_AUC_SMOTE,Delta_Std_AUC_SMOTE_minus_No_SMOTE,Pooled_AUC_No_SMOTE,Pooled_AUC_SMOTE,Delta_Pooled_AUC_SMOTE_minus_No_SMOTE,Mean_PR_AUC_No_SMOTE,Mean_PR_AUC_SMOTE,Delta_Mean_PR_AUC_SMOTE_minus_No_SMOTE,Pooled_PR_AUC_No_SMOTE,Pooled_PR_AUC_SMOTE,Delta_Pooled_PR_AUC_SMOTE_minus_No_SMOTE,Mean_Bal_Acc_No_SMOTE,Mean_Bal_Acc_SMOTE,Delta_Mean_Bal_Acc_SMOTE_minus_No_SMOTE,Pooled_Bal_Acc_No_SMOTE,Pooled_Bal_Acc_SMOTE,Delta_Pooled_Bal_Acc_SMOTE_minus_No_SMOTE,Mean_F1_No_SMOTE,Mean_F1_SMOTE,Delta_Mean_F1_SMOTE_minus_No_SMOTE,Pooled_F1_No_SMOTE,Pooled_F1_SMOTE,Delta_Pooled_F1_SMOTE_minus_No_SMOTE,Mean_Specificity_No_SMOTE,Mean_Specificity_SMOTE,Delta_Mean_Specificity_SMOTE_minus_No_SMOTE,Pooled_Specificity_No_SMOTE,Pooled_Specificity_SMOTE,Delta_Pooled_Specificity_SMOTE_minus_No_SMOTE,Avg_Features_No_SMOTE,Avg_Features_SMOTE,Delta_Avg_Features_SMOTE_minus_No_SMOTE,N_Unique_Selected_Features_No_SMOTE,N_Unique_Selected_Features_SMOTE,Delta_N_Unique_Selected_Features_SMOTE_minus_No_SMOTE
corr_mrmr_auto_k,corr_mrmr,ExtraTrees,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.677420634920635,0.6507539682539683,-0.026666666666666727,0.1057703388264395,0.111077120651259,0.005306781824819501,0.6273015873015874,0.6003174603174602,-0.02698412698412711,0.7479154188642007,0.7387398786774575,-0.009175540186743159,0.7144616442972873,0.6607344631181424,-0.05372718117914488,0.6199603174603174,0.5706746031746032,-0.049285714285714266,0.6036507936507937,0.5598412698412698,-0.043809523809523854,0.6175646722093499,0.5714208754208754,-0.04614379678847447,0.6218487394957983,0.576271186440678,-0.045577553055120346,0.6240476190476191,0.574047619047619,-0.050000000000000044,0.62,0.58,-0.040000000000000036,12.0,12.0,0.0,44,44,0
corr_mrmr_auto_k,corr_mrmr,GradientBoosting,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6642063492063492,0.6778571428571429,0.013650793650793691,0.125327587877509,0.0728873955933532,-0.05244019228415581,0.6152380952380951,0.6842857142857143,0.06904761904761914,0.7391485846403303,0.7053116667925461,-0.0338369178477842,0.7010351056801851,0.6970456443515631,-0.00398946132862199,0.5796825396825398,0.6455952380952381,0.06591269841269831,0.5671428571428572,0.6295238095238096,0.062380952380952426,0.6480150594677847,0.6431827431827432,-0.004832316285041549,0.656934306569343,0.65,-0.006934306569343018,0.4314285714285714,0.6573809523809524,0.22595238095238102,0.42,0.64,0.22000000000000003,12.0,12.0,0.0,44,44,0
corr_mrmr_auto_k,corr_mrmr,KNN,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.7066071428571428,0.6944047619047619,-0.012202380952380909,0.1449344068892115,0.139845931673732,-0.005088475215479504,0.6646031746031745,0.6741269841269842,0.009523809523809712,0.7486750193552927,0.715515294926611,-0.03315972442868165,0.7123603611638374,0.7082594830180302,-0.004100878145807174,0.6160317460317459,0.6809920634920635,0.06496031746031761,0.5988888888888889,0.6653968253968254,0.06650793650793652,0.694991674991675,0.6795413282369804,-0.015450346754694588,0.6950354609929078,0.6833333333333333,-0.011702127659574457,0.4438095238095238,0.6992857142857143,0.25547619047619047,0.42,0.68,0.26000000000000006,12.0,12.0,0.0,44,44,0
corr_mrmr_auto_k,corr_mrmr,LightGBM,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6181746031746032,0.6344047619047618,0.01623015873015865,0.1311663475636268,0.1555016711012892,0.024335323537662407,0.5898412698412698,0.6114285714285714,0.0215873015873016,0.7178455026001408,0.7336380154358253,0.015792512835684502,0.6756850897847937,0.6988452619964463,0.023160172211652563,0.5878174603174603,0.6210714285714285,0.0332539682539682,0.5598412698412698,0.6019047619047619,0.042063492063492136,0.5772879057547249,0.5732486772486772,-0.004039228506047654,0.576271186440678,0.5892857142857143,0.013014527845036317,0.604047619047619,0.6883333333333332,0.08428571428571419,0.58,0.68,0.10000000000000009,12.0,12.0,0.0,44,44,0
corr_mrmr_auto_k,corr_mrmr,LogisticRegression,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6419841269841269,0.6507936507936508,0.008809523809523934,0.0736773009223452,0.0751181147696125,0.0014408138472672971,0.6488888888888888,0.6587301587301587,0.009841269841269873,0.7248117866728652,0.7270650777914589,0.0022532911185937365,0.6935289352971128,0.6955944670827222,0.00206553178560942,0.5918253968253968,0.6006349206349206,0.008809523809523823,0.6095238095238096,0.6215873015873016,0.012063492063491998,0.6302794918330308,0.6287246852764095,-0.0015548065566213243,0.639344262295082,0.6386554621848739,-0.0006888001102081098,0.5552380952380952,0.5895238095238095,0.03428571428571425,0.6,0.64,0.040000000000000036,12.0,12.0,0.0,44,44,0
corr_mrmr_auto_k,corr_mrmr,NaiveBayes,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.5257539682539683,0.5347222222222223,0.00896825396825407,0.0622581488441928,0.0675671423110421,0.005308993466849307,0.5107936507936508,0.5220634920634921,0.011269841269841319,0.6535071546760576,0.6566318961512276,0.0031247414751700564,0.6095111182549565,0.6080460172732639,-0.001465100981692613,0.4900396825396825,0.4943253968253968,0.004285714285714282,0.4768253968253968,0.4888888888888889,0.012063492063492054,0.6379945054945055,0.6358393330807124,-0.0021551724137931494,0.6451612903225806,0.6447368421052632,-0.0004244482173174635,0.1826190476190476,0.2111904761904762,0.02857142857142861,0.16,0.2,0.04000000000000001,12.0,12.0,0.0,44,44,0
corr_mrmr_auto_k,corr_mrmr,RandomForest,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6859126984126984,0.6718253968253969,-0.014087301587301537,0.1120774306723363,0.1275789639333099,0.015501533260973588,0.6419047619047619,0.6142857142857142,-0.027619047619047654,0.742568806511164,0.7289001277796796,-0.013668678731484363,0.6815729479135462,0.6730533284010156,-0.008519619512530552,0.6242063492063492,0.6413095238095238,0.017103174603174565,0.6015873015873016,0.5974603174603175,-0.00412698412698409,0.6227399267399267,0.642434227330779,0.01969430059085231,0.628099173553719,0.64,0.011900826446280988,0.618095238095238,0.5954761904761904,-0.02261904761904765,0.6,0.56,-0.039999999999999925,12.0,12.0,0.0,44,44,0
corr_mrmr_auto_k,corr_mrmr,SVM_Linear,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6369444444444443,0.6441269841269841,0.00718253968253979,0.0743708811749749,0.0814756663217301,0.0071047851467552076,0.5942857142857143,0.6453968253968254,0.05111111111111111,0.7297231491715849,0.7269345565826393,-0.002788592588945593,0.6594831854621426,0.6896416443358289,0.03015845887368629,0.5970238095238095,0.6082539682539683,0.011230158730158757,0.5709523809523809,0.5995238095238096,0.028571428571428692,0.6788873482839,0.6349472955829778,-0.04394005270092216,0.676056338028169,0.6341463414634146,-0.04190999656475436,0.4021428571428571,0.5766666666666668,0.1745238095238097,0.38,0.58,0.19999999999999996,12.0,12.0,0.0,44,44,0
corr_mrmr_auto_k,corr_mrmr,SVM_RBF,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.509920634920635,0.6980952380952381,0.1881746031746031,0.2107805623207581,0.0445565479614203,-0.16622401435933779,0.5784126984126985,0.6615873015873016,0.08317460317460312,0.6394652145499484,0.7668252802066444,0.127360065656696,0.6715272662882359,0.7203505566270672,0.04882329033883126,0.5671428571428572,0.628095238095238,0.06095238095238087,0.5474603174603174,0.6195238095238096,0.07206349206349216,0.5288998357963874,0.6432900432900432,0.1143902074936558,0.6153846153846154,0.6446280991735537,0.029243483788938263,0.5171428571428571,0.6133333333333333,0.09619047619047616,0.46,0.62,0.15999999999999998,12.0,12.0,0.0,44,44,0
corr_mrmr_auto_k,corr_mrmr,XGBoost,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6572222222222223,0.6573809523809524,0.00015873015873013596,0.0931031877957322,0.1401115345946943,0.0470083467989621,0.6187301587301587,0.6196825396825396,0.0009523809523809268,0.7357105193276032,0.7442413699541077,0.008530850626504494,0.6766846706225802,0.681222253038618,0.004537582416037855,0.6367063492063492,0.6098412698412699,-0.026865079365079314,0.6092063492063492,0.5815873015873017,-0.027619047619047543,0.6723473818646232,0.6198236546062633,-0.052523727258359854,0.6717557251908397,0.6178861788617886,-0.053869546329051055,0.5588095238095238,0.5823809523809523,0.023571428571428577,0.52,0.56,0.040000000000000036,12.0,12.0,0.0,44,44,0
elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,ExtraTrees,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.7440079365079365,0.729642857142857,-0.01436507936507947,0.0514669536373045,0.0681484048928746,0.016681451255570107,0.7,0.7022222222222222,0.0022222222222222365,0.7835816165586178,0.7619144321349138,-0.021667184423703967,0.7346875229627656,0.7297826265486498,-0.004904896414115845,0.6490476190476191,0.6896031746031746,0.040555555555555456,0.6395238095238096,0.6733333333333333,0.033809523809523734,0.6588549150654414,0.6991523902594683,0.04029747519402693,0.6554621848739496,0.6942148760330579,0.03875269115910829,0.6552380952380952,0.6885714285714285,0.033333333333333326,0.66,0.68,0.020000000000000018,8.0,8.0,0.0,26,26,0
elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,GradientBoosting,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.7482539682539683,0.7632936507936507,0.015039682539682464,0.0668429264796041,0.0273395131557208,-0.0395034133238833,0.7311111111111112,0.7438095238095238,0.012698412698412653,0.7690347591435053,0.7641433530547677,-0.004891406088737615,0.7390985626540374,0.7331803745099508,-0.005918188144086622,0.6902777777777778,0.7009126984126983,0.010634920634920553,0.6930158730158731,0.6933333333333334,0.0003174603174602719,0.7286100329036926,0.7079840848806367,-0.02062594802305595,0.734375,0.7058823529411765,-0.028492647058823484,0.6192857142857143,0.7111904761904762,0.09190476190476182,0.64,0.72,0.07999999999999996,8.0,8.0,0.0,26,26,0
elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,KNN,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.7466865079365078,0.7632738095238094,0.016587301587301595,0.0293840832972881,0.0506010889863168,0.021217005689028703,0.696031746031746,0.7314285714285713,0.035396825396825315,0.7698874941010491,0.7965004705381382,0.026612976437089153,0.7296919827837272,0.7618004167925797,0.03210843400885255,0.673452380952381,0.7166666666666667,0.04321428571428565,0.6492063492063491,0.7095238095238096,0.060317460317460436,0.6984615384615385,0.7034033392660394,0.0049418008045009065,0.6929133858267716,0.6964285714285714,0.003515185601799753,0.6073809523809524,0.7847619047619048,0.17738095238095242,0.6,0.8,0.20000000000000007,8.0,8.0,0.0,26,26,0
