metric,mean,std,min,max,pooled
AUC,0.610969416386083,0.0667212881853312,0.51875,0.7222222222222222,0.5754437869822485
PR_AUC,0.6753288227488794,0.05313161265165043,0.6,0.7558303183665502,0.6319924330720628
Accuracy,0.5381959378733573,0.042611338558611316,0.46153846153846156,0.5925925925925926,0.5470085470085471
Bal_Accuracy,0.5525378787878787,0.03762771165266228,0.49375,0.6111111111111112,0.5307692307692308
F1_Score,0.6048002358838273,0.06374527051791214,0.5263157894736842,0.6857142857142857,0.624113475177305
Precision,0.5702168746286393,0.1152105306616231,0.36363636363636365,0.7058823529411765,0.5789473684210527
Recall,0.7117424242424242,0.1751147465863245,0.45454545454545453,1.0,0.676923076923077
