Feature_Name,Selection_Count,Selection_Frequency,Selected_As_Stable
Morph_Sphericity,5,1.0,True
Morph_Volume_cm3,4,0.8,True
GLCM_Correlation,3,0.6,True
IH_IntensityHistogramMode_Intensity,3,0.6,True
GLCM_AngularSecondMoment,3,0.6,True
IH_AreaUnderCurveCIVH_Intensity,3,0.6,True
IH_MinimumHistogramGradientGreyLevel_Intensity,2,0.4,True
Morph_Compactness1,2,0.4,True
GLCM_Contrast,2,0.4,True
IH_IntensityHistogramQuartileCoefficientOfDispersion_Intensity,2,0.4,True
GLCM_Autocorrelation,1,0.2,False
GLCM_JointMaximum,1,0.2,False
GLCM_NormalisedInverseDifferenceMoment,1,0.2,False
GLCM_SumAverage,1,0.2,False
GLCM_InverseVariance,1,0.2,False
GLSZM_LargeZoneEmphasis,1,0.2,False
Morph_Compactness2,1,0.2,False
