k,mean_score,std_score,fold_scores,metric,tuning_model
18,0.6436657884026306,0.11914339887068136,"[0.5222672064777327, 0.6031746031746033, 0.8055555555555556]",auc,LogisticRegression
16,0.6227552499482325,0.12225949644293214,"[0.4939271255060729, 0.5873015873015873, 0.7870370370370371]",auc,LogisticRegression
14,0.6134959906889732,0.10989357086781897,"[0.4939271255060729, 0.5873015873015873, 0.7592592592592593]",auc,LogisticRegression
8,0.6107291019571721,0.14467433996466697,"[0.4089068825910931, 0.6825396825396826, 0.7407407407407408]",auc,LogisticRegression
12,0.5970481759955444,0.10147329076724247,"[0.4736842105263157, 0.5952380952380952, 0.7222222222222222]",auc,LogisticRegression
10,0.5906816542781455,0.11865537416883315,"[0.47773279352226716, 0.5396825396825397, 0.7546296296296297]",auc,LogisticRegression
4,0.5700781512185021,0.11784833166304332,"[0.42914979757085014, 0.5634920634920635, 0.7175925925925926]",auc,LogisticRegression
6,0.5624486786767489,0.11906265356936056,"[0.4089068825910931, 0.5793650793650794, 0.6990740740740741]",auc,LogisticRegression
