model,mean_auc,std_auc,pooled_auc,mean_pr_auc,std_pr_auc,pooled_pr_auc,mean_accuracy,std_accuracy,pooled_accuracy,mean_bal_accuracy,std_bal_accuracy,pooled_bal_accuracy,mean_f1,std_f1,pooled_f1,mean_precision,std_precision,pooled_precision,mean_recall,std_recall,pooled_recall,n_samples,n_folds
LogisticRegression,0.7923832308042834,0.03478775399397234,0.7224999999999999,0.8393156124361658,0.0666528155058795,0.7672749438182814,0.67609781522825,0.07481287190211698,0.6754385964912281,0.6913583200425306,0.06037443871367952,0.6737500000000001,0.6904576178297406,0.096222766794505,0.704,0.738655462184874,0.15945142877550372,0.7213114754098361,0.7054439128123339,0.18363922478046213,0.6875,114,5
SVM_RBF,0.7832200450621503,0.021576414485938073,0.703125,0.813182080755362,0.06001969232438656,0.7222617906024935,0.6771011597098553,0.08645062950488179,0.6754385964912281,0.6890928077770183,0.045053753294120834,0.6628125,0.7189777578743095,0.0865841132449477,0.725925925925926,0.7049673202614379,0.13321319719099972,0.6901408450704225,0.7991812865497077,0.19087045625080082,0.765625,114,5
SVM_Linear,0.776241337963826,0.055093000474298055,0.6878124999999999,0.7954592042166959,0.11850349677109873,0.6944391521623596,0.6771011597098553,0.08645062950488179,0.6754385964912281,0.6890928077770183,0.045053753294120834,0.6628125,0.7189777578743095,0.0865841132449477,0.725925925925926,0.7049673202614379,0.13321319719099972,0.6901408450704225,0.7991812865497077,0.19087045625080082,0.765625,114,5
RandomForest,0.7331722557081408,0.06666173586044566,0.695625,0.7348877762714505,0.0989491185623879,0.708199350842381,0.6801937193241541,0.08391346294760663,0.6754385964912281,0.6805646692488798,0.06806764070433936,0.6737500000000001,0.6879545454545455,0.12056084503424776,0.704,0.7158449393743511,0.07123684285301016,0.7213114754098361,0.7076661350345561,0.22275582453492718,0.6875,114,5
ExtraTrees,0.721195240166532,0.07320409574305617,0.686875,0.746364592761336,0.07691015922618291,0.7033635439144938,0.6369282891022021,0.10175929084595386,0.631578947368421,0.650990734411787,0.0924621770513727,0.6368750000000001,0.6129677729677729,0.1889709243428713,0.6440677966101694,0.6876007326007325,0.12516488876452608,0.7037037037037037,0.619946836788942,0.285801044560275,0.59375,114,5
NaiveBayes,0.7205524601218382,0.06618585528565539,0.6359375000000002,0.757436596586684,0.1332834478306074,0.6602747681324129,0.5812129899086421,0.12145698964112554,0.5877192982456141,0.5716207184628238,0.13447069241813875,0.551875,0.6887676526883488,0.09375941908984123,0.6967741935483871,0.60481658692185,0.17820439541273025,0.5934065934065934,0.8536310473152579,0.07373915144466052,0.84375,114,5
LightGBM,0.6835150721155506,0.06872218057439611,0.6796875,0.7140724931572898,0.10356335893804794,0.6603257107963246,0.6625823451910409,0.09120971469777316,0.6578947368421053,0.6733644717855244,0.03367840045756987,0.6581250000000001,0.6721802309902996,0.10670054897471065,0.6829268292682927,0.7138888888888888,0.10153148268053924,0.711864406779661,0.6813609782030834,0.1894440083420993,0.65625,114,5
GradientBoosting,0.672004005652331,0.08922109626034391,0.6165625,0.6893047590239124,0.12803522702893588,0.6498819487614202,0.5617860400469096,0.1040019704670663,0.5614035087719298,0.5916831852358169,0.09600917352689838,0.5503125,0.6259047619047619,0.058518055434125485,0.6212121212121212,0.6424131424131423,0.14645539055473988,0.6029411764705882,0.6945135566188197,0.20464889394799773,0.640625,114,5
XGBoost,0.6665338276821531,0.15405192896910383,0.6271875,0.7082229580328635,0.12490219692784446,0.627569672910818,0.6484370701762006,0.07234652542155559,0.6491228070175439,0.6697381711855396,0.10161307309511745,0.639375,0.6971145196632453,0.051541296132306,0.696969696969697,0.6916483516483517,0.1606021221366638,0.6764705882352942,0.7553854332801702,0.14050909516765758,0.71875,114,5
KNN,0.6128450488019866,0.17656766052112885,0.58953125,0.6600863576661267,0.09282241411044702,0.6343292940562695,0.5993108340934427,0.08976405671530524,0.5964912280701754,0.5875880990354675,0.11917010231897986,0.5815625,0.6627956989247311,0.04851643407209829,0.6617647058823529,0.6293717247664616,0.08200714598539192,0.625,0.7313450292397661,0.1521779011801837,0.703125,114,5
