model_name,n_folds,n_total_samples,pooled_auc,pooled_accuracy,pooled_bal_accuracy,pooled_precision,pooled_recall,pooled_f1,pooled_specificity,mean_fold_auc,mean_fold_accuracy,mean_fold_bal_accuracy,mean_fold_precision,mean_fold_recall,mean_fold_f1,mean_fold_specificity,std_fold_auc,std_fold_accuracy,std_fold_bal_accuracy,std_fold_precision,std_fold_recall,std_fold_f1,std_fold_specificity
NaiveBayes,5,116,0.7064302884615385,0.6206896551724138,0.6129807692307692,0.6470588235294118,0.6875,0.6666666666666666,0.5384615384615384,0.7353104575163397,0.6040776551343848,0.616704014939309,0.6308180708180707,0.6603921568627451,0.613030303030303,0.573015873015873,0.056972520061920974,0.08773482779955802,0.08700561557269322,0.20051843397657715,0.15450383187423414,0.1386528388952085,0.24744346644316947
