Metric,Value
ROC-AUC,0.6559171597633137
PR-AUC,0.6858469804141478
Balanced Acc.,0.6115384615384616
Sensitivity,0.6461538461538462
Specificity,0.5769230769230769
PPV,0.65625
NPV,0.5660377358490566
Kappa,0.2226487523992322
