model,mean_auc,std_auc,pooled_auc,mean_pr_auc,std_pr_auc,pooled_pr_auc,mean_accuracy,std_accuracy,pooled_accuracy,mean_bal_accuracy,std_bal_accuracy,pooled_bal_accuracy,mean_f1,std_f1,pooled_f1,mean_precision,std_precision,pooled_precision,mean_recall,std_recall,pooled_recall,n_samples,n_folds
LogisticRegression,0.6935862122626829,0.1376980001439816,0.6868990384615384,0.7600659177242495,0.09584031289042234,0.7400921620334934,0.6467485240010268,0.08889115973837101,0.6551724137931034,0.6438958916900094,0.10213588301659347,0.6478365384615384,0.6538888888888887,0.12272120365756073,0.696969696969697,0.6619323671497584,0.18931045041992425,0.6764705882352942,0.692156862745098,0.10980392156862744,0.71875,116,5
SVM_Linear,0.6844498910675381,0.1623491985899152,0.662560096153846,0.7528860830452798,0.11510180489361628,0.7196287695716468,0.6363680442657083,0.060029775539220856,0.6293103448275862,0.6511788048552754,0.10205051097497862,0.6207932692307692,0.6613799283154121,0.04744455695071823,0.6766917293233082,0.6594093930478369,0.14763187878188633,0.6521739130434783,0.7352941176470588,0.16428517698551695,0.703125,116,5
SVM_RBF,0.6742514783691254,0.15446596679708705,0.6646634615384615,0.7399114016073811,0.11036076998561975,0.7133782204526823,0.6043167622144263,0.06000723326889384,0.603448275862069,0.6008520074696546,0.07904336605085882,0.5955528846153846,0.6173655913978495,0.09251218923985197,0.6515151515151515,0.6260760597145036,0.16942149698561682,0.6323529411764706,0.6568627450980392,0.10263727316315606,0.671875,116,5
LightGBM,0.624656862745098,0.08111385632069477,0.6256009615384616,0.7084567028755689,0.10539474313572682,0.6720947537617559,0.5844756281908674,0.0847115986242083,0.5862068965517241,0.5886904761904761,0.07720214090683604,0.5799278846153846,0.5967618152912271,0.12086562464781303,0.6307692307692307,0.6092507002801121,0.1904344270618234,0.6212121212121212,0.6333333333333333,0.10218677820231672,0.640625,116,5
NaiveBayes,0.6136126672891379,0.11494860682353543,0.6436298076923077,0.6689368541709594,0.12129206074856222,0.6899186272551106,0.6231729461985301,0.051104222096853176,0.6206896551724138,0.5877801120448178,0.04569959549350662,0.5949519230769231,0.6600281624316804,0.1117444511617029,0.7105263157894737,0.5861904761904762,0.10437319661836367,0.6136363636363636,0.7862745098039216,0.17910881955559588,0.84375,116,5
XGBoost,0.6009593837535013,0.1114632482063557,0.6379206730769231,0.7036824537947279,0.08993727491464815,0.6920954394922875,0.620641168249622,0.1320845142571377,0.603448275862069,0.6109126984126984,0.11991705726929613,0.5991586538461539,0.6105177758403565,0.14308561484365964,0.640625,0.6224561403508772,0.16874019470390086,0.640625,0.6333333333333333,0.18051998880759065,0.640625,116,5
KNN,0.5882827575474634,0.11454922146650778,0.5707632211538463,0.6675540061983257,0.10670127310407972,0.6125725954496628,0.5788611277487807,0.07227651461558052,0.5689655172413793,0.5560130718954248,0.08953046052576073,0.5679086538461539,0.5442016806722688,0.14215109756354782,0.5967741935483871,0.619281045751634,0.2437040971301213,0.6166666666666667,0.5231372549019608,0.1414072188322437,0.578125,116,5
GradientBoosting,0.582052209772798,0.09540608026543308,0.5940504807692307,0.6916034875629932,0.07374056272194766,0.6485529777055915,0.5233055721932252,0.07721107909227687,0.5344827586206896,0.5270448179271708,0.05559438026973985,0.5276442307692308,0.5442661913250149,0.11856996496637748,0.5846153846153846,0.5510577915376678,0.15979165015914473,0.5757575757575758,0.5898039215686274,0.12342915321401811,0.59375,116,5
ExtraTrees,0.5622152194211016,0.14289563088023577,0.6478365384615384,0.6785957414786989,0.12970110482293923,0.7292165125316841,0.5896865463050113,0.08074292446904222,0.5948275862068966,0.5635504201680673,0.10397991154781125,0.5877403846153846,0.579981684981685,0.1710032920264523,0.6412213740458015,0.5977020202020202,0.21908344031678587,0.6268656716417911,0.5901960784313726,0.15568182934336633,0.65625,116,5
RandomForest,0.5508138811079988,0.1198547104565512,0.6102764423076924,0.6692216703101677,0.11348566646838491,0.6816799901686178,0.5863742239715544,0.11602587159311974,0.603448275862069,0.5686204481792718,0.12536755752042378,0.6027644230769231,0.5477438248026483,0.1994610323009513,0.6290322580645161,0.602826797385621,0.22250270409573866,0.65,0.5384313725490196,0.2006969785549262,0.609375,116,5
