fold,C
1,0.23938918670661066
2,0.014914880124867256
3,0.014914880124867256
4,0.014914880124867256
5,0.014914880124867256
6,0.014914880124867256
7,0.23938918670661066
8,0.014914880124867256
9,0.014914880124867256
10,0.014914880124867256
11,0.23938918670661066
12,0.004989653216697847
13,0.23938918670661066
14,0.004989653216697847
15,0.23938918670661066
