fold,auc,pr_auc,accuracy,bal_accuracy,f1_score,precision,recall,n_features
1,0.7839506172839507,0.8904825141173686,0.7407407407407407,0.6944444444444444,0.8108108108108109,0.7894736842105263,0.8333333333333334,6
2,0.6363636363636364,0.8043403964456597,0.7,0.7171717171717171,0.6666666666666666,0.8571428571428571,0.5454545454545454,6
3,0.775,0.8189605168223589,0.6774193548387096,0.6770833333333333,0.6875,0.6875,0.6875,6
4,0.78125,0.8695600269613428,0.6153846153846154,0.66875,0.5833333333333334,0.875,0.4375,6
5,0.8888888888888888,0.6791666666666667,0.7692307692307693,0.6944444444444444,0.5714285714285714,0.6666666666666666,0.5,6
6,0.8555555555555556,0.8660958485958484,0.7894736842105263,0.7944444444444444,0.7777777777777778,0.875,0.7,6
7,0.9238095238095239,0.96332081395996,0.7741935483870968,0.8071428571428572,0.8108108108108109,0.9375,0.7142857142857143,6
8,0.6303030303030304,0.7691195947752549,0.5405405405405406,0.5287878787878788,0.6046511627906976,0.6190476190476191,0.5909090909090909,6
9,0.39999999999999997,0.3333333333333333,0.7142857142857143,0.5,0.0,0.0,0.0,6
10,0.7230769230769231,0.7286554621848739,0.6521739130434783,0.6346153846153846,0.5555555555555556,0.625,0.5,6
11,0.8647058823529412,0.8155248917748917,0.7777777777777778,0.7617647058823529,0.7,0.7,0.7,6
12,0.5277777777777778,0.7132769853603187,0.5,0.5222222222222221,0.5333333333333333,0.6666666666666666,0.4444444444444444,6
13,0.7705882352941177,0.8787046945129737,0.7037037037037037,0.6205882352941177,0.8,0.6956521739130435,0.9411764705882353,6
14,0.625,0.3471590909090909,0.25,0.5,0.4,0.25,1.0,6
15,0.9791666666666667,0.9963235294117647,0.8421052631578947,0.90625,0.896551724137931,1.0,0.8125,6
