Fold,Repeat,Fold_Within_Repeat,Split_Random_State,Outer_CV_Strategy,n_train,n_test,n_features,FS_N_FEATURES_SELECTED,FS_N_FEATURES_CONFIG,FS_N_FEATURES_MODE,FS_METHOD,train_class_distribution,test_class_distribution,test_patients,Model,AUC,Acc,BalAcc,PRAUC,Precision,Recall,F1,Specificity,Decision_Threshold,BestInnerAUC
2,1,2,100,repeated_stratified_group_kfold,91,23,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 49, np.int64(0): 42}","{np.int64(1): 15, np.int64(0): 8}","['ADC_P14', 'ADC_P16', 'ADC_P23', 'ADC_P27', 'ADC_P28', 'ADC_P33', 'ADC_P36', 'ADC_P4', 'ADC_P41', 'ADC_P48', 'ADC_P5']",SVM_RBF,0.32499999999999996,0.34782608695652173,0.5,0.5561390795830156,0.0,0.0,0.0,1.0,0.7258665681285938,0.5773015873015872
2,1,2,100,repeated_stratified_group_kfold,91,23,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 49, np.int64(0): 42}","{np.int64(1): 15, np.int64(0): 8}","['ADC_P14', 'ADC_P16', 'ADC_P23', 'ADC_P27', 'ADC_P28', 'ADC_P33', 'ADC_P36', 'ADC_P4', 'ADC_P41', 'ADC_P48', 'ADC_P5']",XGBoost,0.5166666666666666,0.5652173913043478,0.49166666666666664,0.7112693275077175,0.6470588235294118,0.7333333333333333,0.6875,0.25,0.4844210475683212,0.5763636363636364
2,1,2,100,repeated_stratified_group_kfold,91,23,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 49, np.int64(0): 42}","{np.int64(1): 15, np.int64(0): 8}","['ADC_P14', 'ADC_P16', 'ADC_P23', 'ADC_P27', 'ADC_P28', 'ADC_P33', 'ADC_P36', 'ADC_P4', 'ADC_P41', 'ADC_P48', 'ADC_P5']",LightGBM,0.5541666666666667,0.4782608695652174,0.45416666666666666,0.7164762433415685,0.6153846153846154,0.5333333333333333,0.5714285714285714,0.375,0.5415007303525718,0.6377272727272727
2,1,2,100,repeated_stratified_group_kfold,91,23,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 49, np.int64(0): 42}","{np.int64(1): 15, np.int64(0): 8}","['ADC_P14', 'ADC_P16', 'ADC_P23', 'ADC_P27', 'ADC_P28', 'ADC_P33', 'ADC_P36', 'ADC_P4', 'ADC_P41', 'ADC_P48', 'ADC_P5']",ExtraTrees,0.5333333333333333,0.6956521739130435,0.5625,0.725839394809983,0.6818181818181818,1.0,0.8108108108108109,0.125,0.40932560873218143,0.530909090909091
3,1,3,100,repeated_stratified_group_kfold,93,21,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 55, np.int64(0): 38}","{np.int64(1): 9, np.int64(0): 12}","['ADC_P15', 'ADC_P18', 'ADC_P20', 'ADC_P24', 'ADC_P34', 'ADC_P42', 'ADC_P45', 'ADC_P47', 'ADC_P7']",LogisticRegression,0.5,0.5714285714285714,0.5,0.42857142857142855,0.0,0.0,0.0,1.0,0.5068091958757684,0.49
3,1,3,100,repeated_stratified_group_kfold,93,21,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 55, np.int64(0): 38}","{np.int64(1): 9, np.int64(0): 12}","['ADC_P15', 'ADC_P18', 'ADC_P20', 'ADC_P24', 'ADC_P34', 'ADC_P42', 'ADC_P45', 'ADC_P47', 'ADC_P7']",NaiveBayes,0.5925925925925926,0.5714285714285714,0.5694444444444444,0.4878561253561254,0.5,0.5555555555555556,0.5263157894736842,0.5833333333333334,0.6662470601155737,0.6128070175438596
3,1,3,100,repeated_stratified_group_kfold,93,21,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 55, np.int64(0): 38}","{np.int64(1): 9, np.int64(0): 12}","['ADC_P15', 'ADC_P18', 'ADC_P20', 'ADC_P24', 'ADC_P34', 'ADC_P42', 'ADC_P45', 'ADC_P47', 'ADC_P7']",SVM_Linear,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6428750262083596,0.6,0.6666666666666666,0.631578947368421,0.6666666666666666,0.6306833979398512,0.7509649122807017
3,1,3,100,repeated_stratified_group_kfold,93,21,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 55, np.int64(0): 38}","{np.int64(1): 9, np.int64(0): 12}","['ADC_P15', 'ADC_P18', 'ADC_P20', 'ADC_P24', 'ADC_P34', 'ADC_P42', 'ADC_P45', 'ADC_P47', 'ADC_P7']",SVM_RBF,0.6574074074074073,0.7142857142857143,0.7222222222222222,0.6404940738274072,0.6363636363636364,0.7777777777777778,0.7,0.6666666666666666,0.5580597144670015,0.69
3,1,3,100,repeated_stratified_group_kfold,93,21,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 55, np.int64(0): 38}","{np.int64(1): 9, np.int64(0): 12}","['ADC_P15', 'ADC_P18', 'ADC_P20', 'ADC_P24', 'ADC_P34', 'ADC_P42', 'ADC_P45', 'ADC_P47', 'ADC_P7']",XGBoost,0.7129629629629629,0.6190476190476191,0.6527777777777778,0.6809422059422059,0.5333333333333333,0.8888888888888888,0.6666666666666666,0.4166666666666667,0.3636434078216553,0.7233333333333334
3,1,3,100,repeated_stratified_group_kfold,93,21,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 55, np.int64(0): 38}","{np.int64(1): 9, np.int64(0): 12}","['ADC_P15', 'ADC_P18', 'ADC_P20', 'ADC_P24', 'ADC_P34', 'ADC_P42', 'ADC_P45', 'ADC_P47', 'ADC_P7']",LightGBM,0.662037037037037,0.6666666666666666,0.6805555555555556,0.6396686159844054,0.5833333333333334,0.7777777777777778,0.6666666666666666,0.5833333333333334,0.4467174357315735,0.7495238095238095
3,1,3,100,repeated_stratified_group_kfold,93,21,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 55, np.int64(0): 38}","{np.int64(1): 9, np.int64(0): 12}","['ADC_P15', 'ADC_P18', 'ADC_P20', 'ADC_P24', 'ADC_P34', 'ADC_P42', 'ADC_P45', 'ADC_P47', 'ADC_P7']",ExtraTrees,0.6574074074074072,0.6666666666666666,0.6805555555555556,0.5989316239316239,0.5833333333333334,0.7777777777777778,0.6666666666666666,0.5833333333333334,0.43925380716138973,0.6995238095238095
4,1,4,100,repeated_stratified_group_kfold,88,26,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 45, np.int64(0): 43}","{np.int64(0): 7, np.int64(1): 19}","['ADC_P10', 'ADC_P11', 'ADC_P12', 'ADC_P17', 'ADC_P19', 'ADC_P30', 'ADC_P35', 'ADC_P50']",LogisticRegression,0.5,0.7307692307692307,0.5,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.0,0.500511409960643,0.49
4,1,4,100,repeated_stratified_group_kfold,88,26,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 45, np.int64(0): 43}","{np.int64(0): 7, np.int64(1): 19}","['ADC_P10', 'ADC_P11', 'ADC_P12', 'ADC_P17', 'ADC_P19', 'ADC_P30', 'ADC_P35', 'ADC_P50']",NaiveBayes,0.6917293233082707,0.6153846153846154,0.556390977443609,0.8865353577134578,0.7647058823529411,0.6842105263157895,0.7222222222222222,0.42857142857142855,0.4638678963034297,0.5354545454545454
4,1,4,100,repeated_stratified_group_kfold,88,26,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 45, np.int64(0): 43}","{np.int64(0): 7, np.int64(1): 19}","['ADC_P10', 'ADC_P11', 'ADC_P12', 'ADC_P17', 'ADC_P19', 'ADC_P30', 'ADC_P35', 'ADC_P50']",SVM_Linear,0.7368421052631579,0.3076923076923077,0.5263157894736842,0.8997175726657627,1.0,0.05263157894736842,0.1,1.0,0.7935799291660098,0.6646031746031746
4,1,4,100,repeated_stratified_group_kfold,88,26,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 45, np.int64(0): 43}","{np.int64(0): 7, np.int64(1): 19}","['ADC_P10', 'ADC_P11', 'ADC_P12', 'ADC_P17', 'ADC_P19', 'ADC_P30', 'ADC_P35', 'ADC_P50']",SVM_RBF,0.7142857142857143,0.7307692307692307,0.5,0.8986880434592104,0.7307692307692307,1.0,0.8444444444444444,0.0,0.16821850146244316,0.5773015873015873
4,1,4,100,repeated_stratified_group_kfold,88,26,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 45, np.int64(0): 43}","{np.int64(0): 7, np.int64(1): 19}","['ADC_P10', 'ADC_P11', 'ADC_P12', 'ADC_P17', 'ADC_P19', 'ADC_P30', 'ADC_P35', 'ADC_P50']",XGBoost,0.736842105263158,0.6153846153846154,0.7368421052631579,0.909507786901057,1.0,0.47368421052631576,0.6428571428571429,1.0,0.3088349491357803,0.7915873015873015
4,1,4,100,repeated_stratified_group_kfold,88,26,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 45, np.int64(0): 43}","{np.int64(0): 7, np.int64(1): 19}","['ADC_P10', 'ADC_P11', 'ADC_P12', 'ADC_P17', 'ADC_P19', 'ADC_P30', 'ADC_P35', 'ADC_P50']",LightGBM,0.7293233082706767,0.6538461538461539,0.763157894736842,0.9084689874893805,1.0,0.5263157894736842,0.6896551724137931,1.0,0.3121836533541364,0.6884126984126984
4,1,4,100,repeated_stratified_group_kfold,88,26,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 45, np.int64(0): 43}","{np.int64(0): 7, np.int64(1): 19}","['ADC_P10', 'ADC_P11', 'ADC_P12', 'ADC_P17', 'ADC_P19', 'ADC_P30', 'ADC_P35', 'ADC_P50']",ExtraTrees,0.7443609022556391,0.5,0.612781954887218,0.8871278762289099,0.875,0.3684210526315789,0.5185185185185185,0.8571428571428571,0.4823303738072541,0.6532996632996634
5,1,5,100,repeated_stratified_group_kfold,92,22,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 54, np.int64(0): 38}","{np.int64(1): 10, np.int64(0): 12}","['ADC_P2', 'ADC_P22', 'ADC_P25', 'ADC_P29', 'ADC_P32', 'ADC_P39', 'ADC_P43', 'ADC_P44', 'ADC_P46']",LogisticRegression,0.5,0.5454545454545454,0.5,0.45454545454545453,0.0,0.0,0.0,1.0,0.49974351368925496,0.49
5,1,5,100,repeated_stratified_group_kfold,92,22,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 54, np.int64(0): 38}","{np.int64(1): 10, np.int64(0): 12}","['ADC_P2', 'ADC_P22', 'ADC_P25', 'ADC_P29', 'ADC_P32', 'ADC_P39', 'ADC_P43', 'ADC_P44', 'ADC_P46']",NaiveBayes,0.5333333333333333,0.5909090909090909,0.5666666666666667,0.618313492063492,0.6,0.3,0.4,0.8333333333333334,0.9987233068407123,0.6053846153846154
5,1,5,100,repeated_stratified_group_kfold,92,22,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 54, np.int64(0): 38}","{np.int64(1): 10, np.int64(0): 12}","['ADC_P2', 'ADC_P22', 'ADC_P25', 'ADC_P29', 'ADC_P32', 'ADC_P39', 'ADC_P43', 'ADC_P44', 'ADC_P46']",SVM_Linear,0.7750000000000001,0.7727272727272727,0.7666666666666666,0.7934920634920635,0.7777777777777778,0.7,0.7368421052631579,0.8333333333333334,0.508051990506364,0.69
5,1,5,100,repeated_stratified_group_kfold,92,22,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 54, np.int64(0): 38}","{np.int64(1): 10, np.int64(0): 12}","['ADC_P2', 'ADC_P22', 'ADC_P25', 'ADC_P29', 'ADC_P32', 'ADC_P39', 'ADC_P43', 'ADC_P44', 'ADC_P46']",SVM_RBF,0.725,0.7727272727272727,0.7666666666666666,0.7347791046243058,0.7777777777777778,0.7,0.7368421052631579,0.8333333333333334,0.5116089416008804,0.69
5,1,5,100,repeated_stratified_group_kfold,92,22,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 54, np.int64(0): 38}","{np.int64(1): 10, np.int64(0): 12}","['ADC_P2', 'ADC_P22', 'ADC_P25', 'ADC_P29', 'ADC_P32', 'ADC_P39', 'ADC_P43', 'ADC_P44', 'ADC_P46']",XGBoost,0.6666666666666667,0.6818181818181818,0.6583333333333333,0.6476595678143665,0.8,0.4,0.5333333333333333,0.9166666666666666,0.8247510838508606,0.6655555555555556
5,1,5,100,repeated_stratified_group_kfold,92,22,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 54, np.int64(0): 38}","{np.int64(1): 10, np.int64(0): 12}","['ADC_P2', 'ADC_P22', 'ADC_P25', 'ADC_P29', 'ADC_P32', 'ADC_P39', 'ADC_P43', 'ADC_P44', 'ADC_P46']",LightGBM,0.6833333333333333,0.5454545454545454,0.55,0.7121794871794871,0.5,0.6,0.5454545454545454,0.5,0.3295506440114769,0.665
5,1,5,100,repeated_stratified_group_kfold,92,22,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 54, np.int64(0): 38}","{np.int64(1): 10, np.int64(0): 12}","['ADC_P2', 'ADC_P22', 'ADC_P25', 'ADC_P29', 'ADC_P32', 'ADC_P39', 'ADC_P43', 'ADC_P44', 'ADC_P46']",ExtraTrees,0.6833333333333333,0.5909090909090909,0.5666666666666667,0.7058891108891108,0.6,0.3,0.4,0.8333333333333334,0.5242281692500621,0.615
6,2,1,101,repeated_stratified_group_kfold,85,29,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(0): 33, np.int64(1): 52}","{np.int64(1): 12, np.int64(0): 17}","['ADC_P1', 'ADC_P12', 'ADC_P17', 'ADC_P2', 'ADC_P26', 'ADC_P30', 'ADC_P33', 'ADC_P34', 'ADC_P36', 'ADC_P46', 'ADC_P5']",LogisticRegression,0.5,0.41379310344827586,0.5,0.41379310344827586,0.41379310344827586,1.0,0.5853658536585366,0.0,0.49400786981748723,0.49
6,2,1,101,repeated_stratified_group_kfold,85,29,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(0): 33, np.int64(1): 52}","{np.int64(1): 12, np.int64(0): 17}","['ADC_P1', 'ADC_P12', 'ADC_P17', 'ADC_P2', 'ADC_P26', 'ADC_P30', 'ADC_P33', 'ADC_P34', 'ADC_P36', 'ADC_P46', 'ADC_P5']",NaiveBayes,0.4166666666666667,0.5172413793103449,0.5024509803921569,0.41530909479122874,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5882352941176471,0.999835716451216,0.6691666666666667
6,2,1,101,repeated_stratified_group_kfold,85,29,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(0): 33, np.int64(1): 52}","{np.int64(1): 12, np.int64(0): 17}","['ADC_P1', 'ADC_P12', 'ADC_P17', 'ADC_P2', 'ADC_P26', 'ADC_P30', 'ADC_P33', 'ADC_P34', 'ADC_P36', 'ADC_P46', 'ADC_P5']",SVM_Linear,0.5784313725490196,0.4827586206896552,0.5220588235294118,0.5589550264550265,0.42857142857142855,0.75,0.5454545454545454,0.29411764705882354,0.5283174688637925,0.715
6,2,1,101,repeated_stratified_group_kfold,85,29,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(0): 33, np.int64(1): 52}","{np.int64(1): 12, np.int64(0): 17}","['ADC_P1', 'ADC_P12', 'ADC_P17', 'ADC_P2', 'ADC_P26', 'ADC_P30', 'ADC_P33', 'ADC_P34', 'ADC_P36', 'ADC_P46', 'ADC_P5']",SVM_RBF,0.5833333333333334,0.41379310344827586,0.4632352941176471,0.5407458282458283,0.391304347826087,0.75,0.5142857142857142,0.17647058823529413,0.48265827994687066,0.6399999999999999
6,2,1,101,repeated_stratified_group_kfold,85,29,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(0): 33, np.int64(1): 52}","{np.int64(1): 12, np.int64(0): 17}","['ADC_P1', 'ADC_P12', 'ADC_P17', 'ADC_P2', 'ADC_P26', 'ADC_P30', 'ADC_P33', 'ADC_P34', 'ADC_P36', 'ADC_P46', 'ADC_P5']",XGBoost,0.5245098039215685,0.4827586206896552,0.5220588235294118,0.4501633485766613,0.42857142857142855,0.75,0.5454545454545454,0.29411764705882354,0.5567246365547184,0.7015384615384616
6,2,1,101,repeated_stratified_group_kfold,85,29,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(0): 33, np.int64(1): 52}","{np.int64(1): 12, np.int64(0): 17}","['ADC_P1', 'ADC_P12', 'ADC_P17', 'ADC_P2', 'ADC_P26', 'ADC_P30', 'ADC_P33', 'ADC_P34', 'ADC_P36', 'ADC_P46', 'ADC_P5']",LightGBM,0.5563725490196078,0.4482758620689655,0.49264705882352944,0.48451729198855636,0.4090909090909091,0.75,0.5294117647058824,0.23529411764705882,0.34239113649048647,0.7271794871794872
6,2,1,101,repeated_stratified_group_kfold,85,29,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(0): 33, np.int64(1): 52}","{np.int64(1): 12, np.int64(0): 17}","['ADC_P1', 'ADC_P12', 'ADC_P17', 'ADC_P2', 'ADC_P26', 'ADC_P30', 'ADC_P33', 'ADC_P34', 'ADC_P36', 'ADC_P46', 'ADC_P5']",ExtraTrees,0.6078431372549019,0.4827586206896552,0.5220588235294118,0.5675023641935407,0.42857142857142855,0.75,0.5454545454545454,0.29411764705882354,0.45664001599393855,0.6858333333333333
7,2,2,101,repeated_stratified_group_kfold,93,21,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 51, np.int64(0): 42}","{np.int64(1): 13, np.int64(0): 8}","['ADC_P18', 'ADC_P23', 'ADC_P24', 'ADC_P25', 'ADC_P27', 'ADC_P28', 'ADC_P39', 'ADC_P42', 'ADC_P47', 'ADC_P50', 'ADC_P6']",LogisticRegression,0.5,0.6190476190476191,0.5,0.6190476190476191,0.6190476190476191,1.0,0.7647058823529411,0.0,0.48442802559067044,0.49
7,2,2,101,repeated_stratified_group_kfold,93,21,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 51, np.int64(0): 42}","{np.int64(1): 13, np.int64(0): 8}","['ADC_P18', 'ADC_P23', 'ADC_P24', 'ADC_P25', 'ADC_P27', 'ADC_P28', 'ADC_P39', 'ADC_P42', 'ADC_P47', 'ADC_P50', 'ADC_P6']",NaiveBayes,0.6730769230769231,0.5714285714285714,0.6538461538461539,0.8167456726280253,1.0,0.3076923076923077,0.47058823529411764,1.0,0.9934311620691321,0.5878260869565217
7,2,2,101,repeated_stratified_group_kfold,93,21,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 51, np.int64(0): 42}","{np.int64(1): 13, np.int64(0): 8}","['ADC_P18', 'ADC_P23', 'ADC_P24', 'ADC_P25', 'ADC_P27', 'ADC_P28', 'ADC_P39', 'ADC_P42', 'ADC_P47', 'ADC_P50', 'ADC_P6']",SVM_Linear,0.701923076923077,0.6190476190476191,0.6923076923076923,0.8507277978431822,1.0,0.38461538461538464,0.5555555555555556,1.0,0.5343333566621682,0.5677777777777778
7,2,2,101,repeated_stratified_group_kfold,93,21,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 51, np.int64(0): 42}","{np.int64(1): 13, np.int64(0): 8}","['ADC_P18', 'ADC_P23', 'ADC_P24', 'ADC_P25', 'ADC_P27', 'ADC_P28', 'ADC_P39', 'ADC_P42', 'ADC_P47', 'ADC_P50', 'ADC_P6']",SVM_RBF,0.6634615384615384,0.6190476190476191,0.5961538461538461,0.8223936320090164,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.5,0.3935240166901978,0.5900000000000001
7,2,2,101,repeated_stratified_group_kfold,93,21,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 51, np.int64(0): 42}","{np.int64(1): 13, np.int64(0): 8}","['ADC_P18', 'ADC_P23', 'ADC_P24', 'ADC_P25', 'ADC_P27', 'ADC_P28', 'ADC_P39', 'ADC_P42', 'ADC_P47', 'ADC_P50', 'ADC_P6']",XGBoost,0.5288461538461539,0.6190476190476191,0.5721153846153846,0.672184119299504,0.6666666666666666,0.7692307692307693,0.7142857142857143,0.375,0.239307314157486,0.8117703349282297
7,2,2,101,repeated_stratified_group_kfold,93,21,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 51, np.int64(0): 42}","{np.int64(1): 13, np.int64(0): 8}","['ADC_P18', 'ADC_P23', 'ADC_P24', 'ADC_P25', 'ADC_P27', 'ADC_P28', 'ADC_P39', 'ADC_P42', 'ADC_P47', 'ADC_P50', 'ADC_P6']",LightGBM,0.6442307692307693,0.5714285714285714,0.5817307692307692,0.7607071965371559,0.7,0.5384615384615384,0.6086956521739131,0.625,0.4341587896800566,0.7842583732057418
7,2,2,101,repeated_stratified_group_kfold,93,21,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 51, np.int64(0): 42}","{np.int64(1): 13, np.int64(0): 8}","['ADC_P18', 'ADC_P23', 'ADC_P24', 'ADC_P25', 'ADC_P27', 'ADC_P28', 'ADC_P39', 'ADC_P42', 'ADC_P47', 'ADC_P50', 'ADC_P6']",ExtraTrees,0.6634615384615385,0.47619047619047616,0.5048076923076923,0.8003068010420951,0.625,0.38461538461538464,0.47619047619047616,0.625,0.47528419152498164,0.7344444444444445
8,2,3,101,repeated_stratified_group_kfold,89,25,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 48, np.int64(0): 41}","{np.int64(1): 16, np.int64(0): 9}","['ADC_P16', 'ADC_P19', 'ADC_P21', 'ADC_P29', 'ADC_P35', 'ADC_P4', 'ADC_P41', 'ADC_P43', 'ADC_P45', 'ADC_P48']",LogisticRegression,0.5,0.36,0.5,0.64,0.0,0.0,0.0,1.0,0.5071557865451751,0.49
