Model,Mean_AUC,Std_AUC,Median_AUC,IQR_AUC,Min_AUC,Max_AUC,Pooled_AUC,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Mean_Decision_Threshold,Std_Decision_Threshold,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K,AUC_ACC_Composite
SVM_RBF,0.6464007737492586,0.13686156383335213,0.6634615384615384,0.09623015873015872,0.32499999999999996,0.9166666666666666,0.6151041666666667,0.6842396488413821,0.1672221868697979,0.6326586345158998,0.6189600436798431,0.1552972910291809,0.6023391812865497,0.606311969620793,0.11652649905559732,0.5823958333333333,0.588750540924454,0.21761612531047891,0.6217391304347826,0.765505698005698,0.2494833170359343,0.7447916666666666,0.6478321347308216,0.21021123906245798,0.6777251184834123,0.4471182412358882,0.29051624811888027,0.42,0.47651113306122644,0.12342429944033394,10.0,10.0,0.0,10,10.0,10,0.6280075819966349
ExtraTrees,0.6261470217401824,0.13667940115873056,0.6574074074074072,0.12822128851540615,0.2523809523809524,0.875,0.6241145833333333,0.6646313561472927,0.17261398906245745,0.6240165864210392,0.621521152558867,0.12466307904124399,0.5994152046783626,0.6225776950660852,0.12883055005604688,0.5972916666666667,0.6190501655207538,0.21276383251182915,0.6519337016574586,0.6360333574807259,0.2972717159428414,0.6145833333333334,0.5921420349490524,0.22299711025847432,0.6327077747989276,0.6091220326514443,0.24244071881764423,0.58,0.48965900546418617,0.06147412032525889,10.0,10.0,0.0,10,10.0,10,0.6243327883467958
SVM_Linear,0.6447600806338727,0.13726813705190807,0.6875,0.1673006044523072,0.35,0.875,0.5988368055555556,0.6969452317463891,0.16260439369776505,0.6315220255379856,0.5809859653664733,0.1436153994541671,0.5672514619883041,0.6222052994305315,0.11667002436009354,0.5613541666666666,0.6682152667830418,0.21403334787433834,0.6157894736842106,0.6815704324914852,0.2733278430188802,0.609375,0.5966717263609786,0.1891765208535178,0.612565445026178,0.5628401663695782,0.31000124482688834,0.5133333333333333,0.5330073014389359,0.08893083152486278,10.0,10.0,0.0,10,10.0,10,0.6214983520874311
LightGBM,0.6220011209407494,0.13194263646331278,0.6442307692307693,0.12806372549019618,0.33333333333333337,0.9166666666666666,0.5688541666666667,0.6815275406162425,0.16234662480145853,0.6231537224924306,0.5753278723786449,0.09233279027800857,0.5789473684210527,0.5739556042226321,0.11065579525588964,0.568125,0.5976058690764574,0.24423850059913763,0.6176470588235294,0.6172417689522952,0.2629379604059103,0.65625,0.5772946943222795,0.19928612013448904,0.6363636363636364,0.530669439492969,0.22963826044703609,0.48,0.4331094387079679,0.08628662574702328,10.0,10.0,0.0,10,10.0,10,0.5947616394579938
XGBoost,0.5946110149210815,0.15454857288560445,0.5714285714285714,0.138637955182073,0.2857142857142857,1.0,0.5430034722222222,0.6537296561090122,0.1806481835826859,0.6104998239773473,0.5658574354889954,0.07897402870232216,0.5614035087719298,0.5752501736596164,0.09812173254218758,0.5517708333333333,0.6097805788982259,0.20371337858582486,0.605,0.6422609505504242,0.2511796432154363,0.6302083333333334,0.5799030824450992,0.15765101544390098,0.6173469387755102,0.5082393967688085,0.28833768925452896,0.47333333333333333,0.4876080037156741,0.2393389787640635,10.0,10.0,0.0,10,10.0,10,0.5761043012142038
NaiveBayes,0.618303136847794,0.17731320141936502,0.6730769230769231,0.21237701692247146,0.16190476190476188,0.875,0.5062152777777779,0.6731141678616199,0.20548197814212313,0.5668260911955483,0.5489663745259706,0.108160134646397,0.543859649122807,0.5641287023949564,0.1289700348833352,0.5478125,0.6141941027618777,0.23792050225147923,0.6111111111111112,0.5321826516563359,0.28463358779196923,0.515625,0.5153357548928663,0.20679174785810425,0.559322033898305,0.5960747531335767,0.2851267908957174,0.58,0.7925113815368605,0.2770824492536711,10.0,10.0,0.0,10,10.0,10,0.5746501637949497
LogisticRegression,0.5,0.0,0.5,0.0,0.5,0.5,0.5232638888888889,0.5478525713625697,0.1636375234034122,0.5872952123662014,0.5486918889077697,0.16338974143502868,0.5584795321637427,0.5,0.0,0.5280208333333334,0.4149388968018363,0.29437419918565455,0.5797665369649806,0.7333333333333333,0.4422166387140533,0.7760416666666666,0.5164668221404076,0.34049140523256344,0.6636971046770601,0.26666666666666666,0.44221663871405337,0.28,0.4944831166982248,0.008519626286711454,10.0,10.0,0.0,10,10.0,10,0.5119565611139432
