Comparison,Best_Model,Other_Model,Mean_AUC_Best,Mean_AUC_Other,Mean_AUC_Difference,Wilcoxon_Statistic,Wilcoxon_p_value,Wilcoxon_q_value_FDR
KNN vs ExtraTrees,KNN,ExtraTrees,0.7682969015744134,0.726285795986753,0.042011105587660545,2.0,0.1875,0.3375
KNN vs GradientBoosting,KNN,GradientBoosting,0.7682969015744134,0.6645058698168747,0.10379103175753894,0.0,0.0625,0.28125
KNN vs LightGBM,KNN,LightGBM,0.7682969015744134,0.6696768551314006,0.09862004644301295,0.0,0.0625,0.28125
KNN vs LogisticRegression,KNN,LogisticRegression,0.7682969015744134,0.768654015663585,-0.00035711408917153963,7.0,1.0,1.0
KNN vs NaiveBayes,KNN,NaiveBayes,0.7682969015744134,0.7089730179443098,0.05932388363010373,5.0,0.625,0.8035714285714286
KNN vs RandomForest,KNN,RandomForest,0.7682969015744134,0.7137330815560482,0.05456382001836542,0.0,0.125,0.28125
KNN vs SVM_Linear,KNN,SVM_Linear,0.7682969015744134,0.7604528078690758,0.007844093705337719,5.0,1.0,1.0
KNN vs SVM_RBF,KNN,SVM_RBF,0.7682969015744134,0.7992573605731501,-0.030960458998736517,3.0,0.3125,0.46875
KNN vs XGBoost,KNN,XGBoost,0.7682969015744134,0.6771232028648296,0.09117369870958389,0.0,0.125,0.28125
