model,mean_auc,std_auc,pooled_auc,mean_pr_auc,std_pr_auc,pooled_pr_auc,mean_accuracy,std_accuracy,pooled_accuracy,mean_bal_accuracy,std_bal_accuracy,pooled_bal_accuracy,mean_f1,std_f1,pooled_f1,mean_precision,std_precision,pooled_precision,mean_recall,std_recall,pooled_recall,n_samples,n_folds
SVM_Linear,0.7671428571428571,0.06328706986735971,0.725079365079365,0.818654977046231,0.11688389657504202,0.7954687364473012,0.6729411764705883,0.07449587073028362,0.672566371681416,0.7020238095238096,0.06918573123775958,0.6671428571428571,0.7087404549473516,0.07123884992585816,0.7086614173228346,0.7426767676767676,0.1789768162216044,0.703125,0.7433333333333334,0.16194801787557375,0.7142857142857143,113,5
SVM_RBF,0.7452380952380953,0.0613318010587789,0.7187301587301587,0.816403896393707,0.09820233302802467,0.796226086870546,0.6703221288515406,0.07269485574726016,0.6637168141592921,0.6951984126984128,0.07294946082541716,0.6592063492063491,0.7020000000000001,0.0828277999493192,0.6984126984126984,0.741010101010101,0.1921875847920176,0.6984126984126984,0.7296825396825397,0.15587398570803576,0.6984126984126984,113,5
LogisticRegression,0.7330952380952382,0.08993068633492794,0.7187301587301588,0.8014173186211737,0.12003648953986412,0.7856941017231256,0.6554201680672269,0.1038334167487829,0.6460176991150443,0.6765079365079366,0.11450469540961662,0.6495238095238096,0.6588158552302795,0.14349234619009468,0.6610169491525424,0.7354248366013072,0.21535819770117937,0.7090909090909091,0.6387301587301588,0.19037722296650775,0.6190476190476191,113,5
ExtraTrees,0.7277777777777779,0.06777935762628468,0.6952380952380952,0.7870991238887082,0.11789908248629023,0.732584823006682,0.6732773109243697,0.0802203631984316,0.6637168141592921,0.6948412698412699,0.07524881043516424,0.6674603174603174,0.6836753635380637,0.09600949522992851,0.6779661016949152,0.7463492063492063,0.1537550479315209,0.7272727272727273,0.662063492063492,0.1396522333645211,0.6349206349206349,113,5
RandomForest,0.7255952380952382,0.11346458763870854,0.7320634920634921,0.7814205665001588,0.13934366320613295,0.7715027720211615,0.678655462184874,0.074171392464648,0.672566371681416,0.6809920634920635,0.08277157595967392,0.6733333333333333,0.6841358627928501,0.13646464957971402,0.6942148760330579,0.7161616161616162,0.1595959595959596,0.7241379310344828,0.6784126984126985,0.18010830704765868,0.6666666666666666,113,5
GradientBoosting,0.7036507936507937,0.10070218321970692,0.6923809523809524,0.7361887741623006,0.1628596872833478,0.7345543237149015,0.6731792717086835,0.08066716253680188,0.6637168141592921,0.6771031746031746,0.07669184410272742,0.6633333333333333,0.6852340252340252,0.12288812173268913,0.6885245901639344,0.7141658341658342,0.1578699680858469,0.711864406779661,0.6849206349206349,0.1577269887274878,0.6666666666666666,113,5
NaiveBayes,0.6973809523809524,0.06911399837936501,0.633015873015873,0.7745065232105324,0.08159772160070156,0.6933503357798094,0.5457422969187676,0.06041144721355941,0.5486725663716814,0.5243253968253968,0.10190052777634918,0.518888888888889,0.6557905920989086,0.03966753554667577,0.6577181208053692,0.576934046345811,0.0828297844544122,0.5697674418604651,0.7974603174603174,0.13633285191198793,0.7777777777777778,113,5
KNN,0.6898015873015874,0.04552429655934819,0.6733333333333332,0.7140604690982842,0.12883397559942733,0.7155376229224641,0.6366946778711485,0.08546791821070764,0.6371681415929203,0.6508333333333334,0.07234600416379698,0.6209523809523809,0.7008939974457216,0.07142504214042299,0.7007299270072993,0.67993783993784,0.17151084476337852,0.6486486486486487,0.7871428571428571,0.12902369992506507,0.7619047619047619,113,5
XGBoost,0.6838492063492063,0.11703292579152573,0.7073015873015873,0.7565513320668136,0.1460541314099695,0.7659876957050842,0.6418907563025211,0.11309959058842889,0.6371681415929203,0.6513095238095238,0.1120297624494366,0.6312698412698412,0.6742030806459118,0.131638910189133,0.6771653543307087,0.6893251846193023,0.19041051241957935,0.671875,0.6928571428571428,0.150868820027993,0.6825396825396826,113,5
LightGBM,0.6780555555555555,0.12055171524861315,0.629047619047619,0.7364347904440984,0.1388044415513489,0.6959280461435915,0.6488935574229691,0.08226624659862565,0.6371681415929203,0.6551587301587302,0.0935781262328257,0.6436507936507936,0.6346053293112117,0.15341190731545354,0.6434782608695652,0.6998412698412698,0.15842224102059474,0.7115384615384616,0.5941269841269842,0.17650451064392605,0.5873015873015873,113,5
