Experiment_ID,FS_METHOD,Model,Run_Name_No_SMOTE,Run_Name_SMOTE,Mean_AUC_No_SMOTE,Mean_AUC_SMOTE,Delta_Mean_AUC_SMOTE_minus_No_SMOTE,Std_AUC_No_SMOTE,Std_AUC_SMOTE,Delta_Std_AUC_SMOTE_minus_No_SMOTE,Pooled_AUC_No_SMOTE,Pooled_AUC_SMOTE,Delta_Pooled_AUC_SMOTE_minus_No_SMOTE,Mean_PR_AUC_No_SMOTE,Mean_PR_AUC_SMOTE,Delta_Mean_PR_AUC_SMOTE_minus_No_SMOTE,Pooled_PR_AUC_No_SMOTE,Pooled_PR_AUC_SMOTE,Delta_Pooled_PR_AUC_SMOTE_minus_No_SMOTE,Mean_Bal_Acc_No_SMOTE,Mean_Bal_Acc_SMOTE,Delta_Mean_Bal_Acc_SMOTE_minus_No_SMOTE,Pooled_Bal_Acc_No_SMOTE,Pooled_Bal_Acc_SMOTE,Delta_Pooled_Bal_Acc_SMOTE_minus_No_SMOTE,Mean_F1_No_SMOTE,Mean_F1_SMOTE,Delta_Mean_F1_SMOTE_minus_No_SMOTE,Pooled_F1_No_SMOTE,Pooled_F1_SMOTE,Delta_Pooled_F1_SMOTE_minus_No_SMOTE,Mean_Specificity_No_SMOTE,Mean_Specificity_SMOTE,Delta_Mean_Specificity_SMOTE_minus_No_SMOTE,Pooled_Specificity_No_SMOTE,Pooled_Specificity_SMOTE,Delta_Pooled_Specificity_SMOTE_minus_No_SMOTE,Avg_Features_No_SMOTE,Avg_Features_SMOTE,Delta_Avg_Features_SMOTE_minus_No_SMOTE,N_Unique_Selected_Features_No_SMOTE,N_Unique_Selected_Features_SMOTE,Delta_N_Unique_Selected_Features_SMOTE_minus_No_SMOTE
corr_mrmr_auto_k,corr_mrmr,ExtraTrees,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6174494949494951,0.63912177328844,0.021672278338944917,0.1065947468552603,0.1143622909377707,0.0077675440825104025,0.6301775147928994,0.6408284023668639,0.010650887573964485,0.6965322860883537,0.69697321245204,0.00044092636368631144,0.7159003643012722,0.7060364700757935,-0.009863894225478731,0.587739898989899,0.5801641414141414,-0.007575757575757569,0.5788461538461538,0.5673076923076923,-0.011538461538461497,0.5818897163417287,0.6010989010989012,0.01920918475717248,0.6141732283464567,0.6153846153846154,0.0012113870381587066,0.5622222222222222,0.5288888888888889,-0.033333333333333326,0.5576923076923077,0.5192307692307693,-0.038461538461538436,14.4,14.4,0.0,43,43,0
corr_mrmr_auto_k,corr_mrmr,GradientBoosting,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6230941358024692,0.6020791245791246,-0.021015011223344593,0.0710036197156645,0.0632921651726235,-0.0077114545430410075,0.6196745562130178,0.6026627218934911,-0.017011834319526686,0.6702019829819866,0.626017868791551,-0.044184114190435664,0.6399496409052247,0.6150782287153391,-0.024871412189885533,0.5986363636363636,0.5735227272727272,-0.025113636363636394,0.5807692307692308,0.5846153846153845,0.0038461538461537215,0.6565459102301208,0.5894131568355078,-0.067132753394613,0.6713286713286714,0.6307692307692307,-0.04055944055944061,0.4644444444444444,0.5244444444444444,0.06,0.4230769230769231,0.5384615384615384,0.11538461538461536,14.4,14.4,0.0,43,43,0
corr_mrmr_auto_k,corr_mrmr,KNN,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.5538608305274972,0.562408810325477,0.008547979797979721,0.1233904354381502,0.1178735894671778,-0.005516845970972406,0.5403846153846155,0.5637573964497041,0.023372781065088666,0.6160855908928294,0.6125956456448476,-0.0034899452479818516,0.6022934848567247,0.6126444460392708,0.010350961182546081,0.5005176767676767,0.5302525252525252,0.02973484848484853,0.4942307692307692,0.5326923076923077,0.03846153846153849,0.5738390641616449,0.5476050265523951,-0.026234037609249805,0.6013986013986014,0.5846153846153846,-0.016783216783216703,0.3377777777777777,0.471111111111111,0.1333333333333333,0.3269230769230769,0.4807692307692308,0.15384615384615385,14.4,14.4,0.0,43,43,0
corr_mrmr_auto_k,corr_mrmr,LightGBM,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.626662457912458,0.5892676767676768,-0.03739478114478123,0.1339835177552683,0.098082121411382,-0.03590139634388628,0.57603550295858,0.5452662721893492,-0.03076923076923077,0.7159790341846037,0.6889063615037967,-0.02707267268080704,0.6672904424577952,0.6002599800768915,-0.06703046238090371,0.5643560606060606,0.5473989898989899,-0.016957070707070643,0.5615384615384615,0.5403846153846154,-0.02115384615384619,0.5619451542372434,0.5708374384236453,0.008892284186401866,0.5984251968503937,0.5954198473282443,-0.003005349522149481,0.5422222222222223,0.4844444444444445,-0.05777777777777776,0.5384615384615384,0.4807692307692308,-0.057692307692307654,14.4,14.4,0.0,43,43,0
corr_mrmr_auto_k,corr_mrmr,LogisticRegression,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.5685956790123458,0.5731818181818182,0.004586139169472481,0.0982021213891454,0.1182066795916873,0.020004558202541906,0.565680473372781,0.5461538461538462,-0.019526627218934833,0.6371576617872406,0.6355709262379792,-0.0015867355492614754,0.6215362200072111,0.6102309091036671,-0.01130531090354403,0.5579545454545454,0.5368434343434343,-0.02111111111111108,0.5326923076923077,0.5134615384615384,-0.019230769230769273,0.5879845972119209,0.5806830099103335,-0.0073015873015873645,0.6187050359712231,0.6099290780141844,-0.008775957957038671,0.4555555555555555,0.4133333333333333,-0.04222222222222222,0.4038461538461538,0.3653846153846153,-0.03846153846153849,14.4,14.4,0.0,43,43,0
corr_mrmr_auto_k,corr_mrmr,NaiveBayes,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6052693602693603,0.6022138047138047,-0.003055555555555589,0.0693737033834019,0.0825584642634524,0.013184760880050495,0.6276627218934911,0.6288461538461537,0.0011834319526625725,0.648515413774256,0.6491991846817112,0.0006837709074551945,0.6593738740158958,0.6628280324012223,0.003454158385326589,0.5405681818181818,0.5565404040404041,0.015972222222222276,0.551923076923077,0.5634615384615385,0.011538461538461497,0.6408805704099823,0.6467272727272728,0.005846702317290564,0.6838709677419355,0.6842105263157895,0.0003395585738540374,0.3133333333333333,0.3577777777777778,0.04444444444444451,0.2884615384615384,0.3269230769230769,0.03846153846153855,14.4,14.4,0.0,43,43,0
corr_mrmr_auto_k,corr_mrmr,RandomForest,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.5526557239057239,0.5828815937149271,0.030225869809203165,0.113350852825431,0.1599349637536629,0.04658411092823189,0.5523668639053254,0.5997041420118343,0.047337278106508895,0.6036138286724935,0.6406143518341108,0.03700052316161728,0.5891779373648381,0.6646931434347969,0.07551520606995876,0.5433712121212121,0.5587878787878788,0.015416666666666745,0.5403846153846154,0.573076923076923,0.03269230769230769,0.5749877149877151,0.600671032419759,0.025683317432043995,0.5954198473282443,0.631578947368421,0.03615910004017675,0.4777777777777777,0.471111111111111,-0.00666666666666671,0.4807692307692308,0.5,0.019230769230769218,14.4,14.4,0.0,43,43,0
corr_mrmr_auto_k,corr_mrmr,SVM_Linear,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.5574074074074075,0.5337668350168351,-0.02364057239057238,0.1002059778519052,0.1000681525716886,-0.00013782528021659413,0.5242603550295858,0.5128698224852071,-0.011390532544378718,0.6271684749389964,0.6097251179903653,-0.017443356948631084,0.5902948024791899,0.5937805013518693,0.0034856988726794658,0.5430934343434344,0.5248989898989899,-0.018194444444444513,0.5211538461538462,0.4942307692307692,-0.026923076923076994,0.5856631133744767,0.5251646357272491,-0.0604984776472276,0.6197183098591549,0.528,-0.09171830985915486,0.4133333333333333,0.4755555555555555,0.062222222222222234,0.3653846153846153,0.4807692307692308,0.11538461538461547,14.4,14.4,0.0,43,43,0
corr_mrmr_auto_k,corr_mrmr,SVM_RBF,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.5120131874298541,0.5848947811447812,0.07288159371492708,0.1486094885751269,0.1203685664789134,-0.028240922096213497,0.5035502958579882,0.5298816568047338,0.026331360946745597,0.6189616397968724,0.6648314496559999,0.045869809859127586,0.5930727062393668,0.626289689195485,0.03321698295611819,0.4979545454545454,0.5368434343434344,0.03888888888888897,0.4942307692307692,0.5192307692307692,0.024999999999999967,0.5818844984802432,0.5840466606424053,0.00216216216216214,0.631578947368421,0.625,-0.006578947368421018,0.2799999999999999,0.3911111111111111,0.11111111111111116,0.25,0.3461538461538461,0.09615384615384609,14.4,14.4,0.0,43,43,0
corr_mrmr_auto_k,corr_mrmr,XGBoost,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6108473625140292,0.6048120089786757,-0.006035353535353449,0.0943280006484758,0.1106899191886217,0.016361918540145903,0.5816568047337278,0.5905325443786982,0.008875739644970349,0.6651466377593532,0.6539222808719292,-0.01122435688742407,0.620312191596879,0.6169058300188414,-0.003406361578037642,0.5798863636363636,0.5509343434343434,-0.028952020202020146,0.5673076923076923,0.5461538461538462,-0.02115384615384608,0.6212700505383433,0.5827066627066626,-0.03856338783168067,0.6474820143884892,0.6119402985074627,-0.0355417158810265,0.4644444444444444,0.4622222222222222,-0.002222222222222181,0.4423076923076923,0.4615384615384615,0.019230769230769218,14.4,14.4,0.0,43,43,0
