Model_A,Model_B,AUC_A,AUC_B,ΔAUC,Z_stat,p_value,Significant (α=0.05),Significant (α=0.01),p_value_bonferroni,Significant Bonf. (α=0.05)
LogisticRegression,SVM_RBF,0.7340625,0.6090625,0.125,3.2228560117838763,0.0012691933615008558,✓,✓,0.05711370126753851,✗
LogisticRegression,SVM_Linear,0.7340625,0.5990624999999999,0.135,3.1484342194508113,0.0016414766279183159,✓,✓,0.07386644825632421,✗
LogisticRegression,NaiveBayes,0.7340625,0.5824999999999999,0.15156250000000004,3.1482265646731213,0.0016426432278919896,✓,✓,0.07391894525513953,✗
LogisticRegression,LightGBM,0.7340625,0.6062500000000001,0.12781249999999988,2.6285426757730823,0.008575159517789125,✓,✓,0.38588217830051064,✗
LogisticRegression,GradientBoosting,0.7340625,0.6228124999999999,0.11125000000000007,2.3058521143582706,0.021118897093588673,✓,✗,0.9503503692114903,✗
LogisticRegression,XGBoost,0.7340625,0.61265625,0.12140624999999994,2.23208362513067,0.02560943647330521,✓,✗,1.0,✗
LogisticRegression,RandomForest,0.7340625,0.6518749999999999,0.08218750000000008,2.1260070101412993,0.03350267584091362,✓,✗,1.0,✗
LogisticRegression,KNN,0.7340625,0.6584374999999999,0.07562500000000005,1.902140205906096,0.057152827412713554,✗,✗,1.0,✗
ExtraTrees,XGBoost,0.685625,0.61265625,0.07296875000000003,1.7183521168125564,0.08573240860265614,✗,✗,1.0,✗
ExtraTrees,LightGBM,0.685625,0.6062500000000001,0.07937499999999997,1.7178095409077903,0.08583136069292235,✗,✗,1.0,✗
ExtraTrees,NaiveBayes,0.685625,0.5824999999999999,0.10312500000000013,1.7069627247885097,0.08782898090354173,✗,✗,1.0,✗
ExtraTrees,SVM_Linear,0.685625,0.5990624999999999,0.0865625000000001,1.5544708976647292,0.12007213328365632,✗,✗,1.0,✗
ExtraTrees,GradientBoosting,0.685625,0.6228124999999999,0.06281250000000016,1.4940957337661145,0.13515059890888925,✗,✗,1.0,✗
ExtraTrees,SVM_RBF,0.685625,0.6090625,0.07656250000000009,1.3070911064674218,0.19118177137433623,✗,✗,1.0,✗
RandomForest,LightGBM,0.6518749999999999,0.6062500000000001,0.045624999999999805,1.3050048680516595,0.19189119016147838,✗,✗,1.0,✗
KNN,NaiveBayes,0.6584374999999999,0.5824999999999999,0.07593749999999999,1.2958444322601705,0.19502908669416175,✗,✗,1.0,✗
RandomForest,NaiveBayes,0.6518749999999999,0.5824999999999999,0.06937499999999996,1.1978198622461393,0.23098715299706674,✗,✗,1.0,✗
ExtraTrees,RandomForest,0.685625,0.6518749999999999,0.03375000000000017,1.1527484577610279,0.24901364553441352,✗,✗,1.0,✗
KNN,LightGBM,0.6584374999999999,0.6062500000000001,0.05218749999999983,1.12361255892496,0.2611774258896057,✗,✗,1.0,✗
KNN,SVM_Linear,0.6584374999999999,0.5990624999999999,0.059374999999999956,1.1223145605439715,0.2617287174061509,✗,✗,1.0,✗
RandomForest,XGBoost,0.6518749999999999,0.61265625,0.03921874999999986,1.0788683740785292,0.2806464090717615,✗,✗,1.0,✗
LogisticRegression,ExtraTrees,0.7340625,0.685625,0.04843749999999991,1.076423849840077,0.2817377407074434,✗,✗,1.0,✗
KNN,SVM_RBF,0.6584374999999999,0.6090625,0.04937499999999995,1.0045257193973978,0.31512528072019674,✗,✗,1.0,✗
RandomForest,SVM_Linear,0.6518749999999999,0.5990624999999999,0.05281249999999993,0.9991527524484378,0.31772069976415174,✗,✗,1.0,✗
KNN,XGBoost,0.6584374999999999,0.61265625,0.045781249999999885,0.9862904267171531,0.32399061617289093,✗,✗,1.0,✗
RandomForest,GradientBoosting,0.6518749999999999,0.6228124999999999,0.02906249999999999,0.9055590910023905,0.3651692699769902,✗,✗,1.0,✗
KNN,GradientBoosting,0.6584374999999999,0.6228124999999999,0.03562500000000002,0.8145352413824865,0.4153383918547965,✗,✗,1.0,✗
SVM_RBF,RandomForest,0.6090625,0.6518749999999999,-0.04281249999999992,-0.7995448124632354,0.42397457315043263,✗,✗,1.0,✗
KNN,ExtraTrees,0.6584374999999999,0.685625,-0.027187500000000142,-0.6671568984020381,0.50467191918195,✗,✗,1.0,✗
GradientBoosting,NaiveBayes,0.6228124999999999,0.5824999999999999,0.04031249999999997,0.6433966792249459,0.5199667376534369,✗,✗,1.0,✗
GradientBoosting,LightGBM,0.6228124999999999,0.6062500000000001,0.016562499999999813,0.575409912142809,0.565014102024007,✗,✗,1.0,✗
SVM_RBF,NaiveBayes,0.6090625,0.5824999999999999,0.026562500000000044,0.5131848208213966,0.6078220428950084,✗,✗,1.0,✗
NaiveBayes,XGBoost,0.5824999999999999,0.61265625,-0.030156250000000107,-0.4455827960984989,0.6558986400323408,✗,✗,1.0,✗
GradientBoosting,SVM_Linear,0.6228124999999999,0.5990624999999999,0.023749999999999938,0.39032130510019897,0.6962989710364519,✗,✗,1.0,✗
NaiveBayes,LightGBM,0.5824999999999999,0.6062500000000001,-0.02375000000000016,-0.3727790528307797,0.7093128943535275,✗,✗,1.0,✗
NaiveBayes,SVM_Linear,0.5824999999999999,0.5990624999999999,-0.016562500000000036,-0.34659179664164963,0.7288980096778712,✗,✗,1.0,✗
SVM_RBF,SVM_Linear,0.6090625,0.5990624999999999,0.010000000000000009,0.28443897246488864,0.776073996102424,✗,✗,1.0,✗
GradientBoosting,XGBoost,0.6228124999999999,0.61265625,0.010156249999999867,0.2746849320150498,0.7835583085379565,✗,✗,1.0,✗
SVM_RBF,GradientBoosting,0.6090625,0.6228124999999999,-0.013749999999999929,-0.2255945904793205,0.8215167485748881,✗,✗,1.0,✗
KNN,RandomForest,0.6584374999999999,0.6518749999999999,0.006562500000000027,0.20602748928945958,0.8367694385642105,✗,✗,1.0,✗
XGBoost,SVM_Linear,0.61265625,0.5990624999999999,0.013593750000000071,0.2050933556626192,0.8374991875108698,✗,✗,1.0,✗
LightGBM,XGBoost,0.6062500000000001,0.61265625,-0.006406249999999947,-0.16726723561288498,0.8671597831055836,✗,✗,1.0,✗
LightGBM,SVM_Linear,0.6062500000000001,0.5990624999999999,0.007187500000000124,0.11858821089402827,0.9056016057824277,✗,✗,1.0,✗
SVM_RBF,XGBoost,0.6090625,0.61265625,-0.003593750000000062,-0.05372757719172734,0.957152211106924,✗,✗,1.0,✗
SVM_RBF,LightGBM,0.6090625,0.6062500000000001,0.0028124999999998845,0.0471267157702,0.962412234882848,✗,✗,1.0,✗
