Model,ROC_AUC,ROC_AUC_bootstrap_mean,ROC_AUC_CI95_low,ROC_AUC_CI95_high,PR_AUC,PR_AUC_bootstrap_mean,PR_AUC_CI95_low,PR_AUC_CI95_high,Accuracy,Balanced_Accuracy,Sensitivity_Recall,Specificity,PPV_Precision,NPV,F1,Cohen_Kappa,Brier_Score,TN,FP,FN,TP,Mean_Selected_Features,Std_Selected_Features
LogisticRegression,0.7904761904761903,0.7902727162882531,0.7060307613339628,0.8663626752232803,0.8405974757837662,0.8427278329518179,0.7564880505473905,0.9080379844813851,0.7168141592920354,0.7192063492063492,0.6984126984126984,0.74,0.7719298245614035,0.6607142857142857,0.7333333333333333,0.4330511132016306,0.18659765612270793,37,13,19,44,7.6,6.066300355241241
SVM_Linear,0.7860317460317461,0.78577149020327,0.7009638951734539,0.8660336538461539,0.8272170904063334,0.8293730713167181,0.7394025434420958,0.8998248895704641,0.7522123893805309,0.7509523809523809,0.7619047619047619,0.74,0.7868852459016393,0.7115384615384616,0.7741935483870968,0.4998419222257351,0.18879186816879695,37,13,15,48,7.6,6.066300355241241
SVM_RBF,0.773968253968254,0.7734747239160346,0.6847311012898916,0.8571511627906976,0.8195294706800147,0.8226780749030985,0.7272298244653359,0.8979702769539286,0.7522123893805309,0.7509523809523809,0.7619047619047619,0.74,0.7868852459016393,0.7115384615384616,0.7741935483870968,0.4998419222257351,0.19271751487011418,37,13,15,48,7.6,6.066300355241241
LightGBM,0.7593650793650792,0.7590865910043066,0.6677267378725684,0.845909014153695,0.7702978139521413,0.7777566892823315,0.6539297838374277,0.8817726889483883,0.7345132743362832,0.733015873015873,0.746031746031746,0.72,0.7704918032786885,0.6923076923076923,0.7580645161290323,0.4641163452418591,0.19953721284995657,36,14,16,47,7.6,6.066300355241241
KNN,0.7477777777777777,0.7470024685417218,0.6539535507009047,0.8340468097430905,0.7675825047816658,0.7727220426442214,0.6600220926249873,0.8676925928673982,0.6637168141592921,0.6612698412698412,0.6825396825396826,0.64,0.7049180327868853,0.6153846153846154,0.6935483870967742,0.3212140373063548,0.20790007374631267,32,18,20,43,7.6,6.066300355241241
RandomForest,0.7301587301587301,0.7295087995218555,0.6356260841996327,0.82290005215796,0.7622063541509463,0.7675838437094461,0.6500979059910831,0.8647121528070957,0.6637168141592921,0.655079365079365,0.7301587301587301,0.58,0.6865671641791045,0.6304347826086957,0.7076923076923077,0.31274007682458393,0.20822459744955077,29,21,17,46,7.6,6.066300355241241
GradientBoosting,0.7158730158730159,0.714687868381256,0.6163812862292805,0.8061428533161896,0.7545987751268284,0.7600558923342399,0.6392675197307959,0.861097721494399,0.6991150442477876,0.6930158730158731,0.746031746031746,0.64,0.7230769230769231,0.6666666666666666,0.734375,0.38763149505897354,0.21800342671294123,32,18,16,47,7.6,6.066300355241241
ExtraTrees,0.6958730158730159,0.6952230539370918,0.592804095946679,0.7934805420117121,0.7028322145853682,0.7143963787517673,0.5846141198662062,0.8330765279688375,0.672566371681416,0.6753968253968254,0.6507936507936508,0.7,0.7321428571428571,0.6140350877192983,0.6890756302521008,0.3457987795337193,0.22996686025075308,35,15,22,41,7.6,6.066300355241241
NaiveBayes,0.6761904761904761,0.6750245954733839,0.5721475832743825,0.7749285714285714,0.6974955956257671,0.7075698570498462,0.5814882825069368,0.8253742323311364,0.6460176991150443,0.6123809523809524,0.9047619047619048,0.32,0.6263736263736264,0.7272727272727273,0.7402597402597403,0.2385444743935311,0.30874596366636853,16,34,6,57,7.6,6.066300355241241
XGBoost,0.6647619047619047,0.6646603525122894,0.5671599112281729,0.7647826344117822,0.7190191126433654,0.724048890305128,0.6072654318698965,0.8269298858041917,0.6637168141592921,0.6612698412698412,0.6825396825396826,0.64,0.7049180327868853,0.6153846153846154,0.6935483870967742,0.3212140373063548,0.24849200829359688,32,18,20,43,7.6,6.066300355241241
