Comparison,Best_Model,Other_Model,Mean_AUC_Best,Mean_AUC_Other,Mean_AUC_Difference,Wilcoxon_Statistic,Wilcoxon_p_value,Wilcoxon_q_value_FDR
LogisticRegression vs ExtraTrees,LogisticRegression,ExtraTrees,0.7971031746031746,0.7407539682539683,0.05634920634920635,1.0,0.125,0.4017857142857143
LogisticRegression vs GradientBoosting,LogisticRegression,GradientBoosting,0.7971031746031746,0.733015873015873,0.06408730158730161,1.0,0.25,0.4017857142857143
LogisticRegression vs KNN,LogisticRegression,KNN,0.7971031746031746,0.781765873015873,0.015337301587301622,3.0,0.3125,0.4017857142857143
LogisticRegression vs LightGBM,LogisticRegression,LightGBM,0.7971031746031746,0.7642063492063492,0.03289682539682539,3.0,0.3125,0.4017857142857143
LogisticRegression vs NaiveBayes,LogisticRegression,NaiveBayes,0.7971031746031746,0.7237698412698412,0.07333333333333336,3.0,0.3125,0.4017857142857143
LogisticRegression vs RandomForest,LogisticRegression,RandomForest,0.7971031746031746,0.7387301587301588,0.05837301587301589,2.0,0.1875,0.4017857142857143
LogisticRegression vs SVM_Linear,LogisticRegression,SVM_Linear,0.7971031746031746,0.7962301587301587,0.0008730158730158699,3.0,1.0,1.0
LogisticRegression vs SVM_RBF,LogisticRegression,SVM_RBF,0.7971031746031746,0.7960714285714285,0.0010317460317459837,4.0,0.875,0.984375
LogisticRegression vs XGBoost,LogisticRegression,XGBoost,0.7971031746031746,0.6655158730158731,0.13158730158730159,0.0,0.0625,0.4017857142857143
