Fold,Feature_Rank_in_Fold,Feature_Name
1,1,Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist
1,2,GLSZM_SmallZoneEmphasis
1,3,Morph_SurfaceToVolumeRatio_cm
1,4,NGTDM_Coarseness
1,5,Morph_MaxIntensityCoor_RoiCentroidCoor_Dist_cm
1,6,GLCM_ClusterTendency
1,7,GLSZM_HighGrayLevelZoneEmphasis
1,8,Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist
1,9,Morph_SphereDiameter_mm
1,10,Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist
1,11,LOCAL_INTENSITY_HISTOGRAM_LocalIntensityPeak_Intensity
1,12,IH_IntensityHistogramCoefficientOfVariation_Intensity
1,13,Morph_Sphericity
1,14,NGTDM_Strength
1,15,IB_MedianIntensity
1,16,IH_IntensityHistogramMeanAbsoluteDeviation_Intensity
1,17,IB_RootMeanSquareIntensity
1,18,Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_3DSmallestDist
2,1,Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_3DSmallestDist
2,2,GLRLM_LongRunsEmphasis
2,3,Morph_SphericalDisproportion
2,4,IH_IntensityHistogramCoefficientOfVariation_Intensity
2,5,Morph_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist_mm
2,6,Morph_SphereDiameter_mm
2,7,IH_IntensityHistogramSkewness_Intensity
2,8,Morph_Compacity
3,1,IB_MinimumIntensity
3,2,Morph_SphericalDisproportion
3,3,GLSZM_LargeZoneLowGreyLevelEmphasis
3,4,GLCM_ClusterTendency
3,5,IB_MedianIntensity
3,6,Morph_Compactness2
3,7,GLSZM_GreyLevelVariance
3,8,GLCM_JointVariance
3,9,IB_AreaUnderCurveCIVH
3,10,Morph_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist_mm
3,11,Morph_Sphericity
3,12,Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_3DSmallestDist
3,13,IH_IntensityHistogram50thPercentile
3,14,Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist
3,15,GLCM_NormalisedInverseDifferenceMoment
3,16,Morph_Compacity
4,1,GLSZM_LowGrayLevelZoneEmphasis
4,2,GLSZM_LargeZoneHighGreyLevelEmphasis
4,3,GLCM_AngularSecondMoment
4,4,GLSZM_LargeZoneEmphasis
4,5,IH_IntensityHistogramMedian_Intensity
4,6,Morph_Compactness2
4,7,IH_MaximumHistogramGradient_Intensity
4,8,Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_3DSmallestDist
4,9,Morph_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist_mm
4,10,NGTDM_Coarseness
4,11,GLSZM_SmallZoneEmphasis
4,12,Morph_Sphericity
5,1,GLSZM_LargeZoneEmphasis
5,2,IB_MedianIntensity
5,3,IH_IntensityHistogramMedian_Intensity
5,4,Morph_Sphericity
5,5,Morph_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist_mm
5,6,IH_IntensityHistogram50thPercentile
5,7,IH_IntensityHistogramCoefficientOfVariation_Intensity
5,8,Morph_Compactness2
