Fold,Feature_Rank_in_Fold,Feature_Name
1,1,Post2_IB_AreaUnderCurveCIVH
1,2,T2_IB_IntensityBasedMeanAbsoluteDeviation
1,3,Pre_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist
1,4,Post2_IH_IntensityHistogramQuartileCoefficientOfDispersion_Intensity
1,5,Post1_GLCM_Correlation
1,6,T2_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist
1,7,Pre_NGTDM_Strength
1,8,Post2_IH_MinimumHistogramGradientGreyLevel_Intensity
1,9,T2_IH_IntensityHistogramCoefficientOfVariation_Intensity
1,10,T2_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist
1,11,Post2_Morph_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist_mm
1,12,Post2_IH_IntensityHistogramMinimumGreyLevel_Intensity
1,13,T2_IH_MinimumHistogramGradientGreyLevel_Intensity
1,14,Post2_GLCM_AngularSecondMoment
1,15,Post1_GLSZM_ZoneSizeNonUniformity
1,16,Post1_IH_MaximumHistogramGradientGreyLevel_Intensity
2,1,Post2_IH_IntensityHistogram25thPercentile
2,2,Pre_NGTDM_Strength
2,3,T2_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist
2,4,T2_IH_IntensityHistogramQuartileCoefficientOfDispersion_Intensity
2,5,Post1_Morph_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist_mm
2,6,Pre_IH_IntensityHistogramMinimumGreyLevel_Intensity
2,7,Post2_Morph_RadiusRoiNorm_MaxIntensityCoor_RoiCentroidCoor_Dist
2,8,Post2_Morph_RadiusSphereNorm_CentroidCoor_WCentroidCoor_Dist
2,9,Post2_Morph_Compactness2
2,10,Post2_IH_MinimumHistogramGradientGreyLevel_Intensity
2,11,T2_GLSZM_SmallZoneHighGreyLevelEmphasis
2,12,T2_Morph_MaxIntensityCoor_PerimeterCoor_3DSmallestDist_mm
2,13,Pre_GLCM_ClusterShade
2,14,Pre_Morph_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist_mm
2,15,T2_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist
2,16,Post2_NGTDM_Complexity
2,17,T2_GLCM_JointVariance
2,18,Post1_GLSZM_ZoneSizeNonUniformity
3,1,Post1_IH_IntensityHistogramMode_Intensity
3,2,Pre_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist
3,3,T2_Morph_RadiusSphereNorm_MaxIntensityCoor_RoiCentroidCoor_Dist
3,4,Post1_IH_IntensityHistogramQuartileCoefficientOfDispersion_Intensity
3,5,Post2_GLSZM_SmallZoneEmphasis
3,6,T2_GLSZM_SmallZoneHighGreyLevelEmphasis
4,1,Post1_IH_IntensityHistogramMode_Intensity
4,2,Pre_NGTDM_Contrast
4,3,Pre_Morph_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist_mm
4,4,T2_IB_MedianIntensity
4,5,T2_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist
4,6,T2_IH_IntensityHistogramKurtosis_Intensity
4,7,Post2_Morph_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist_mm
4,8,T2_IH_MinimumHistogramGradient_Intensity
4,9,Post1_IB_MinimumIntensity
4,10,Post2_Morph_RadiusSphereNorm_CentroidCoor_WCentroidCoor_Dist
4,11,Post2_NGTDM_Complexity
4,12,Pre_Morph_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist_mm
4,13,Post2_IH_MinimumHistogramGradientGreyLevel_Intensity
4,14,Pre_GLSZM_NormalisedZoneSizeNonUniformity
4,15,T2_IB_IntensityBasedCoefficientOfVariation
4,16,Pre_Morph_RadiusSphereNorm_MaxIntensityCoor_RoiCentroidCoor_Dist
5,1,Post1_IH_IntensityHistogramMode_Intensity
5,2,Post2_IH_IntensityHistogramMinimumGreyLevel_Intensity
5,3,Pre_NGTDM_Strength
5,4,T2_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist
5,5,T2_GLRLM_LongRunHighGreyLevelEmphasis
5,6,Post1_Morph_Compactness1
5,7,Pre_Morph_MaxIntensityCoor_PerimeterCoor_3DSmallestDist_mm
5,8,T2_IH_IntensityHistogramCoefficientOfVariation_Intensity
5,9,Post2_Morph_RadiusSphereNorm_CentroidCoor_WCentroidCoor_Dist
5,10,Post2_GLCM_Correlation
5,11,Post1_GLRLM_ShortRunHighGreyLevelEmphasis
5,12,T2_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist
5,13,Pre_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist
5,14,T2_GLCM_NormalisedInverseDifference
5,15,Post1_Morph_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist_mm
5,16,T2_IH_MinimumHistogramGradientGreyLevel_Intensity
5,17,Post2_Morph_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist_mm
5,18,Pre_Morph_RadiusSphereNorm_MaxIntensityCoor_RoiCentroidCoor_Dist
