Comparison,Best_Model,Other_Model,Mean_AUC_Best,Mean_AUC_Other,Mean_AUC_Difference,Wilcoxon_Statistic,Wilcoxon_p_value,Wilcoxon_q_value_FDR
XGBoost vs ExtraTrees,XGBoost,ExtraTrees,0.7180788982259569,0.6897478991596638,0.02833099906629315,1.0,0.25,1.0
XGBoost vs GradientBoosting,XGBoost,GradientBoosting,0.7180788982259569,0.6047502334267041,0.113328664799253,0.0,0.125,1.0
XGBoost vs KNN,XGBoost,KNN,0.7180788982259569,0.7359379863056332,-0.01785908807967629,7.0,1.0,1.0
XGBoost vs LightGBM,XGBoost,LightGBM,0.7180788982259569,0.7231271397447868,-0.005048241518829766,6.0,0.8125,1.0
XGBoost vs LogisticRegression,XGBoost,LogisticRegression,0.7180788982259569,0.7158037659508247,0.002275132275132252,7.0,1.0,1.0
XGBoost vs NaiveBayes,XGBoost,NaiveBayes,0.7180788982259569,0.6955026455026455,0.02257625272331154,6.0,0.8125,1.0
XGBoost vs RandomForest,XGBoost,RandomForest,0.7180788982259569,0.6998054777466542,0.018273420479302825,4.0,0.875,1.0
XGBoost vs SVM_Linear,XGBoost,SVM_Linear,0.7180788982259569,0.7386064425770308,-0.02052754435107378,6.0,0.8125,1.0
XGBoost vs SVM_RBF,XGBoost,SVM_RBF,0.7180788982259569,0.7559943977591036,-0.03791549953314659,6.0,0.8125,1.0
