Model,ROC_AUC,ROC_AUC_bootstrap_mean,ROC_AUC_CI95_low,ROC_AUC_CI95_high,PR_AUC,PR_AUC_bootstrap_mean,PR_AUC_CI95_low,PR_AUC_CI95_high,Accuracy,Balanced_Accuracy,Sensitivity_Recall,Specificity,PPV_Precision,NPV,F1,Cohen_Kappa,Brier_Score,TN,FP,FN,TP,Mean_Selected_Features,Std_Selected_Features
XGBoost,0.7160456730769231,0.7147074277371928,0.614901460017428,0.808513505763606,0.7182690282795262,0.7316126108461781,0.607323701386579,0.8531516545395849,0.6379310344827587,0.6358173076923077,0.65625,0.6153846153846154,0.6774193548387096,0.5925925925925926,0.6666666666666666,0.2706586826347305,0.2438009082415339,32,20,22,42,15.2,2.6832815729997477
SVM_RBF,0.7133413461538461,0.7128909914193892,0.6166888810472314,0.8053409520557133,0.7452620340191469,0.7502257912432535,0.6238705923037665,0.8595932314103699,0.6637931034482759,0.6646634615384616,0.65625,0.6730769230769231,0.711864406779661,0.6140350877192983,0.6829268292682927,0.3263847528290649,0.2238356309866159,35,17,22,42,15.2,2.6832815729997477
KNN,0.7016225961538461,0.7010499649969577,0.5997588864555257,0.7985941329653575,0.7400868932097633,0.7466178550567254,0.6222503059442923,0.8523060561799718,0.6637931034482759,0.6574519230769231,0.71875,0.5961538461538461,0.6865671641791045,0.6326530612244898,0.7022900763358778,0.31661631419939584,0.22067189526944142,31,21,18,46,15.2,2.6832815729997477
RandomForest,0.6980168269230769,0.6973322667646863,0.6006626165177437,0.7910359227521113,0.7671866461732233,0.7711737163960588,0.6597498366386808,0.8666674621282957,0.6206896551724138,0.6183894230769231,0.640625,0.5961538461538461,0.6612903225806451,0.5740740740740741,0.6507936507936508,0.23592814371257487,0.22259516916401295,31,21,23,41,15.2,2.6832815729997477
LogisticRegression,0.6956129807692308,0.6943046010839294,0.5937348640089419,0.785219056372549,0.7306788408666144,0.7411048277613959,0.6135268457978708,0.8560572721664947,0.646551724137931,0.6436298076923077,0.671875,0.6153846153846154,0.6825396825396826,0.6037735849056604,0.6771653543307087,0.2867426514697061,0.2271386530501451,32,20,21,43,15.2,2.6832815729997477
SVM_Linear,0.6941105769230769,0.6924301690154152,0.5899443033921179,0.7846933462812736,0.7340266731934922,0.7414607994969166,0.6137631548374729,0.8530367174867254,0.6551724137931034,0.6514423076923077,0.6875,0.6153846153846154,0.6875,0.6153846153846154,0.6875,0.3028846153846154,0.23095054054751216,32,20,20,44,15.2,2.6832815729997477
ExtraTrees,0.6802884615384616,0.6794562083666793,0.581911411821882,0.7758151111025847,0.7394174128901028,0.7445791170067317,0.6218535732198198,0.8482124640067109,0.646551724137931,0.6418269230769231,0.6875,0.5961538461538461,0.676923076923077,0.6078431372549019,0.6821705426356589,0.2841661649608669,0.2331884277645433,31,21,20,44,15.2,2.6832815729997477
NaiveBayes,0.6682692307692307,0.6681998055926553,0.5669911221590909,0.7673997308737458,0.7465967414654174,0.747577373653821,0.6389962408120695,0.8410944170730188,0.6120689655172413,0.5907451923076923,0.796875,0.38461538461538464,0.6144578313253012,0.6060606060606061,0.6938775510204082,0.18792781580584939,0.350736590717443,20,32,13,51,15.2,2.6832815729997477
LightGBM,0.6505408653846154,0.6473811070907431,0.5480375759458713,0.7422009943181818,0.6837437920867164,0.6959171334388619,0.5681582393614912,0.8162156644123955,0.6293103448275862,0.6262019230769231,0.65625,0.5961538461538461,0.6666666666666666,0.5849056603773585,0.6614173228346457,0.25194961007798444,0.2744187809516645,31,21,22,42,15.2,2.6832815729997477
GradientBoosting,0.5923978365384615,0.5914719245743314,0.48747145753307725,0.6957839454892535,0.6482865760979768,0.6613806313439384,0.5350687549399947,0.782355836479368,0.5775862068965517,0.5703125,0.640625,0.5,0.6119402985074627,0.5306122448979592,0.6259541984732825,0.14138972809667671,0.26325368817835576,26,26,23,41,15.2,2.6832815729997477
