Fold,Repeat,Fold_Within_Repeat,Split_Random_State,Outer_CV_Strategy,n_train,n_test,n_features,FS_N_FEATURES_SELECTED,FS_N_FEATURES_CONFIG,FS_N_FEATURES_MODE,FS_METHOD,train_class_distribution,test_class_distribution,test_patients,Model,AUC,Acc,BalAcc,PRAUC,Precision,Recall,F1,Specificity,Decision_Threshold,BestInnerAUC
1,1,1,100,repeated_stratified_group_kfold,90,27,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 47, np.int64(0): 43}","{np.int64(1): 18, np.int64(0): 9}","['T2_P1', 'T2_P10', 'T2_P16', 'T2_P20', 'T2_P22', 'T2_P25', 'T2_P3', 'T2_P31', 'T2_P4', 'T2_P49', 'T2_P7']",LogisticRegression,0.5,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,1.0,0.8,0.0,0.5046396507995383,0.494
1,1,1,100,repeated_stratified_group_kfold,90,27,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 47, np.int64(0): 43}","{np.int64(1): 18, np.int64(0): 9}","['T2_P1', 'T2_P10', 'T2_P16', 'T2_P20', 'T2_P22', 'T2_P25', 'T2_P3', 'T2_P31', 'T2_P4', 'T2_P49', 'T2_P7']",NaiveBayes,0.5,0.6666666666666666,0.5555555555555556,0.6722304138821614,0.6956521739130435,0.8888888888888888,0.7804878048780488,0.2222222222222222,0.8384972263867015,0.7247692307692307
1,1,1,100,repeated_stratified_group_kfold,90,27,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 47, np.int64(0): 43}","{np.int64(1): 18, np.int64(0): 9}","['T2_P1', 'T2_P10', 'T2_P16', 'T2_P20', 'T2_P22', 'T2_P25', 'T2_P3', 'T2_P31', 'T2_P4', 'T2_P49', 'T2_P7']",SVM_Linear,0.47222222222222227,0.6666666666666666,0.5277777777777778,0.637478369054456,0.68,0.9444444444444444,0.7906976744186046,0.1111111111111111,0.3474256162387376,0.369
1,1,1,100,repeated_stratified_group_kfold,90,27,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 47, np.int64(0): 43}","{np.int64(1): 18, np.int64(0): 9}","['T2_P1', 'T2_P10', 'T2_P16', 'T2_P20', 'T2_P22', 'T2_P25', 'T2_P3', 'T2_P31', 'T2_P4', 'T2_P49', 'T2_P7']",SVM_RBF,0.42592592592592593,0.7037037037037037,0.5555555555555556,0.6142073499501036,0.6923076923076923,1.0,0.8181818181818182,0.1111111111111111,0.42438153780019067,0.3422142857142857
1,1,1,100,repeated_stratified_group_kfold,90,27,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 47, np.int64(0): 43}","{np.int64(1): 18, np.int64(0): 9}","['T2_P1', 'T2_P10', 'T2_P16', 'T2_P20', 'T2_P22', 'T2_P25', 'T2_P3', 'T2_P31', 'T2_P4', 'T2_P49', 'T2_P7']",XGBoost,0.7160493827160495,0.6296296296296297,0.5555555555555556,0.8769643364592214,0.7,0.7777777777777778,0.7368421052631579,0.3333333333333333,0.3136468291282654,0.5824615384615385
1,1,1,100,repeated_stratified_group_kfold,90,27,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 47, np.int64(0): 43}","{np.int64(1): 18, np.int64(0): 9}","['T2_P1', 'T2_P10', 'T2_P16', 'T2_P20', 'T2_P22', 'T2_P25', 'T2_P3', 'T2_P31', 'T2_P4', 'T2_P49', 'T2_P7']",LightGBM,0.6358024691358024,0.7037037037037037,0.6944444444444444,0.7992052578675386,0.8125,0.7222222222222222,0.7647058823529411,0.6666666666666666,0.48620137322187756,0.567076923076923
1,1,1,100,repeated_stratified_group_kfold,90,27,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 47, np.int64(0): 43}","{np.int64(1): 18, np.int64(0): 9}","['T2_P1', 'T2_P10', 'T2_P16', 'T2_P20', 'T2_P22', 'T2_P25', 'T2_P3', 'T2_P31', 'T2_P4', 'T2_P49', 'T2_P7']",ExtraTrees,0.6975308641975309,0.6296296296296297,0.5833333333333333,0.8477576204981194,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.4444444444444444,0.474585595750336,0.7111052631578947
2,1,2,100,repeated_stratified_group_kfold,97,20,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 54, np.int64(0): 43}","{np.int64(0): 9, np.int64(1): 11}","['T2_P13', 'T2_P14', 'T2_P24', 'T2_P26', 'T2_P29', 'T2_P30', 'T2_P33', 'T2_P36', 'T2_P40', 'T2_P48', 'T2_P5']",LogisticRegression,0.5,0.55,0.5,0.55,0.55,1.0,0.7096774193548387,0.0,0.4963409478685435,0.494
2,1,2,100,repeated_stratified_group_kfold,97,20,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 54, np.int64(0): 43}","{np.int64(0): 9, np.int64(1): 11}","['T2_P13', 'T2_P14', 'T2_P24', 'T2_P26', 'T2_P29', 'T2_P30', 'T2_P33', 'T2_P36', 'T2_P40', 'T2_P48', 'T2_P5']",NaiveBayes,0.797979797979798,0.65,0.6717171717171717,0.821110707474344,0.8333333333333334,0.45454545454545453,0.5882352941176471,0.8888888888888888,0.7701761159417124,0.730842105263158
2,1,2,100,repeated_stratified_group_kfold,97,20,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 54, np.int64(0): 43}","{np.int64(0): 9, np.int64(1): 11}","['T2_P13', 'T2_P14', 'T2_P24', 'T2_P26', 'T2_P29', 'T2_P30', 'T2_P33', 'T2_P36', 'T2_P40', 'T2_P48', 'T2_P5']",SVM_Linear,0.5454545454545454,0.5,0.5151515151515151,0.6802389389076696,0.5714285714285714,0.36363636363636365,0.4444444444444444,0.6666666666666666,0.6151414791882179,0.7922456140350878
