Fold,n_train,n_test,n_features,FS_N_FEATURES_SELECTED,FS_N_FEATURES_CONFIG,FS_N_FEATURES_MODE,FS_METHOD,test_patients,Model,AUC,Acc,BalAcc,PRAUC,Precision,Recall,F1,Specificity,BestInnerAUC,Kappa
1,90,26,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P35', 'P4', 'P5']",LogisticRegression,0.803921568627451,0.7307692307692307,0.7418300653594772,0.857443575516331,0.8571428571428571,0.7058823529411765,0.7741935483870968,0.7777777777777778,0.874111888111888,0.4484848484848485
1,90,26,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P35', 'P4', 'P5']",SVM_RBF,0.8300653594771241,0.6153846153846154,0.6535947712418301,0.9067361226462483,0.8181818181818182,0.5294117647058824,0.6428571428571429,0.7777777777777778,0.8438947368421053,0.2655367231638419
1,90,26,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P35', 'P4', 'P5']",SVM_Linear,0.7843137254901961,0.6538461538461539,0.6830065359477124,0.8669727574071044,0.8333333333333334,0.5882352941176471,0.6896551724137931,0.7777777777777778,0.867118881118881,0.32369942196531787
1,90,26,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P35', 'P4', 'P5']",RandomForest,0.738562091503268,0.7307692307692307,0.7156862745098038,0.867049991783647,0.8125,0.7647058823529411,0.7878787878787878,0.6666666666666666,0.703948717948718,0.42038216560509556
1,90,26,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P35', 'P4', 'P5']",GradientBoosting,0.8235294117647058,0.8076923076923077,0.7745098039215685,0.8990309623095091,0.8333333333333334,0.8823529411764706,0.8571428571428571,0.6666666666666666,0.7552307692307693,0.563758389261745
1,90,26,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P35', 'P4', 'P5']",ExtraTrees,0.7058823529411765,0.6538461538461539,0.6568627450980392,0.8598993988467672,0.7857142857142857,0.6470588235294118,0.7096774193548387,0.6666666666666666,0.7692167832167832,0.2909090909090909
1,90,26,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P35', 'P4', 'P5']",KNN,0.7418300653594772,0.6538461538461539,0.6830065359477124,0.8712781960863802,0.8333333333333334,0.5882352941176471,0.6896551724137931,0.7777777777777778,0.7568333333333332,0.32369942196531787
1,90,26,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P35', 'P4', 'P5']",NaiveBayes,0.7254901960784315,0.6923076923076923,0.6601307189542484,0.8481270234753207,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.5555555555555556,0.8041818181818181,0.3202614379084968
1,90,26,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P35', 'P4', 'P5']",XGBoost,0.7581699346405228,0.7692307692307693,0.7189542483660131,0.8242808757947166,0.7894736842105263,0.8823529411764706,0.8333333333333334,0.5555555555555556,0.7295897435897436,0.4620689655172413
1,90,26,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P35', 'P4', 'P5']",LightGBM,0.7124183006535948,0.6538461538461539,0.6568627450980392,0.805413935909292,0.7857142857142857,0.6470588235294118,0.7096774193548387,0.6666666666666666,0.6494615384615384,0.2909090909090909
2,98,18,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['P13', 'P14', 'P24', 'P26', 'P30', 'P33', 'P36', 'P40', 'P48', 'P7']",LogisticRegression,0.5875,0.6111111111111112,0.625,0.7036449579831933,0.7142857142857143,0.5,0.5882352941176471,0.75,0.6673186813186813,0.24096385542168663
2,98,18,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['P13', 'P14', 'P24', 'P26', 'P30', 'P33', 'P36', 'P40', 'P48', 'P7']",SVM_RBF,0.5625,0.6111111111111112,0.625,0.6958898046398045,0.7142857142857143,0.5,0.5882352941176471,0.75,0.6563296703296704,0.24096385542168663
2,98,18,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['P13', 'P14', 'P24', 'P26', 'P30', 'P33', 'P36', 'P40', 'P48', 'P7']",SVM_Linear,0.5875,0.6111111111111112,0.625,0.6747072290454643,0.7142857142857143,0.5,0.5882352941176471,0.75,0.7170924369747899,0.24096385542168663
2,98,18,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['P13', 'P14', 'P24', 'P26', 'P30', 'P33', 'P36', 'P40', 'P48', 'P7']",RandomForest,0.525,0.5555555555555556,0.575,0.7327213064713065,0.6666666666666666,0.4,0.5,0.75,0.6196996336996337,0.1428571428571429
2,98,18,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['P13', 'P14', 'P24', 'P26', 'P30', 'P33', 'P36', 'P40', 'P48', 'P7']",GradientBoosting,0.6000000000000001,0.6111111111111112,0.625,0.7031304316598433,0.7142857142857143,0.5,0.5882352941176471,0.75,0.6050476190476191,0.24096385542168663
2,98,18,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['P13', 'P14', 'P24', 'P26', 'P30', 'P33', 'P36', 'P40', 'P48', 'P7']",ExtraTrees,0.5625,0.6111111111111112,0.625,0.7368638306138305,0.7142857142857143,0.5,0.5882352941176471,0.75,0.6453406593406594,0.24096385542168663
2,98,18,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['P13', 'P14', 'P24', 'P26', 'P30', 'P33', 'P36', 'P40', 'P48', 'P7']",KNN,0.75,0.6666666666666666,0.6875,0.8027777777777778,0.8333333333333334,0.5,0.625,0.875,0.6544981684981686,0.3571428571428572
2,98,18,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['P13', 'P14', 'P24', 'P26', 'P30', 'P33', 'P36', 'P40', 'P48', 'P7']",NaiveBayes,0.7375,0.5555555555555556,0.575,0.7714818514818514,0.6666666666666666,0.4,0.5,0.75,0.7021172161172161,0.1428571428571429
2,98,18,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['P13', 'P14', 'P24', 'P26', 'P30', 'P33', 'P36', 'P40', 'P48', 'P7']",XGBoost,0.5125,0.3888888888888889,0.4,0.6861635505017858,0.42857142857142855,0.3,0.35294117647058826,0.5,0.670981684981685,-0.19277108433734957
2,98,18,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['P13', 'P14', 'P24', 'P26', 'P30', 'P33', 'P36', 'P40', 'P48', 'P7']",LightGBM,0.65,0.6111111111111112,0.625,0.7848354341736694,0.7142857142857143,0.5,0.5882352941176471,0.75,0.638014652014652,0.24096385542168663
3,85,31,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['P15', 'P18', 'P27', 'P41', 'P43', 'P46', 'P50', 'P6', 'P9']",LogisticRegression,0.7394957983193277,0.6129032258064516,0.5903361344537815,0.7946503140564112,0.6086956521739131,0.8235294117647058,0.7,0.35714285714285715,0.6229047619047619,0.18777292576419213
3,85,31,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['P15', 'P18', 'P27', 'P41', 'P43', 'P46', 'P50', 'P6', 'P9']",SVM_RBF,0.7100840336134454,0.5806451612903226,0.5357142857142857,0.7927977752174401,0.5666666666666667,1.0,0.723404255319149,0.07142857142857142,0.44112820512820505,0.07780320366132731
3,85,31,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['P15', 'P18', 'P27', 'P41', 'P43', 'P46', 'P50', 'P6', 'P9']",SVM_Linear,0.7563025210084033,0.6129032258064516,0.5714285714285714,0.8141666068136657,0.5862068965517241,1.0,0.7391304347826086,0.14285714285714285,0.6526666666666666,0.15454545454545465
3,85,31,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['P15', 'P18', 'P27', 'P41', 'P43', 'P46', 'P50', 'P6', 'P9']",RandomForest,0.6554621848739497,0.5161290322580645,0.5021008403361344,0.7583200936058397,0.55,0.6470588235294118,0.5945945945945946,0.35714285714285715,0.6229047619047619,0.00428265524625282
3,85,31,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['P15', 'P18', 'P27', 'P41', 'P43', 'P46', 'P50', 'P6', 'P9']",GradientBoosting,0.6470588235294117,0.5483870967741935,0.5,0.7010599078341013,0.5483870967741935,1.0,0.7083333333333334,0.0,0.6013846153846154,0.0
3,85,31,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['P15', 'P18', 'P27', 'P41', 'P43', 'P46', 'P50', 'P6', 'P9']",ExtraTrees,0.6470588235294118,0.5483870967741935,0.5315126050420168,0.74586622527799,0.5714285714285714,0.7058823529411765,0.631578947368421,0.35714285714285715,0.730047619047619,0.06465517241379315
3,85,31,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['P15', 'P18', 'P27', 'P41', 'P43', 'P46', 'P50', 'P6', 'P9']",KNN,0.5861344537815126,0.5161290322580645,0.4894957983193277,0.6470231886512374,0.5416666666666666,0.7647058823529411,0.6341463414634146,0.21428571428571427,0.45715384615384624,-0.021978021978022122
3,85,31,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['P15', 'P18', 'P27', 'P41', 'P43', 'P46', 'P50', 'P6', 'P9']",NaiveBayes,0.680672268907563,0.6129032258064516,0.5714285714285714,0.7719439092080627,0.5862068965517241,1.0,0.7391304347826086,0.14285714285714285,0.5098095238095238,0.15454545454545465
3,85,31,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['P15', 'P18', 'P27', 'P41', 'P43', 'P46', 'P50', 'P6', 'P9']",XGBoost,0.6890756302521008,0.5806451612903226,0.5546218487394958,0.7926735199631777,0.5833333333333334,0.8235294117647058,0.6829268292682927,0.2857142857142857,0.6943333333333332,0.11428571428571421
3,85,31,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['P15', 'P18', 'P27', 'P41', 'P43', 'P46', 'P50', 'P6', 'P9']",LightGBM,0.6701680672268907,0.5483870967741935,0.5378151260504201,0.7641743940539203,0.5789473684210527,0.6470588235294118,0.6111111111111112,0.42857142857142855,0.6496904761904762,0.07659574468085095
4,87,29,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['P11', 'P12', 'P17', 'P19', 'P21', 'P29', 'P34', 'P37', 'P39']",LogisticRegression,0.5441176470588235,0.5172413793103449,0.47794117647058826,0.6691259787084712,0.5714285714285714,0.7058823529411765,0.631578947368421,0.25,0.6248888888888888,-0.04639175257731942
4,87,29,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['P11', 'P12', 'P17', 'P19', 'P21', 'P29', 'P34', 'P37', 'P39']",SVM_RBF,0.5637254901960784,0.6551724137931034,0.6446078431372549,0.6766242007361801,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.5833333333333334,0.6209206349206349,0.2892156862745098
4,87,29,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['P11', 'P12', 'P17', 'P19', 'P21', 'P29', 'P34', 'P37', 'P39']",SVM_Linear,0.553921568627451,0.6206896551724138,0.6151960784313726,0.6578780487371818,0.6875,0.6470588235294118,0.6666666666666666,0.5833333333333334,0.7082222222222222,0.2276029055690073
4,87,29,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['P11', 'P12', 'P17', 'P19', 'P21', 'P29', 'P34', 'P37', 'P39']",RandomForest,0.37254901960784315,0.5172413793103449,0.5024509803921569,0.5616219871353507,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.4166666666666667,0.597111111111111,0.004901960784313708
