Model_A,Model_B,AUC_A,AUC_B,ΔAUC,Z_stat,p_value,Significant (α=0.05),Significant (α=0.01),p_value_bonferroni,Significant Bonf. (α=0.05)
LogisticRegression,NaiveBayes,0.6739783653846154,0.6427283653846154,0.03125,1.1000774986035888,0.27129835685301085,✗,✗,1.0,✗
SVM_RBF,ExtraTrees,0.6421274038461537,0.6129807692307692,0.02914663461538458,1.0077506128803764,0.31357420055471374,✗,✗,1.0,✗
XGBoost,RandomForest,0.6072716346153846,0.5760216346153846,0.03125,0.9258266763437569,0.354536061458669,✗,✗,1.0,✗
LightGBM,GradientBoosting,0.6204927884615385,0.5836838942307692,0.036808894230769384,0.8850780349614721,0.37611454521728627,✗,✗,1.0,✗
SVM_RBF,XGBoost,0.6421274038461537,0.6072716346153846,0.03485576923076916,0.8341839630205999,0.4041773267101174,✗,✗,1.0,✗
NaiveBayes,XGBoost,0.6427283653846154,0.6072716346153846,0.03545673076923084,0.8199712678328372,0.41223248678917723,✗,✗,1.0,✗
GradientBoosting,ExtraTrees,0.5836838942307692,0.6129807692307692,-0.029296875,-0.7933157374131043,0.42759389009759674,✗,✗,1.0,✗
NaiveBayes,ExtraTrees,0.6427283653846154,0.6129807692307692,0.029747596153846256,0.7736719660264876,0.4391248022381611,✗,✗,1.0,✗
SVM_Linear,ExtraTrees,0.6346153846153846,0.6129807692307692,0.02163461538461542,0.7422771383328334,0.4579194402878801,✗,✗,1.0,✗
KNN,ExtraTrees,0.5851862980769231,0.6129807692307692,-0.027794471153846034,-0.7102257986542543,0.4775641250144451,✗,✗,1.0,✗
LightGBM,KNN,0.6204927884615385,0.5851862980769231,0.03530649038461542,0.652640123491385,0.5139883122051851,✗,✗,1.0,✗
XGBoost,GradientBoosting,0.6072716346153846,0.5836838942307692,0.02358774038461542,0.6362220038416683,0.5246317333025838,✗,✗,1.0,✗
SVM_Linear,XGBoost,0.6346153846153846,0.6072716346153846,0.02734375,0.6268281755313913,0.5307718722905994,✗,✗,1.0,✗
SVM_Linear,SVM_RBF,0.6346153846153846,0.6421274038461537,-0.0075120192307691624,-0.4765303860406601,0.6336965648550588,✗,✗,1.0,✗
SVM_RBF,LightGBM,0.6421274038461537,0.6204927884615385,0.021634615384615197,0.46293842422781356,0.6434085044768274,✗,✗,1.0,✗
KNN,XGBoost,0.5851862980769231,0.6072716346153846,-0.022085336538461453,-0.45904388657871525,0.6462026509833515,✗,✗,1.0,✗
NaiveBayes,LightGBM,0.6427283653846154,0.6204927884615385,0.022235576923076872,0.45775222887617306,0.6471304600049448,✗,✗,1.0,✗
LightGBM,XGBoost,0.6204927884615385,0.6072716346153846,0.013221153846153966,0.38251320063075633,0.7020807393272239,✗,✗,1.0,✗
SVM_Linear,LightGBM,0.6346153846153846,0.6204927884615385,0.014122596153846034,0.2810850197694944,0.778645190667585,✗,✗,1.0,✗
SVM_Linear,NaiveBayes,0.6346153846153846,0.6427283653846154,-0.008112980769230838,-0.24424436015888706,0.8070415727320862,✗,✗,1.0,✗
GradientBoosting,RandomForest,0.5836838942307692,0.5760216346153846,0.007662259615384581,0.24417297244375355,0.8070968584996907,✗,✗,1.0,✗
KNN,RandomForest,0.5851862980769231,0.5760216346153846,0.009164663461538547,0.2295371072559654,0.8184514829772841,✗,✗,1.0,✗
LightGBM,ExtraTrees,0.6204927884615385,0.6129807692307692,0.0075120192307693845,0.14314060511796142,0.8861791368653179,✗,✗,1.0,✗
XGBoost,ExtraTrees,0.6072716346153846,0.6129807692307692,-0.005709134615384581,-0.12998188812769623,0.8965807562930017,✗,✗,1.0,✗
KNN,GradientBoosting,0.5851862980769231,0.5836838942307692,0.0015024038461539657,0.03429935533017414,0.9726384389405446,✗,✗,1.0,✗
SVM_RBF,NaiveBayes,0.6421274038461537,0.6427283653846154,-0.0006009615384616751,-0.021943014861585963,0.982493412127463,✗,✗,1.0,✗
