Model,Mean_AUC,Std_AUC,Pooled_AUC,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K,Run_Name,Run_Dir,Experiment_ID,FS_METHOD,FS_N_FEATURES,USE_SMOTE,N_Unique_Selected_Features,Max_Selection_Count,Mean_Selection_Count
LogisticRegression,0.776956222051916,0.066027145088222,0.733125,0.8198999186503129,0.0973181381529205,0.7642335106591933,0.6765307156611504,0.0660742743585771,0.6754385964912281,0.6927472089314195,0.0618211557180723,0.6803125,0.7452813852813852,0.1516228683275838,0.7454545454545455,0.6498883572567783,0.191568824315727,0.640625,0.6685714285714286,0.1168987002598787,0.6890756302521008,0.7356060606060606,0.1579395567337936,0.72,8.0,8.0,0.0,8,8.0,8,legacy_elasticnet_then_mrmr_k8_no_smote,nested_cv_outputs_single_dataset_batch_smote_compare/ADC/fs_method_comparison/legacy_elasticnet_then_mrmr_k8_no_smote,legacy_elasticnet_then_mrmr_k8,elasticnet_then_mrmr,8,False,30,4,1.3333333333333333
SVM_RBF,0.7629923408153073,0.034028407840563,0.6906249999999999,0.806199190690813,0.076326559125709,0.7158640336394587,0.6961487787574743,0.0756688996721861,0.6929824561403509,0.7069284954811271,0.0345605366619724,0.685,0.731439393939394,0.1451721532743718,0.7164179104477612,0.779766081871345,0.2154288179327683,0.75,0.7195767195767195,0.0997182559948338,0.732824427480916,0.634090909090909,0.2061608490575111,0.62,8.0,8.0,0.0,8,8.0,8,legacy_elasticnet_then_mrmr_k8_no_smote,nested_cv_outputs_single_dataset_batch_smote_compare/ADC/fs_method_comparison/legacy_elasticnet_then_mrmr_k8_no_smote,legacy_elasticnet_then_mrmr_k8,elasticnet_then_mrmr,8,False,30,4,1.3333333333333333
KNN,0.7329917424415032,0.0542339039355813,0.6978125,0.7380437888877236,0.1223781716232648,0.7262709555083908,0.6870202261506609,0.0753964098715024,0.6842105263157895,0.7119284954811271,0.0429055530239736,0.6815625000000001,0.7451923076923077,0.1523411967810624,0.7258064516129032,0.7397660818713451,0.1875922763485145,0.703125,0.7087542087542087,0.0876187180792314,0.7142857142857143,0.6840909090909091,0.1793007538483274,0.66,8.0,8.0,0.0,8,8.0,8,legacy_elasticnet_then_mrmr_k8_no_smote,nested_cv_outputs_single_dataset_batch_smote_compare/ADC/fs_method_comparison/legacy_elasticnet_then_mrmr_k8_no_smote,legacy_elasticnet_then_mrmr_k8,elasticnet_then_mrmr,8,False,30,4,1.3333333333333333
NaiveBayes,0.7230455500551194,0.1271855306231716,0.6896875000000001,0.7840069531254583,0.1254681685305254,0.7277919442487558,0.5927434883956624,0.1168738542757303,0.5964912280701754,0.5407038429406851,0.0799733070410267,0.553125,0.5850669163026143,0.115962447592195,0.5918367346938775,0.8945029239766082,0.0946729984862932,0.90625,0.7010784183197977,0.0984648558718406,0.7160493827160493,0.1869047619047619,0.2042490809644683,0.2,8.0,8.0,0.0,8,8.0,8,legacy_elasticnet_then_mrmr_k8_no_smote,nested_cv_outputs_single_dataset_batch_smote_compare/ADC/fs_method_comparison/legacy_elasticnet_then_mrmr_k8_no_smote,legacy_elasticnet_then_mrmr_k8,elasticnet_then_mrmr,8,False,30,4,1.3333333333333333
KNN,0.7122895392751852,0.0927242155059282,0.69265625,0.7222112158567267,0.1315093456410449,0.6872782160607532,0.7015766841853799,0.0793796126762809,0.7017543859649122,0.7083639021796916,0.062525055892031,0.690625,0.7349673202614379,0.1644619004212279,0.7142857142857143,0.8008187134502924,0.1818755194045301,0.78125,0.7356100145416014,0.0842630295660229,0.746268656716418,0.615909090909091,0.2524171485779741,0.6,10.0,10.0,0.0,10,10.0,10,legacy_elasticnet_then_mrmr_k10_no_smote,nested_cv_outputs_single_dataset_batch_smote_compare/ADC/fs_method_comparison/legacy_elasticnet_then_mrmr_k10_no_smote,legacy_elasticnet_then_mrmr_k10,elasticnet_then_mrmr,10,False,35,3,1.4285714285714286
LogisticRegression,0.7079457482089061,0.1095749435129184,0.6784375,0.7673660538551185,0.0926051879494656,0.7049569052346233,0.6346638868377998,0.0606376898400296,0.631578947368421,0.6216074276600593,0.072519450975449,0.628125,0.6890983412722542,0.1117378148645981,0.6774193548387096,0.6611802232854864,0.230371357719695,0.65625,0.6421804511278195,0.1098368346705153,0.6666666666666666,0.5820346320346321,0.3100171650153409,0.6,6.0,6.0,0.0,6,6.0,6,legacy_elasticnet_then_mrmr_k6_no_smote,nested_cv_outputs_single_dataset_batch_smote_compare/ADC/fs_method_comparison/legacy_elasticnet_then_mrmr_k6_no_smote,legacy_elasticnet_then_mrmr_k6,elasticnet_then_mrmr,6,False,22,3,1.3636363636363635
KNN,0.6956310024372226,0.0502539636921726,0.66109375,0.6943771724462485,0.1090016375698177,0.6720276902161917,0.6785374046243611,0.0972800578813403,0.6754385964912281,0.6902185387711703,0.0549318515970905,0.6759375000000001,0.7314946491417079,0.1202804149313727,0.7288135593220338,0.6900691121743753,0.1958465169428647,0.671875,0.684205500381971,0.1139729945309911,0.6991869918699187,0.6903679653679654,0.1354122310944577,0.68,6.0,6.0,0.0,6,6.0,6,legacy_elasticnet_then_mrmr_k6_no_smote,nested_cv_outputs_single_dataset_batch_smote_compare/ADC/fs_method_comparison/legacy_elasticnet_then_mrmr_k6_no_smote,legacy_elasticnet_then_mrmr_k6,elasticnet_then_mrmr,6,False,22,3,1.3636363636363635
ExtraTrees,0.6954269512164248,0.0720058660205899,0.641875,0.7150920747830846,0.1292160909878533,0.7030733908224944,0.6898927159796725,0.1139561839142016,0.6842105263157895,0.7011244019138756,0.0575667905558611,0.6925,0.7745614035087719,0.1224179299959264,0.7692307692307693,0.6401275917065391,0.2548616312501484,0.625,0.6623256606990622,0.156519087433682,0.6896551724137931,0.7621212121212122,0.1623122635253585,0.76,8.0,8.0,0.0,8,8.0,8,legacy_elasticnet_then_mrmr_k8_no_smote,nested_cv_outputs_single_dataset_batch_smote_compare/ADC/fs_method_comparison/legacy_elasticnet_then_mrmr_k8_no_smote,legacy_elasticnet_then_mrmr_k8,elasticnet_then_mrmr,8,False,30,4,1.3333333333333333
LightGBM,0.6918877715408817,0.0900754000830662,0.63796875,0.7628635861220696,0.0966155924458509,0.7010066019556019,0.6473801560758082,0.1155549922388708,0.6403508771929824,0.6702299308878257,0.0859926231245805,0.6446875000000001,0.7436904761904762,0.1382304346416681,0.7090909090909091,0.6548538011695906,0.2521113335071369,0.609375,0.645479978591933,0.1417551931247027,0.6554621848739496,0.6856060606060607,0.214488949929532,0.68,10.0,10.0,0.0,10,10.0,10,legacy_elasticnet_then_mrmr_k10_no_smote,nested_cv_outputs_single_dataset_batch_smote_compare/ADC/fs_method_comparison/legacy_elasticnet_then_mrmr_k10_no_smote,legacy_elasticnet_then_mrmr_k10,elasticnet_then_mrmr,10,False,35,3,1.4285714285714286
LogisticRegression,0.69125849518194,0.1139682105832482,0.6778124999999999,0.7434868174145908,0.1215728603619586,0.6923286973515798,0.6001013479274347,0.1412272244853511,0.5964912280701754,0.6560951621477937,0.092827168924299,0.6165625,0.5928571428571427,0.3278805711448002,0.725,0.5015842636895268,0.3196047569268663,0.453125,0.5118518518518519,0.2740980970452748,0.5576923076923077,0.8106060606060606,0.1756530514689629,0.78,10.0,10.0,0.0,10,10.0,10,legacy_elasticnet_then_mrmr_k10_no_smote,nested_cv_outputs_single_dataset_batch_smote_compare/ADC/fs_method_comparison/legacy_elasticnet_then_mrmr_k10_no_smote,legacy_elasticnet_then_mrmr_k10,elasticnet_then_mrmr,10,False,35,3,1.4285714285714286
