Model,ROC_AUC,ROC_AUC_bootstrap_mean,ROC_AUC_CI95_low,ROC_AUC_CI95_high,PR_AUC,PR_AUC_bootstrap_mean,PR_AUC_CI95_low,PR_AUC_CI95_high,Accuracy,Balanced_Accuracy,Sensitivity_Recall,Specificity,PPV_Precision,NPV,F1,Cohen_Kappa,Brier_Score,TN,FP,FN,TP,Mean_Selected_Features,Std_Selected_Features
KNN,0.7122896634615384,0.7117908614896814,0.615046174507795,0.7986153388999986,0.78042061676996,0.7812394310555404,0.6742266496540054,0.8683908800057782,0.6637931034482759,0.6466346153846154,0.8125,0.4807692307692308,0.6582278481012658,0.6756756756756757,0.7272727272727273,0.30142063001853003,0.21703227490487392,25,27,12,52,7.2,3.03315017762062
LogisticRegression,0.6628605769230769,0.6616009154837934,0.5599806547619047,0.7598243400621119,0.6901806494621344,0.7025098086552846,0.5675499376459207,0.8206713071393001,0.6206896551724138,0.6219951923076923,0.609375,0.6346153846153846,0.6724137931034483,0.5689655172413793,0.639344262295082,0.24137931034482762,0.2363979704714571,33,19,25,39,7.2,3.03315017762062
ExtraTrees,0.6601562499999999,0.660182098296699,0.5615328081033375,0.7523135099792525,0.7328786834804488,0.7356826080667442,0.6214290573628437,0.8327789158751155,0.6120689655172413,0.6087740384615384,0.640625,0.5769230769230769,0.6507936507936508,0.5660377358490566,0.6456692913385826,0.21715656868626276,0.2443161182103928,30,22,23,41,7.2,3.03315017762062
XGBoost,0.6595552884615385,0.6603279777858213,0.5562418300653595,0.7581885885969041,0.7265834285721116,0.7296881112205715,0.6132039718595635,0.8325000706010072,0.6206896551724138,0.609375,0.71875,0.5,0.6388888888888888,0.5909090909090909,0.6764705882352942,0.2219512195121951,0.27286885199470984,26,26,18,46,7.2,3.03315017762062
RandomForest,0.6556490384615385,0.6553577886172046,0.5530140692640693,0.7491117792939641,0.7310585828705793,0.7349761161413936,0.613921140771731,0.8399998118014449,0.5948275862068966,0.5859375,0.671875,0.5,0.6231884057971014,0.5531914893617021,0.6466165413533834,0.17343844754396598,0.230934218001192,26,26,21,43,7.2,3.03315017762062
LightGBM,0.640625,0.6403389921229672,0.5381669253178687,0.7397865956483194,0.7088853135940961,0.712921782017049,0.5930519789721019,0.8188675020111666,0.6293103448275862,0.6207932692307692,0.703125,0.5384615384615384,0.6521739130434783,0.5957446808510638,0.6766917293233082,0.24378411158277735,0.24783227234120994,28,24,19,45,7.2,3.03315017762062
SVM_RBF,0.6391225961538461,0.640717701317727,0.540977008817685,0.7371323254731349,0.7218403758734998,0.7262323114015536,0.6085726878559753,0.8301559807224985,0.5689655172413793,0.5390625,0.828125,0.25,0.5760869565217391,0.5416666666666666,0.6794871794871795,0.08227848101265811,0.23761183311759254,13,39,11,53,7.2,3.03315017762062
GradientBoosting,0.6376201923076923,0.6379058452203179,0.537433842306788,0.7322695337449435,0.707691517302571,0.7130009733466726,0.5946866256567944,0.8181893475572452,0.5775862068965517,0.5667067307692308,0.671875,0.46153846153846156,0.6056338028169014,0.5333333333333333,0.6370370370370371,0.13511868533171023,0.23524974444331115,24,28,21,43,7.2,3.03315017762062
NaiveBayes,0.55078125,0.5511988391679802,0.44362217944532123,0.6527650095629525,0.596622677860577,0.6095727926440501,0.4747517659002735,0.734537189820194,0.5517241379310345,0.5126201923076923,0.890625,0.1346153846153846,0.5588235294117647,0.5,0.6867469879518072,0.02709677419354839,0.3760622447424247,7,45,7,57,7.2,3.03315017762062
SVM_Linear,0.513671875,0.5123121701314366,0.4012002005347594,0.6196134841090762,0.562017548030547,0.5776738656894,0.45709864889310803,0.7062710624006002,0.5862068965517241,0.5420673076923077,0.96875,0.11538461538461539,0.5740740740740741,0.75,0.7209302325581395,0.09138381201044388,0.24886776958383272,6,46,2,62,7.2,3.03315017762062
