Comparison,Best_Model,Other_Model,Mean_AUC_Best,Mean_AUC_Other,Mean_AUC_Difference,Wilcoxon_Statistic,Wilcoxon_p_value,Wilcoxon_q_value_FDR
KNN vs ExtraTrees,KNN,ExtraTrees,0.6917588702147526,0.6489488017429194,0.04281006847183315,3.0,0.3125,0.4017857142857143
KNN vs GradientBoosting,KNN,GradientBoosting,0.6917588702147526,0.607329598506069,0.0844292717086835,0.0,0.125,0.225
KNN vs LightGBM,KNN,LightGBM,0.6917588702147526,0.6475404606286959,0.04421840958605664,4.0,0.4375,0.4921875
KNN vs LogisticRegression,KNN,LogisticRegression,0.6917588702147526,0.6885309679427326,0.0032279022720199,7.0,1.0,1.0
KNN vs NaiveBayes,KNN,NaiveBayes,0.6917588702147526,0.5818168378462495,0.10994203236850297,0.0,0.0625,0.225
KNN vs RandomForest,KNN,RandomForest,0.6917588702147526,0.6278906006847182,0.06386826953003426,0.0,0.0625,0.225
KNN vs SVM_Linear,KNN,SVM_Linear,0.6917588702147526,0.42989106753812634,0.2618678026766262,1.0,0.125,0.225
KNN vs SVM_RBF,KNN,SVM_RBF,0.6917588702147526,0.5879084967320262,0.10385037348272644,1.0,0.25,0.375
KNN vs XGBoost,KNN,XGBoost,0.6917588702147526,0.6493394024276377,0.042419467787114806,0.0,0.125,0.225
