metric,mean,std,min,max,pooled
AUC,0.582052209772798,0.09540608026543308,0.4607843137254902,0.7247899159663865,0.5940504807692307
PR_AUC,0.6916034875629932,0.07374056272194766,0.5909090909090908,0.809527712013598,0.6485529777055915
Accuracy,0.5233055721932252,0.07721107909227687,0.4166666666666667,0.6153846153846154,0.5344827586206896
Bal_Accuracy,0.5270448179271708,0.05559438026973985,0.43137254901960786,0.5798319327731092,0.5276442307692308
F1_Score,0.5442661913250149,0.11856996496637748,0.36363636363636365,0.7222222222222222,0.5846153846153846
Precision,0.5510577915376678,0.15979165015914473,0.25,0.6842105263157895,0.5757575757575758
Recall,0.5898039215686274,0.12342915321401811,0.4,0.7647058823529411,0.59375
