model,mean_auc,std_auc,pooled_auc,mean_pr_auc,std_pr_auc,pooled_pr_auc,mean_accuracy,std_accuracy,pooled_accuracy,mean_bal_accuracy,std_bal_accuracy,pooled_bal_accuracy,mean_f1,std_f1,pooled_f1,mean_precision,std_precision,pooled_precision,mean_recall,std_recall,pooled_recall,n_samples,n_folds
LogisticRegression,0.6495707070707072,0.06596564778028599,0.607396449704142,0.7136116003913104,0.03453069850085906,0.6567543680314667,0.5653156878963331,0.08648961903923125,0.5555555555555556,0.5783080808080807,0.0818218507563709,0.5634615384615385,0.5495785440613027,0.07163730539747164,0.5517241379310345,0.6085914085914086,0.06652371580921428,0.6274509803921569,0.5255050505050505,0.14000048737653298,0.49230769230769234,117,5
SVM_RBF,0.610969416386083,0.0667212881853312,0.5754437869822485,0.6753288227488794,0.05313161265165043,0.6319924330720628,0.5381959378733573,0.042611338558611316,0.5470085470085471,0.5525378787878787,0.03762771165266228,0.5307692307692308,0.6048002358838273,0.06374527051791214,0.624113475177305,0.5702168746286393,0.1152105306616231,0.5789473684210527,0.7117424242424242,0.1751147465863245,0.676923076923077,117,5
SVM_Linear,0.6024803591470258,0.06356352262400415,0.5644970414201185,0.678791779211062,0.05309410866185299,0.6288758313333408,0.5100450326256778,0.11491624288487068,0.5384615384615384,0.528510101010101,0.06043463497938342,0.5211538461538462,0.5936881419234361,0.09435818786933126,0.6197183098591549,0.5551057130004498,0.1362692572003638,0.5714285714285714,0.7103535353535353,0.17350405330896845,0.676923076923077,117,5
XGBoost,0.5909048821548821,0.09463732727100763,0.6100591715976331,0.6330031162380318,0.13032454855469985,0.6276520194824098,0.5997702417057256,0.09469203562443547,0.6068376068376068,0.6151767676767677,0.11660226451703658,0.6038461538461538,0.6293261324380869,0.08471351553354951,0.640625,0.6288095238095238,0.12240544913659715,0.6507936507936508,0.6770202020202021,0.18373038716510673,0.6307692307692307,117,5
NaiveBayes,0.5885381593714927,0.07711453278638561,0.5221893491124261,0.6503953676892487,0.11537422285639355,0.6100505282812587,0.513244187115155,0.08199690738075373,0.5128205128205128,0.5390656565656565,0.07101940396265155,0.49615384615384617,0.5775668901984691,0.09246252491469444,0.5957446808510638,0.5633682983682984,0.12915061196173386,0.5526315789473685,0.6936868686868687,0.2366278847499607,0.6461538461538462,117,5
LightGBM,0.5821703142536476,0.11777492501615053,0.5649408284023669,0.6434448519701121,0.1302176875483144,0.6461795233874386,0.5524381950188402,0.08481564876408715,0.5555555555555556,0.5693560606060606,0.10497930340040576,0.5557692307692308,0.5627414252414252,0.12076100199391875,0.5806451612903226,0.5787698412698413,0.11651336975350816,0.6101694915254238,0.6031565656565656,0.2394532009077278,0.5538461538461539,117,5
GradientBoosting,0.5356958473625141,0.07162695531302313,0.541715976331361,0.6074033749805436,0.12097813022221017,0.5694670477467185,0.5578356768679349,0.04777589833414008,0.5641025641025641,0.5458585858585858,0.07157234140061343,0.5538461538461539,0.6049246805168844,0.05593421990512221,0.6222222222222222,0.5792510121457489,0.11149757225420957,0.6,0.6606060606060605,0.06158536446771061,0.6461538461538462,117,5
RandomForest,0.5259778338945005,0.09942855713312646,0.521301775147929,0.6410103426278383,0.06536119149126302,0.6029964262457417,0.49214042826946053,0.06002833192677235,0.5042735042735043,0.4989393939393939,0.05919688815028092,0.5038461538461538,0.5045213806504129,0.10250077376901831,0.532258064516129,0.529065444359562,0.1256002844066677,0.559322033898305,0.5267676767676768,0.16169633822485593,0.5076923076923077,117,5
ExtraTrees,0.497831088664422,0.1377502217843881,0.5233727810650887,0.6326458657268429,0.021760053898339494,0.5870961866673061,0.4828214318536899,0.09546320976951203,0.48717948717948717,0.5015782828282829,0.12873776010340238,0.4846153846153846,0.5127093596059114,0.10281179336945372,0.5238095238095238,0.5261056487372276,0.10612608546172493,0.5409836065573771,0.5698232323232324,0.2486577578576662,0.5076923076923077,117,5
KNN,0.47827300785634125,0.0947048782498004,0.4316568047337278,0.5599943194513519,0.08392832705533092,0.5219032907911243,0.45960757283337933,0.06132323442478364,0.452991452991453,0.4632954545454545,0.08488913092696711,0.45,0.4944479373216618,0.025366059088788515,0.49206349206349204,0.49705128205128196,0.0626916522434406,0.5081967213114754,0.5243686868686869,0.12477890864749897,0.47692307692307695,117,5
