precision,recall,threshold
0.5641025641025641,1.0,0.2170961277642969
0.5689655172413793,1.0,0.23229556197316598
0.5739130434782609,1.0,0.2393149599524987
0.5789473684210527,1.0,0.29354866887188374
0.5752212389380531,0.9848484848484849,0.3013138652636019
0.5714285714285714,0.9696969696969697,0.3235124899743073
0.5675675675675675,0.9545454545454546,0.32662278549688684
0.5727272727272728,0.9545454545454546,0.3354245925668494
0.5779816513761468,0.9545454545454546,0.3400738028202371
0.5833333333333334,0.9545454545454546,0.3447733461165866
0.5887850467289719,0.9545454545454546,0.34524503083888936
0.5849056603773585,0.9393939393939394,0.3459328328748876
0.580952380952381,0.9242424242424242,0.3528659856054522
0.5769230769230769,0.9090909090909091,0.3545068518369548
0.5825242718446602,0.9090909090909091,0.3638091738582741
0.5882352941176471,0.9090909090909091,0.36445714802503115
0.594059405940594,0.9090909090909091,0.36698363155317076
0.6,0.9090909090909091,0.3711141721514195
0.6060606060606061,0.9090909090909091,0.3801870088969902
0.6122448979591837,0.9090909090909091,0.3854377205962099
0.6185567010309279,0.9090909090909091,0.38850393165700764
0.6145833333333334,0.8939393939393939,0.38975470438968396
0.6210526315789474,0.8939393939393939,0.39944509262194033
0.6170212765957447,0.8787878787878788,0.41174082628353104
0.6236559139784946,0.8787878787878788,0.41270748087309383
0.6304347826086957,0.8787878787878788,0.4155839798334306
0.6373626373626373,0.8787878787878788,0.41596360827353485
0.6333333333333333,0.8636363636363636,0.41934843318356607
0.6404494382022472,0.8636363636363636,0.41958269352755384
0.6477272727272727,0.8636363636363636,0.4205189939488657
0.6551724137931034,0.8636363636363636,0.4205899590709151
0.6511627906976745,0.8484848484848485,0.4243333689734434
0.6588235294117647,0.8484848484848485,0.4245868175667656
0.6547619047619048,0.8333333333333334,0.42561004654813206
0.6626506024096386,0.8333333333333334,0.4314396482713554
0.6707317073170732,0.8333333333333334,0.4315932602959404
0.6666666666666666,0.8181818181818182,0.43262109101429513
0.675,0.8181818181818182,0.4356638724507783
0.6708860759493671,0.803030303030303,0.4389741965466518
0.6794871794871795,0.803030303030303,0.4448306301912575
0.6753246753246753,0.7878787878787878,0.44824817950148016
0.6842105263157895,0.7878787878787878,0.4520068950716133
0.68,0.7727272727272727,0.4535970354633473
0.6891891891891891,0.7727272727272727,0.4615327027177498
0.684931506849315,0.7575757575757576,0.46163791961654055
0.6805555555555556,0.7424242424242424,0.4646290190945989
0.6901408450704225,0.7424242424242424,0.4656143586146518
0.6857142857142857,0.7272727272727273,0.4674050197645619
0.6956521739130435,0.7272727272727273,0.4698022635171817
0.6911764705882353,0.7121212121212122,0.4730624729177602
0.7014925373134329,0.7121212121212122,0.47590163630178073
0.7121212121212122,0.7121212121212122,0.4830956608718497
0.7230769230769231,0.7121212121212122,0.4859420573364869
0.71875,0.696969696969697,0.48738583507963673
0.7301587301587301,0.696969696969697,0.48835465034497083
0.7419354838709677,0.696969696969697,0.48860412450873675
0.7540983606557377,0.696969696969697,0.49040191487452456
0.75,0.6818181818181818,0.49248451719139796
0.7457627118644068,0.6666666666666666,0.49615928661378633
0.7413793103448276,0.6515151515151515,0.49711772519830216
0.7368421052631579,0.6363636363636364,0.4991981143712632
0.7321428571428571,0.6212121212121212,0.5010697744272979
0.7272727272727273,0.6060606060606061,0.5040121618267285
0.7407407407407407,0.6060606060606061,0.5051587529398802
0.7358490566037735,0.5909090909090909,0.5081465545757087
0.7307692307692307,0.5757575757575758,0.5106508698712725
0.7254901960784313,0.5606060606060606,0.5176616045911212
