Experiment_ID,FS_METHOD,FS_N_FEATURES,USE_SMOTE,Model,Mean_AUC,Std_AUC,Pooled_AUC,Mean_PR_AUC,Pooled_PR_AUC,Mean_Bal_Acc,Pooled_Bal_Acc,Mean_F1,Pooled_F1,Mean_Specificity,Pooled_Specificity,Avg_Features,N_Unique_Selected_Features,Max_Selection_Count,Mean_Selection_Count,Run_Name,Run_Dir
elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,SVM_RBF,0.7897615039281706,0.1272521514572494,0.7440828402366864,0.8761986278988442,0.8146227235534622,0.6882954545454545,0.6692307692307693,0.6944312733786417,0.7121212121212122,0.6244444444444444,0.6153846153846154,10.8,22,5,2.4545454545454546,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_single_dataset_batch_smote_compare/Post2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote
elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,SVM_RBF,0.7873092031425365,0.1294676321465468,0.7510355029585799,0.8718210725837888,0.8213934890154204,0.7044823232323232,0.6846153846153846,0.6831073762838469,0.704,0.7,0.6923076923076923,10.8,22,5,2.4545454545454546,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_single_dataset_batch_smote_compare/Post2/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote
mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,True,ExtraTrees,0.7571071829405163,0.1027050881938623,0.7168639053254438,0.8361588425155523,0.8003583273829167,0.6821212121212121,0.6480769230769231,0.6368253968253968,0.6440677966101694,0.7288888888888889,0.7115384615384616,10.4,33,4,1.5757575757575757,mrmr_then_elasticnet_no_corr_auto_k_smote,nested_cv_outputs_single_dataset_batch_smote_compare/Post2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_smote
mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,SVM_RBF,0.7523583052749718,0.1113802437806729,0.7168639053254439,0.8196305566595665,0.7951372985770255,0.6685732323232323,0.6269230769230769,0.696829436583076,0.7,0.56,0.5,10.4,33,4,1.5757575757575757,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_single_dataset_batch_smote_compare/Post2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote
corr_mrmr_auto_k,corr_mrmr,auto,False,LightGBM,0.7437556116722783,0.1195637965077793,0.6923076923076923,0.820323679406593,0.7435191731056903,0.7039898989898989,0.6730769230769231,0.709161712319607,0.703125,0.6822222222222222,0.6538461538461539,8.4,25,4,1.68,corr_mrmr_auto_k_no_smote,nested_cv_outputs_single_dataset_batch_smote_compare/Post2/fs_method_comparison/corr_mrmr_auto_k_no_smote
corr_mrmr_auto_k,corr_mrmr,auto,True,LightGBM,0.7369703984287318,0.1237676641925296,0.6513313609467456,0.8163729412938906,0.6959974711191044,0.6946843434343434,0.6711538461538462,0.6917948717948718,0.7076923076923077,0.6511111111111111,0.6346153846153846,8.4,25,4,1.68,corr_mrmr_auto_k_smote,nested_cv_outputs_single_dataset_batch_smote_compare/Post2/fs_method_comparison/corr_mrmr_auto_k_smote
