Fold,Feature_Rank_in_Fold,Feature_Name
1,1,NGTDM_Strength
1,2,IH_IntensityHistogramSkewness_Intensity
1,3,Morph_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist_mm
1,4,Morph_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist_mm
1,5,IH_MaximumHistogramGradient_Intensity
1,6,IH_IntensityHistogram10thPercentile
1,7,Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist
1,8,Morph_Asphericity
2,1,Morph_Asphericity
2,2,GLCM_ClusterShade
2,3,Morph_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist_mm
2,4,GLSZM_NormalisedGreyLevelNonUniformity
2,5,IH_IntensityHistogramMinimumGreyLevel_Intensity
2,6,Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist
2,7,GLSZM_GreyLevelNonUniformity
2,8,IH_MinimumHistogramGradientGreyLevel_Intensity
3,1,GLSZM_NormalisedGreyLevelNonUniformity
3,2,Morph_RadiusSphereNorm_CentroidCoor_WCentroidCoor_Dist
3,3,Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist
3,4,IH_MinimumHistogramGradient_Intensity
3,5,Morph_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist_mm
3,6,Morph_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist_mm
3,7,IH_IntensityHistogramSkewness_Intensity
3,8,GLSZM_NormalisedZoneSizeNonUniformity
4,1,GLSZM_NormalisedZoneSizeNonUniformity
4,2,Morph_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist_mm
4,3,GLSZM_LowGrayLevelZoneEmphasis
4,4,Morph_SphericalDisproportion
4,5,GLCM_ClusterShade
4,6,IH_MaximumHistogramGradient_Intensity
4,7,Morph_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist_mm
4,8,IH_MinimumHistogramGradientGreyLevel_Intensity
5,1,IB_IntensityBasedEnergy
5,2,IH_MaximumHistogramGradientGreyLevel_Intensity
5,3,Morph_MaxIntensityCoor_PerimeterCoor_3DSmallestDist_mm
5,4,Morph_Asphericity
5,5,GLRLM_LongRunLowGreyLevelEmphasis
5,6,NGTDM_Strength
5,7,Morph_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist_mm
5,8,GLSZM_LargeZoneHighGreyLevelEmphasis
