Fold,n_train,n_test,n_features,test_patients,Model,AUC,Acc,BalAcc,PRAUC,Precision,Recall,F1,Specificity,BestInnerAUC
2,85,32,2,"['Pre_D_P10', 'Pre_D_P11', 'Pre_D_P14', 'Pre_D_P16', 'Pre_D_P20', 'Pre_D_P24', 'Pre_D_P26', 'Pre_D_P33', 'Pre_D_P34', 'Pre_D_P37', 'Pre_D_P42', 'Pre_D_P48', 'Pre_D_P49', 'Pre_D_P6']",ExtraTrees,0.42995169082125606,0.40625,0.38405797101449274,0.37898027126757555,0.1875,0.3333333333333333,0.24,0.43478260869565216,0.7966142653642653
2,85,32,2,"['Pre_D_P10', 'Pre_D_P11', 'Pre_D_P14', 'Pre_D_P16', 'Pre_D_P20', 'Pre_D_P24', 'Pre_D_P26', 'Pre_D_P33', 'Pre_D_P34', 'Pre_D_P37', 'Pre_D_P42', 'Pre_D_P48', 'Pre_D_P49', 'Pre_D_P6']",KNN,0.42512077294685985,0.4375,0.47342995169082125,0.2866869757349633,0.2631578947368421,0.5555555555555556,0.35714285714285715,0.391304347826087,0.7666043447293447
2,85,32,2,"['Pre_D_P10', 'Pre_D_P11', 'Pre_D_P14', 'Pre_D_P16', 'Pre_D_P20', 'Pre_D_P24', 'Pre_D_P26', 'Pre_D_P33', 'Pre_D_P34', 'Pre_D_P37', 'Pre_D_P42', 'Pre_D_P48', 'Pre_D_P49', 'Pre_D_P6']",NaiveBayes,0.3526570048309179,0.5625,0.49275362318840576,0.26358728534062237,0.2727272727272727,0.3333333333333333,0.3,0.6521739130434783,0.6955001017501017
2,85,32,2,"['Pre_D_P10', 'Pre_D_P11', 'Pre_D_P14', 'Pre_D_P16', 'Pre_D_P20', 'Pre_D_P24', 'Pre_D_P26', 'Pre_D_P33', 'Pre_D_P34', 'Pre_D_P37', 'Pre_D_P42', 'Pre_D_P48', 'Pre_D_P49', 'Pre_D_P6']",XGBoost,0.34057971014492755,0.5,0.4830917874396135,0.27134697988192613,0.26666666666666666,0.4444444444444444,0.3333333333333333,0.5217391304347826,0.7755901505901507
2,85,32,2,"['Pre_D_P10', 'Pre_D_P11', 'Pre_D_P14', 'Pre_D_P16', 'Pre_D_P20', 'Pre_D_P24', 'Pre_D_P26', 'Pre_D_P33', 'Pre_D_P34', 'Pre_D_P37', 'Pre_D_P42', 'Pre_D_P48', 'Pre_D_P49', 'Pre_D_P6']",LightGBM,0.4227053140096619,0.4375,0.4057971014492754,0.3165151971610036,0.2,0.3333333333333333,0.25,0.4782608695652174,0.7396087708587707
3,85,32,2,"['Pre_D_P13', 'Pre_D_P15', 'Pre_D_P19', 'Pre_D_P23', 'Pre_D_P25', 'Pre_D_P31', 'Pre_D_P32', 'Pre_D_P40', 'Pre_D_P43', 'Pre_D_P46', 'Pre_D_P5', 'Pre_D_P9']",LogisticRegression,0.6196078431372549,0.53125,0.5117647058823529,0.7066316123495795,0.5384615384615384,0.8235294117647058,0.6511627906976745,0.2,0.6365343915343916
3,85,32,2,"['Pre_D_P13', 'Pre_D_P15', 'Pre_D_P19', 'Pre_D_P23', 'Pre_D_P25', 'Pre_D_P31', 'Pre_D_P32', 'Pre_D_P40', 'Pre_D_P43', 'Pre_D_P46', 'Pre_D_P5', 'Pre_D_P9']",SVM_RBF,0.5019607843137255,0.53125,0.5117647058823529,0.5392976974569266,0.5384615384615384,0.8235294117647058,0.6511627906976745,0.2,0.6235846560846561
3,85,32,2,"['Pre_D_P13', 'Pre_D_P15', 'Pre_D_P19', 'Pre_D_P23', 'Pre_D_P25', 'Pre_D_P31', 'Pre_D_P32', 'Pre_D_P40', 'Pre_D_P43', 'Pre_D_P46', 'Pre_D_P5', 'Pre_D_P9']",SVM_Linear,0.6058823529411765,0.59375,0.5705882352941176,0.7002440111450604,0.5714285714285714,0.9411764705882353,0.7111111111111111,0.2,0.5391798941798941
3,85,32,2,"['Pre_D_P13', 'Pre_D_P15', 'Pre_D_P19', 'Pre_D_P23', 'Pre_D_P25', 'Pre_D_P31', 'Pre_D_P32', 'Pre_D_P40', 'Pre_D_P43', 'Pre_D_P46', 'Pre_D_P5', 'Pre_D_P9']",SVM_Poly,0.4509803921568627,0.46875,0.5,0.49053634416668535,0.0,0.0,0.0,1.0,0.4971164021164021
3,85,32,2,"['Pre_D_P13', 'Pre_D_P15', 'Pre_D_P19', 'Pre_D_P23', 'Pre_D_P25', 'Pre_D_P31', 'Pre_D_P32', 'Pre_D_P40', 'Pre_D_P43', 'Pre_D_P46', 'Pre_D_P5', 'Pre_D_P9']",RandomForest,0.5450980392156863,0.5,0.4784313725490196,0.5555915153893568,0.5185185185185185,0.8235294117647058,0.6363636363636364,0.13333333333333333,0.6213492063492064
3,85,32,2,"['Pre_D_P13', 'Pre_D_P15', 'Pre_D_P19', 'Pre_D_P23', 'Pre_D_P25', 'Pre_D_P31', 'Pre_D_P32', 'Pre_D_P40', 'Pre_D_P43', 'Pre_D_P46', 'Pre_D_P5', 'Pre_D_P9']",GradientBoosting,0.5901960784313726,0.65625,0.6333333333333333,0.5804783451842275,0.6071428571428571,1.0,0.7555555555555555,0.26666666666666666,0.6167460317460318
3,85,32,2,"['Pre_D_P13', 'Pre_D_P15', 'Pre_D_P19', 'Pre_D_P23', 'Pre_D_P25', 'Pre_D_P31', 'Pre_D_P32', 'Pre_D_P40', 'Pre_D_P43', 'Pre_D_P46', 'Pre_D_P5', 'Pre_D_P9']",ExtraTrees,0.6352941176470588,0.53125,0.5117647058823529,0.6719591789284884,0.5384615384615384,0.8235294117647058,0.6511627906976745,0.2,0.6173809523809524
3,85,32,2,"['Pre_D_P13', 'Pre_D_P15', 'Pre_D_P19', 'Pre_D_P23', 'Pre_D_P25', 'Pre_D_P31', 'Pre_D_P32', 'Pre_D_P40', 'Pre_D_P43', 'Pre_D_P46', 'Pre_D_P5', 'Pre_D_P9']",KNN,0.46862745098039216,0.46875,0.4529411764705883,0.536771801155014,0.5,0.7058823529411765,0.5853658536585366,0.2,0.6353703703703704
3,85,32,2,"['Pre_D_P13', 'Pre_D_P15', 'Pre_D_P19', 'Pre_D_P23', 'Pre_D_P25', 'Pre_D_P31', 'Pre_D_P32', 'Pre_D_P40', 'Pre_D_P43', 'Pre_D_P46', 'Pre_D_P5', 'Pre_D_P9']",NaiveBayes,0.5137254901960784,0.5,0.5058823529411764,0.6070044158078811,0.5384615384615384,0.4117647058823529,0.4666666666666667,0.6,0.6416666666666667
3,85,32,2,"['Pre_D_P13', 'Pre_D_P15', 'Pre_D_P19', 'Pre_D_P23', 'Pre_D_P25', 'Pre_D_P31', 'Pre_D_P32', 'Pre_D_P40', 'Pre_D_P43', 'Pre_D_P46', 'Pre_D_P5', 'Pre_D_P9']",XGBoost,0.5980392156862746,0.6875,0.6705882352941177,0.58062774041239,0.64,0.9411764705882353,0.7619047619047619,0.4,0.6002380952380952
3,85,32,2,"['Pre_D_P13', 'Pre_D_P15', 'Pre_D_P19', 'Pre_D_P23', 'Pre_D_P25', 'Pre_D_P31', 'Pre_D_P32', 'Pre_D_P40', 'Pre_D_P43', 'Pre_D_P46', 'Pre_D_P5', 'Pre_D_P9']",LightGBM,0.6882352941176471,0.65625,0.6333333333333333,0.6495554743636585,0.6071428571428571,1.0,0.7555555555555555,0.26666666666666666,0.6254497354497355
4,94,23,2,"['Pre_D_P12', 'Pre_D_P17', 'Pre_D_P2', 'Pre_D_P27', 'Pre_D_P3', 'Pre_D_P35', 'Pre_D_P39', 'Pre_D_P44', 'Pre_D_P45']",LogisticRegression,0.6000000000000001,0.5652173913043478,0.5692307692307692,0.7059695707292961,0.6363636363636364,0.5384615384615384,0.5833333333333334,0.6,0.728934536777674
4,94,23,2,"['Pre_D_P12', 'Pre_D_P17', 'Pre_D_P2', 'Pre_D_P27', 'Pre_D_P3', 'Pre_D_P35', 'Pre_D_P39', 'Pre_D_P44', 'Pre_D_P45']",SVM_RBF,0.5692307692307692,0.5652173913043478,0.5461538461538462,0.6520479322217831,0.6,0.6923076923076923,0.6428571428571429,0.4,0.6681605975723622
4,94,23,2,"['Pre_D_P12', 'Pre_D_P17', 'Pre_D_P2', 'Pre_D_P27', 'Pre_D_P3', 'Pre_D_P35', 'Pre_D_P39', 'Pre_D_P44', 'Pre_D_P45']",SVM_Linear,0.6000000000000001,0.5652173913043478,0.5576923076923077,0.7100096482987854,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.5,0.7335408237369022
4,94,23,2,"['Pre_D_P12', 'Pre_D_P17', 'Pre_D_P2', 'Pre_D_P27', 'Pre_D_P3', 'Pre_D_P35', 'Pre_D_P39', 'Pre_D_P44', 'Pre_D_P45']",SVM_Poly,0.5692307692307693,0.4782608695652174,0.46923076923076923,0.7014303766271108,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.4,0.7199605768233219
4,94,23,2,"['Pre_D_P12', 'Pre_D_P17', 'Pre_D_P2', 'Pre_D_P27', 'Pre_D_P3', 'Pre_D_P35', 'Pre_D_P39', 'Pre_D_P44', 'Pre_D_P45']",RandomForest,0.6,0.5217391304347826,0.5076923076923077,0.7140761199584729,0.5714285714285714,0.6153846153846154,0.5925925925925926,0.4,0.7141197219628591
4,94,23,2,"['Pre_D_P12', 'Pre_D_P17', 'Pre_D_P2', 'Pre_D_P27', 'Pre_D_P3', 'Pre_D_P35', 'Pre_D_P39', 'Pre_D_P44', 'Pre_D_P45']",GradientBoosting,0.5884615384615385,0.5652173913043478,0.5461538461538462,0.7005755483964582,0.6,0.6923076923076923,0.6428571428571429,0.4,0.6361085174810664
4,94,23,2,"['Pre_D_P12', 'Pre_D_P17', 'Pre_D_P2', 'Pre_D_P27', 'Pre_D_P3', 'Pre_D_P35', 'Pre_D_P39', 'Pre_D_P44', 'Pre_D_P45']",ExtraTrees,0.5923076923076923,0.5652173913043478,0.5461538461538462,0.7150328859307187,0.6,0.6923076923076923,0.6428571428571429,0.4,0.7127917833800187
4,94,23,2,"['Pre_D_P12', 'Pre_D_P17', 'Pre_D_P2', 'Pre_D_P27', 'Pre_D_P3', 'Pre_D_P35', 'Pre_D_P39', 'Pre_D_P44', 'Pre_D_P45']",KNN,0.5692307692307692,0.6086956521739131,0.6076923076923078,0.6217331687919923,0.6666666666666666,0.6153846153846154,0.64,0.6,0.7087094096898019
4,94,23,2,"['Pre_D_P12', 'Pre_D_P17', 'Pre_D_P2', 'Pre_D_P27', 'Pre_D_P3', 'Pre_D_P35', 'Pre_D_P39', 'Pre_D_P44', 'Pre_D_P45']",NaiveBayes,0.6230769230769231,0.5217391304347826,0.5538461538461539,0.7250106174019217,0.6666666666666666,0.3076923076923077,0.42105263157894735,0.8,0.6824463118580765
4,94,23,2,"['Pre_D_P12', 'Pre_D_P17', 'Pre_D_P2', 'Pre_D_P27', 'Pre_D_P3', 'Pre_D_P35', 'Pre_D_P39', 'Pre_D_P44', 'Pre_D_P45']",XGBoost,0.6307692307692307,0.6086956521739131,0.5961538461538461,0.6953365262188791,0.6428571428571429,0.6923076923076923,0.6666666666666666,0.5,0.6269893142442161
4,94,23,2,"['Pre_D_P12', 'Pre_D_P17', 'Pre_D_P2', 'Pre_D_P27', 'Pre_D_P3', 'Pre_D_P35', 'Pre_D_P39', 'Pre_D_P44', 'Pre_D_P45']",LightGBM,0.5538461538461539,0.4782608695652174,0.4807692307692308,0.5886485560693705,0.5454545454545454,0.46153846153846156,0.5,0.5,0.6624131133935055
