metric,mean,std,min,max,pooled
AUC,0.7266269841269841,0.0952210963665493,0.5571428571428572,0.8194444444444444,0.7209523809523809
PR_AUC,0.7564980864917838,0.12506667466848334,0.5212771512113616,0.8707684145919441,0.7447194262640898
Accuracy,0.6334173669467786,0.08911212762849383,0.5357142857142857,0.7647058823529411,0.6194690265486725
Bal_Accuracy,0.6133333333333333,0.08185714439612052,0.5357142857142857,0.7638888888888888,0.6174603174603175
F1_Score,0.6449973544973545,0.1343170940149913,0.47619047619047616,0.8125,0.6504065040650406
Precision,0.6695415695415695,0.12276946677455626,0.45454545454545453,0.7777777777777778,0.6666666666666666
Recall,0.6523809523809524,0.19227982045051356,0.3888888888888889,0.9285714285714286,0.6349206349206349
