Model_A,Model_B,AUC_A,AUC_B,ΔAUC,Z_stat,p_value,Significant (α=0.05),Significant (α=0.01),p_value_bonferroni,Significant Bonf. (α=0.05)
SVM_RBF,NaiveBayes,0.7310650887573964,0.5912721893491124,0.139792899408284,4.040968607047631,5.323088456905055e-05,✓,✓,0.002395389805607275,✓
LogisticRegression,NaiveBayes,0.728698224852071,0.5912721893491124,0.13742603550295862,3.853656929028279,0.00011636661986285746,✓,✓,0.0052364978938285855,✓
SVM_Linear,NaiveBayes,0.7328402366863906,0.5912721893491124,0.14156804733727824,3.7178391440243987,0.00020093413980546435,✓,✓,0.009042036291245895,✓
ExtraTrees,NaiveBayes,0.7136094674556213,0.5912721893491124,0.12233727810650885,3.2100223011610947,0.0013272467447250499,✓,✓,0.05972610351262724,✗
XGBoost,NaiveBayes,0.7150887573964497,0.5912721893491124,0.12381656804733732,2.479226205278775,0.013166777363956026,✓,✗,0.5925049813780212,✗
LightGBM,NaiveBayes,0.724112426035503,0.5912721893491124,0.13284023668639056,2.4179602091708112,0.015607783463403432,✓,✗,0.7023502558531545,✗
RandomForest,NaiveBayes,0.6954142011834319,0.5912721893491124,0.10414201183431948,2.2967513386390954,0.021632958942721638,✓,✗,0.9734831524224737,✗
KNN,NaiveBayes,0.6784023668639054,0.5912721893491124,0.08713017751479302,1.9228476329327477,0.054499187997480776,✗,✗,1.0,✗
GradientBoosting,NaiveBayes,0.6795857988165681,0.5912721893491124,0.0883136094674557,1.7542670922781405,0.07938475170949735,✗,✗,1.0,✗
SVM_RBF,KNN,0.7310650887573964,0.6784023668639054,0.05266272189349097,1.6208618721657726,0.10504726550782602,✗,✗,1.0,✗
SVM_Linear,KNN,0.7328402366863906,0.6784023668639054,0.05443786982248522,1.5979118011575442,0.11006260732704877,✗,✗,1.0,✗
LogisticRegression,KNN,0.728698224852071,0.6784023668639054,0.050295857988165604,1.471906465466103,0.14104613742644345,✗,✗,1.0,✗
SVM_RBF,GradientBoosting,0.7310650887573964,0.6795857988165681,0.05147928994082829,1.3437999252754222,0.17901309368458207,✗,✗,1.0,✗
SVM_Linear,GradientBoosting,0.7328402366863906,0.6795857988165681,0.053254437869822535,1.262995913677726,0.20659064826116003,✗,✗,1.0,✗
LogisticRegression,GradientBoosting,0.728698224852071,0.6795857988165681,0.04911242603550292,1.1772248910744247,0.23910575625842756,✗,✗,1.0,✗
LightGBM,GradientBoosting,0.724112426035503,0.6795857988165681,0.044526627218934856,1.1726627982896058,0.2409310554615648,✗,✗,1.0,✗
SVM_RBF,RandomForest,0.7310650887573964,0.6954142011834319,0.03565088757396451,1.1408490952673382,0.2539327260031514,✗,✗,1.0,✗
ExtraTrees,KNN,0.7136094674556213,0.6784023668639054,0.035207100591715834,1.0591640464208034,0.28952507593765753,✗,✗,1.0,✗
XGBoost,GradientBoosting,0.7150887573964497,0.6795857988165681,0.035502958579881616,1.0589132066882574,0.2896393090791515,✗,✗,1.0,✗
ExtraTrees,GradientBoosting,0.7136094674556213,0.6795857988165681,0.03402366863905315,1.053775679767972,0.29198563062738825,✗,✗,1.0,✗
SVM_Linear,RandomForest,0.7328402366863906,0.6954142011834319,0.037426035502958754,1.0459132760427274,0.2956010742807792,✗,✗,1.0,✗
LightGBM,KNN,0.724112426035503,0.6784023668639054,0.04571005917159754,0.9639927773430471,0.33504954700533984,✗,✗,1.0,✗
LogisticRegression,RandomForest,0.728698224852071,0.6954142011834319,0.03328402366863914,0.9623652970536348,0.33586613932500153,✗,✗,1.0,✗
KNN,XGBoost,0.6784023668639054,0.7150887573964497,-0.0366863905325443,-0.9203403744175966,0.3573949167335997,✗,✗,1.0,✗
LightGBM,RandomForest,0.724112426035503,0.6954142011834319,0.028698224852071075,0.7790057345082183,0.43597633673668335,✗,✗,1.0,✗
SVM_RBF,ExtraTrees,0.7310650887573964,0.7136094674556213,0.017455621301775137,0.730372548763525,0.46516249334257886,✗,✗,1.0,✗
