model,mean_auc,std_auc,pooled_auc,mean_pr_auc,std_pr_auc,pooled_pr_auc,mean_accuracy,std_accuracy,pooled_accuracy,mean_bal_accuracy,std_bal_accuracy,pooled_bal_accuracy,mean_f1,std_f1,pooled_f1,mean_precision,std_precision,pooled_precision,mean_recall,std_recall,pooled_recall,n_samples,n_folds
SVM_Linear,0.7770315596152917,0.10077457330465116,0.6865625,0.8428949481675712,0.06443888369202648,0.7826902951133206,0.6644587296761209,0.10100986258751181,0.6578947368421053,0.7011855396065922,0.07038031799992636,0.67125,0.6520060331825038,0.10313101463080673,0.6486486486486487,0.7823287823287824,0.11239777186450632,0.7659574468085106,0.6084316852737904,0.20596660698659053,0.5625,114,5
LogisticRegression,0.7682780297852068,0.10188295292789269,0.705,0.8399400071703418,0.06398124866824449,0.8001904814591709,0.6553301770693074,0.10709498683719272,0.6491228070175439,0.6924986709197235,0.07221511645394803,0.6634375,0.6370556136554252,0.11127472625360664,0.6363636363636364,0.7757142857142858,0.11335333957072784,0.7608695652173914,0.5910579479000531,0.21464907907546432,0.546875,114,5
SVM_RBF,0.7590463187353139,0.09924418075611019,0.6643749999999999,0.8299844258541009,0.06553481138212183,0.7701067327158005,0.611236589497459,0.10063673822536878,0.6052631578947368,0.6482203615098353,0.07135680087943465,0.615625,0.6017952069716775,0.10424034782021294,0.6017699115044248,0.7284632034632035,0.13924008744875527,0.6938775510204082,0.5805316321105795,0.22628418631515484,0.53125,114,5
NaiveBayes,0.7417713820823868,0.05417821258730805,0.708125,0.7829426896950215,0.1074437270293243,0.7637421964936698,0.6357584444540966,0.0887449858185805,0.6403508771929824,0.6073308270676693,0.061448758326040964,0.6228125,0.6789114266396215,0.0937932155520728,0.7050359712230215,0.6567099567099568,0.11568732549273139,0.6533333333333333,0.7456140350877193,0.17874085090456182,0.765625,114,5
GradientBoosting,0.7414160573610333,0.08813659708135911,0.6900000000000001,0.804978758663418,0.09953815094009588,0.7717933193661333,0.6608333695290217,0.06971793195292658,0.6578947368421053,0.675744854560644,0.06814660164524425,0.666875,0.659298245614035,0.07136190002811912,0.6608695652173913,0.7384848484848485,0.11465353958501905,0.7450980392156863,0.6080914407230196,0.09800944662348364,0.59375,114,5
RandomForest,0.7282232785821302,0.11067051861650028,0.669375,0.7924880773174735,0.11281380717889178,0.7447981865758004,0.6262259479650784,0.08069761158274799,0.6228070175438597,0.6489486975013291,0.09787216253841377,0.6225,0.6472203067484374,0.08899540202879294,0.6504065040650406,0.6960927960927961,0.1564123056963047,0.6779661016949152,0.6638064859117491,0.2003296296851218,0.625,114,5
ExtraTrees,0.7249928310215392,0.1295806154923867,0.6578125,0.8100699059354083,0.11892715798521937,0.729121246633236,0.6436172523129045,0.04934285898527931,0.6403508771929824,0.6762466772993088,0.037793875371949316,0.6490625,0.6416296296296295,0.06223350867655451,0.6434782608695652,0.7408441558441559,0.14463655662812222,0.7254901960784313,0.6100691121743753,0.15822004554802313,0.578125,114,5
KNN,0.7143598953766418,0.06190101440680861,0.6604687499999999,0.7624270084153268,0.09284829447075225,0.7328401866404433,0.6604004690961213,0.05030527421439114,0.6578947368421053,0.680322966507177,0.054470823431658634,0.666875,0.6490842490842491,0.08639254516031031,0.6608695652173913,0.7499999999999999,0.12909944487358058,0.7450980392156863,0.6098883572567784,0.17632266737504895,0.59375,114,5
LightGBM,0.6622051570616163,0.1149517204676728,0.62234375,0.7487725268118479,0.11554947961524756,0.7298584159210351,0.5794727012118316,0.036801476368229315,0.5789473684210527,0.6031332118174223,0.05000863899503437,0.5746875,0.6194680437558998,0.025233236237741482,0.6190476190476191,0.6441025641025641,0.1405296639726957,0.6290322580645161,0.6424136097820309,0.11765104081149101,0.609375,114,5
XGBoost,0.6431475842959097,0.05307172126192889,0.6268750000000001,0.7223336967133693,0.10514675031025417,0.7079156881993759,0.632162040857693,0.07358538096279835,0.631578947368421,0.6367908407382092,0.08176798765316146,0.6325000000000001,0.6490429889419618,0.07855212931478958,0.6557377049180327,0.6904761904761905,0.14541363318669018,0.6896551724137931,0.6279106858054226,0.0795429662284236,0.625,114,5
