Fold,Feature_Rank_in_Fold,Feature_Name
1,1,Morph_Compactness1
1,2,Morph_Compactness2
1,3,Morph_Sphericity
1,4,IH_IntensityHistogramMode_Intensity
1,5,IH_MinimumHistogramGradientGreyLevel_Intensity
1,6,GLCM_SumEntropy
1,7,GLCM_InverseDifferenceMoment
1,8,GLRLM_RunPercentage
2,1,Morph_Compactness1
2,2,Morph_Compactness2
2,3,IB_IntensityRange
2,4,IH_IntensityHistogramMode_Intensity
2,5,IH_MinimumHistogramGradientGreyLevel_Intensity
2,6,GLSZM_HighGrayLevelZoneEmphasis
3,1,Morph_Compactness1
3,2,Morph_Compactness2
3,3,IH_MinimumHistogramGradientGreyLevel_Intensity
3,4,GLRLM_RunPercentage
4,1,Morph_Compactness1
4,2,Morph_Compactness2
4,3,Morph_Sphericity
4,4,IH_IntensityHistogramMode_Intensity
5,1,Morph_Compactness1
5,2,Morph_Compactness2
5,3,Morph_Sphericity
5,4,IB_IntensityRange
5,5,IH_IntensityHistogramInterquartileRange_Intensity
5,6,GLCM_SumEntropy
5,7,GLCM_InverseDifference
5,8,GLCM_InverseDifferenceMoment
5,9,GLCM_Autocorrelation
5,10,GLRLM_ShortRunHighGreyLevelEmphasis
5,11,GLSZM_HighGrayLevelZoneEmphasis
5,12,GLSZM_SmallZoneHighGreyLevelEmphasis
