fold,auc,pr_auc,accuracy,bal_accuracy,f1_score,precision,recall,n_features
1,0.7712418300653594,0.874396498321221,0.6923076923076923,0.7124183006535948,0.7333333333333333,0.8461538461538461,0.6470588235294118,20
2,0.4625,0.6426633986928104,0.5,0.5,0.5263157894736842,0.5555555555555556,0.5,20
3,0.7058823529411765,0.7702882320559488,0.6451612903225806,0.6386554621848739,0.6857142857142857,0.6666666666666666,0.7058823529411765,20
4,0.5637254901960784,0.7141634494468913,0.5172413793103449,0.5024509803921569,0.5882352941176471,0.5882352941176471,0.5882352941176471,20
5,0.7407407407407407,0.5138888888888888,0.5,0.5555555555555556,0.4,0.2857142857142857,0.6666666666666666,20
