Threshold,Sensitivity,Specificity,PPV,NPV,Accuracy,Balanced_Accuracy,Youden_Index,TP,FP,TN,FN
0.01,1.0,0.0,0.5614035087719298,,0.5614035087719298,0.5,0.0,64,50,0,0
0.02,1.0,0.0,0.5614035087719298,,0.5614035087719298,0.5,0.0,64,50,0,0
0.03,1.0,0.02,0.5663716814159292,1.0,0.5701754385964912,0.51,0.020000000000000018,64,49,1,0
0.04,1.0,0.02,0.5663716814159292,1.0,0.5701754385964912,0.51,0.020000000000000018,64,49,1,0
0.05,1.0,0.04,0.5714285714285714,1.0,0.5789473684210527,0.52,0.040000000000000036,64,48,2,0
0.060000000000000005,1.0,0.06,0.5765765765765766,1.0,0.5877192982456141,0.53,0.06000000000000005,64,47,3,0
0.06999999999999999,1.0,0.08,0.5818181818181818,1.0,0.5964912280701754,0.54,0.08000000000000007,64,46,4,0
0.08,1.0,0.08,0.5818181818181818,1.0,0.5964912280701754,0.54,0.08000000000000007,64,46,4,0
0.09,1.0,0.08,0.5818181818181818,1.0,0.5964912280701754,0.54,0.08000000000000007,64,46,4,0
0.09999999999999999,0.984375,0.08,0.5779816513761468,0.8,0.5877192982456141,0.5321875,0.06437500000000007,63,46,4,1
0.11,0.984375,0.1,0.5833333333333334,0.8333333333333334,0.5964912280701754,0.5421875,0.08437500000000009,63,45,5,1
0.12,0.96875,0.1,0.5794392523364486,0.7142857142857143,0.5877192982456141,0.534375,0.06875000000000009,62,45,5,2
0.13,0.96875,0.12,0.5849056603773585,0.75,0.5964912280701754,0.544375,0.0887500000000001,62,44,6,2
0.14,0.96875,0.14,0.5904761904761905,0.7777777777777778,0.6052631578947368,0.5543750000000001,0.10875000000000012,62,43,7,2
0.15000000000000002,0.96875,0.16,0.5961538461538461,0.8,0.6140350877192983,0.564375,0.12874999999999992,62,42,8,2
0.16,0.9375,0.16,0.5882352941176471,0.6666666666666666,0.5964912280701754,0.54875,0.09749999999999992,60,42,8,4
0.17,0.921875,0.16,0.5841584158415841,0.6153846153846154,0.5877192982456141,0.5409375,0.08187499999999992,59,42,8,5
0.18000000000000002,0.921875,0.18,0.59,0.6428571428571429,0.5964912280701754,0.5509375,0.10187499999999994,59,41,9,5
0.19,0.921875,0.2,0.5959595959595959,0.6666666666666666,0.6052631578947368,0.5609375,0.12187499999999996,59,40,10,5
0.2,0.921875,0.2,0.5959595959595959,0.6666666666666666,0.6052631578947368,0.5609375,0.12187499999999996,59,40,10,5
0.21000000000000002,0.890625,0.2,0.5876288659793815,0.5882352941176471,0.5877192982456141,0.5453125,0.09062499999999996,57,40,10,7
0.22,0.890625,0.24,0.6,0.631578947368421,0.6052631578947368,0.5653125,0.130625,57,38,12,7
0.23,0.875,0.24,0.5957446808510638,0.6,0.5964912280701754,0.5575,0.11499999999999999,56,38,12,8
0.24000000000000002,0.875,0.24,0.5957446808510638,0.6,0.5964912280701754,0.5575,0.11499999999999999,56,38,12,8
0.25,0.84375,0.28,0.6,0.5833333333333334,0.5964912280701754,0.561875,0.12375000000000003,54,36,14,10
0.26,0.84375,0.3,0.6067415730337079,0.6,0.6052631578947368,0.571875,0.14375000000000004,54,35,15,10
0.27,0.84375,0.32,0.6136363636363636,0.6153846153846154,0.6140350877192983,0.581875,0.16375000000000006,54,34,16,10
0.28,0.84375,0.32,0.6136363636363636,0.6153846153846154,0.6140350877192983,0.581875,0.16375000000000006,54,34,16,10
0.29000000000000004,0.828125,0.32,0.6091954022988506,0.5925925925925926,0.6052631578947368,0.5740625,0.14812500000000006,53,34,16,11
0.3,0.8125,0.32,0.6046511627906976,0.5714285714285714,0.5964912280701754,0.56625,0.13250000000000006,52,34,16,12
0.31,0.8125,0.36,0.6190476190476191,0.6,0.6140350877192983,0.5862499999999999,0.17249999999999988,52,32,18,12
0.32,0.8125,0.42,0.6419753086419753,0.6363636363636364,0.6403508771929824,0.61625,0.23249999999999993,52,29,21,12
0.33,0.8125,0.42,0.6419753086419753,0.6363636363636364,0.6403508771929824,0.61625,0.23249999999999993,52,29,21,12
0.34,0.796875,0.46,0.6538461538461539,0.6388888888888888,0.6491228070175439,0.6284375,0.25687499999999996,51,27,23,13
0.35000000000000003,0.796875,0.46,0.6538461538461539,0.6388888888888888,0.6491228070175439,0.6284375,0.25687499999999996,51,27,23,13
0.36000000000000004,0.78125,0.5,0.6666666666666666,0.6410256410256411,0.6578947368421053,0.640625,0.28125,50,25,25,14
0.37,0.78125,0.54,0.684931506849315,0.6585365853658537,0.6754385964912281,0.660625,0.32125000000000004,50,23,27,14
0.38,0.765625,0.56,0.6901408450704225,0.6511627906976745,0.6754385964912281,0.6628125,0.32562500000000005,49,22,28,15
0.39,0.75,0.6,0.7058823529411765,0.6521739130434783,0.6842105263157895,0.675,0.3500000000000001,48,20,30,16
0.4,0.734375,0.6,0.7014925373134329,0.6382978723404256,0.6754385964912281,0.6671875,0.3343750000000001,47,20,30,17
0.41000000000000003,0.734375,0.64,0.7230769230769231,0.6530612244897959,0.6929824561403509,0.6871875000000001,0.3743750000000001,47,18,32,17
0.42000000000000004,0.71875,0.66,0.7301587301587301,0.6470588235294118,0.6929824561403509,0.6893750000000001,0.37875000000000014,46,17,33,18
0.43,0.71875,0.66,0.7301587301587301,0.6470588235294118,0.6929824561403509,0.6893750000000001,0.37875000000000014,46,17,33,18
