fold,auc,pr_auc,accuracy,bal_accuracy,f1_score,precision,recall,n_features
1,0.8512396694214875,0.8830128205128205,0.7272727272727273,0.7272727272727273,0.75,0.6923076923076923,0.8181818181818182,8
2,0.5833333333333334,0.8095318369231412,0.5652173913043478,0.6083333333333334,0.5833333333333334,0.7777777777777778,0.4666666666666667,8
3,0.8611111111111112,0.8658609908609911,0.8095238095238095,0.8194444444444444,0.8,0.7272727272727273,0.8888888888888888,6
4,0.7894736842105263,0.9204201663037412,0.5384615384615384,0.6842105263157895,0.5384615384615384,1.0,0.3684210526315789,16
5,0.8,0.7356489262371615,0.6818181818181818,0.6666666666666667,0.5882352941176471,0.7142857142857143,0.5,4
