Model,ROC_AUC,ROC_AUC_bootstrap_mean,ROC_AUC_CI95_low,ROC_AUC_CI95_high,PR_AUC,PR_AUC_bootstrap_mean,PR_AUC_CI95_low,PR_AUC_CI95_high,Accuracy,Balanced_Accuracy,Sensitivity_Recall,Specificity,PPV_Precision,NPV,F1,Cohen_Kappa,Brier_Score,TN,FP,FN,TP,Mean_Selected_Features,Std_Selected_Features
LogisticRegression,0.7885714285714286,0.7884140011349221,0.7052178922864757,0.8653505311022714,0.841708478469847,0.8438920239700471,0.7549270950527207,0.9086736497693199,0.6902654867256637,0.6892063492063492,0.6984126984126984,0.68,0.7333333333333333,0.6415094339622641,0.7154471544715447,0.3760845559236473,0.18738977270685253,34,16,19,44,7.6,6.066300355241241
SVM_RBF,0.7603174603174603,0.7597005091358854,0.6738963989875748,0.8418167870995164,0.8114057086737088,0.8149852610599692,0.7197177139017475,0.8919935296536637,0.7079646017699115,0.6988888888888889,0.7777777777777778,0.62,0.7205882352941176,0.6888888888888889,0.7480916030534351,0.4019246190858059,0.19842081153682645,31,19,14,49,7.6,6.066300355241241
SVM_Linear,0.7587301587301587,0.7582343455668723,0.6679168912848158,0.8447148365394545,0.7888610417875377,0.7939027345233732,0.6841101474098739,0.8846577099977647,0.7256637168141593,0.7147619047619047,0.8095238095238095,0.62,0.7285714285714285,0.7209302325581395,0.7669172932330827,0.4358189724593332,0.19582581264866594,31,19,12,51,7.6,6.066300355241241
RandomForest,0.7393650793650793,0.738595515456501,0.6475996677740864,0.8291597776453841,0.7677758695696661,0.7730992003746818,0.6573594006656983,0.8707223622155548,0.6991150442477876,0.6930158730158731,0.746031746031746,0.64,0.7230769230769231,0.6666666666666666,0.734375,0.38763149505897354,0.20488823607759854,32,18,16,47,7.6,6.066300355241241
LightGBM,0.726031746031746,0.7267591210784325,0.6322818448173417,0.8194466381319829,0.7559959146899926,0.7646212028698318,0.6409398900282067,0.8646747341343821,0.6460176991150443,0.6453968253968254,0.6507936507936508,0.64,0.6949152542372882,0.5925925925925926,0.6721311475409836,0.28841309823677586,0.2098268233033101,32,18,22,41,7.6,6.066300355241241
KNN,0.7142857142857143,0.7133375320077714,0.6173357018955931,0.806304891052983,0.7324177000403131,0.7404946714271025,0.6188868594666067,0.8470869741391277,0.6371681415929203,0.6292063492063492,0.6984126984126984,0.56,0.6666666666666666,0.5957446808510638,0.6821705426356589,0.2600223606452643,0.21631810246222383,28,22,19,44,7.6,6.066300355241241
GradientBoosting,0.7058730158730159,0.7048990181884296,0.6072147476202872,0.7987236926020408,0.7311863950208617,0.740111469134631,0.6122489949709999,0.8541327156183077,0.6460176991150443,0.6288888888888888,0.7777777777777778,0.48,0.6533333333333333,0.631578947368421,0.7101449275362319,0.26432291666666663,0.2207136049655775,24,26,14,49,7.6,6.066300355241241
ExtraTrees,0.7038095238095239,0.7029927041179337,0.6030782084529653,0.7982602661964493,0.7140622300688466,0.7252541197321217,0.5972930480278815,0.84158894731021,0.6814159292035398,0.6812698412698412,0.6825396825396826,0.68,0.7288135593220338,0.6296296296296297,0.7049180327868853,0.3595717884130982,0.22524163945328066,34,16,20,43,7.6,6.066300355241241
NaiveBayes,0.6746031746031746,0.6733898955323142,0.5730094837004476,0.7720531467913493,0.7006069498289953,0.7103520561257324,0.5835379383407117,0.8246278978902963,0.6106194690265486,0.5744444444444444,0.8888888888888888,0.26,0.6021505376344086,0.65,0.717948717948718,0.15871404399323175,0.3227846196399962,13,37,7,56,7.6,6.066300355241241
XGBoost,0.6139682539682539,0.6140568433062036,0.5103446655431682,0.7179791271347247,0.660198032684721,0.668478796553162,0.5455307450897962,0.7845333908978172,0.6017699115044248,0.5953968253968254,0.6507936507936508,0.54,0.640625,0.5510204081632653,0.6456692913385826,0.1911881660569429,0.27735437322509426,27,23,22,41,7.6,6.066300355241241
