Model,Mean_AUC,Std_AUC,Pooled_AUC,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K
ExtraTrees,0.6615432098765431,0.10365107424084814,0.5828402366863905,0.7073512336947237,0.07016248184667079,0.6324290557833894,0.5891021045859756,0.06334798036540186,0.5982905982905983,0.6008585858585859,0.07039639765844112,0.5884615384615385,0.6092171717171717,0.11268722587960525,0.6285714285714286,0.7217171717171718,0.1491628212393341,0.676923076923077,0.6396319182609504,0.05874406734539514,0.6518518518518519,0.48,0.11809182449410154,0.5,6.0,6.0,0.0,6,6.0,6
GradientBoosting,0.6534511784511784,0.10415480580706779,0.6094674556213017,0.7138472071814453,0.1878687008233286,0.6354733855089896,0.5793870048708758,0.05291145971189282,0.5897435897435898,0.6042676767676768,0.05403381910225131,0.5807692307692307,0.6072727272727272,0.11249895418348707,0.6231884057971014,0.7063131313131313,0.19606695486678943,0.6615384615384615,0.6235588972431078,0.06759301385879728,0.6417910447761194,0.5022222222222223,0.09490736224027833,0.5,6.0,6.0,0.0,6,6.0,6
NaiveBayes,0.6484848484848486,0.11860165111747409,0.6115384615384616,0.6944599703026236,0.15010005424272171,0.6666181319787743,0.5556033452807646,0.08979277355667516,0.5726495726495726,0.5537878787878788,0.059500664801540856,0.551923076923077,0.5933333333333333,0.16365579719230397,0.5925925925925926,0.7186868686868687,0.1854688388508297,0.7384615384615385,0.6141414141414141,0.11411158334872883,0.6575342465753424,0.38888888888888884,0.289230567173759,0.36538461538461536,6.0,6.0,0.0,6,6.0,6
KNN,0.6191940235690236,0.07493841826299645,0.5869822485207101,0.6390571935171464,0.10330689421824499,0.6530430932316112,0.5164966455289036,0.12124124136465288,0.5470085470085471,0.5376767676767676,0.06353700958160365,0.5269230769230769,0.5564802063523292,0.13645624038841958,0.575,0.7353535353535353,0.19012753547806957,0.7076923076923077,0.6033639563051328,0.10543028639881691,0.6344827586206897,0.33999999999999997,0.18877120516973603,0.34615384615384615,6.0,6.0,0.0,6,6.0,6
XGBoost,0.60912177328844,0.09069052389521004,0.5810650887573964,0.6748531084342371,0.1821524016502027,0.6416349722188375,0.5560251815090524,0.09988019117119427,0.5641025641025641,0.5707954545454546,0.09774358110473987,0.5557692307692308,0.5733333333333333,0.1103529690483123,0.6029411764705882,0.6771464646464647,0.2323697526985533,0.6307692307692307,0.5940393971353723,0.12472559970612863,0.6165413533834586,0.4644444444444445,0.1116431705518264,0.4807692307692308,6.0,6.0,0.0,6,6.0,6
RandomForest,0.605246913580247,0.14302587024029673,0.5940828402366863,0.6813610874302969,0.17093642709937631,0.6565457300081212,0.5435437919308888,0.1270033145736564,0.5641025641025641,0.5507954545454545,0.12234313974418451,0.5538461538461539,0.5657575757575757,0.14881102085039977,0.6,0.6549242424242424,0.15288396843791696,0.6461538461538462,0.5914639608757256,0.128355968415024,0.6222222222222222,0.44666666666666666,0.11809182449410154,0.46153846153846156,6.0,6.0,0.0,6,6.0,6
SVM_RBF,0.5989407968574636,0.10715255825963603,0.5642011834319527,0.6436392234939763,0.15477191336638338,0.6140116641387954,0.5636062861869313,0.0744211900831387,0.5811965811965812,0.5464267676767677,0.041077127144575065,0.5596153846153846,0.5662393162393162,0.12698852955644124,0.5975609756097561,0.7284090909090909,0.19911996467099552,0.7538461538461538,0.6164456233421751,0.1250978551604511,0.6666666666666666,0.36444444444444446,0.21296264090152783,0.36538461538461536,6.0,6.0,0.0,6,6.0,6
LightGBM,0.5946226150392817,0.11276999898255827,0.6002958579881656,0.6559946051670179,0.13071160194951842,0.6077722155042607,0.6209640658027754,0.09896904029410339,0.6410256410256411,0.6366414141414142,0.08337458421932627,0.6403846153846153,0.6515350877192982,0.14840254332764197,0.6885245901639344,0.6421717171717172,0.18441191477446517,0.6461538461538462,0.621344537815126,0.13595132407141686,0.6666666666666666,0.6311111111111112,0.1094091877785882,0.6346153846153846,6.0,6.0,0.0,6,6.0,6
SVM_Linear,0.5617297979797979,0.13168736978496282,0.5541420118343195,0.6285558534258688,0.1764918072878876,0.6034113964756402,0.5147587537910118,0.08984655285782359,0.5384615384615384,0.5186489898989899,0.06725178925382608,0.5211538461538462,0.5433333333333332,0.13482498944104454,0.5714285714285714,0.6728535353535353,0.17661447184802415,0.676923076923077,0.5784216639158872,0.11631249889052725,0.6197183098591549,0.36444444444444446,0.14374188114485537,0.36538461538461536,6.0,6.0,0.0,6,6.0,6
LogisticRegression,0.5465011223344557,0.12591184019081542,0.5798816568047337,0.6196596818825613,0.16600644386673527,0.6334314147473521,0.5594982078853047,0.09682726298187704,0.5726495726495726,0.574280303030303,0.09212581533111892,0.5769230769230769,0.6039285714285715,0.1367554050717065,0.6363636363636364,0.557449494949495,0.15982474650998169,0.5384615384615384,0.5572750125691303,0.11334400415747081,0.5833333333333334,0.5911111111111111,0.1359738536958076,0.6153846153846154,6.0,6.0,0.0,6,6.0,6
