Model_A,Model_B,AUC_A,AUC_B,ΔAUC,Z_stat,p_value,Significant (α=0.05),Significant (α=0.01),p_value_bonferroni,Significant Bonf. (α=0.05)
LogisticRegression,SVM_RBF,0.7016225961538463,0.6478365384615385,0.05378605769230771,2.7712079781423475,0.005584874225599713,✓,✓,0.2513193401519871,✗
LogisticRegression,ExtraTrees,0.7016225961538463,0.6153846153846154,0.08623798076923084,2.582169781440399,0.009818127077489674,✓,✓,0.4418157184870353,✗
KNN,ExtraTrees,0.6862980769230769,0.6153846153846154,0.07091346153846145,1.940942790191013,0.052265217005479196,✗,✗,1.0,✗
LogisticRegression,XGBoost,0.7016225961538463,0.6286057692307692,0.0730168269230771,1.9252922149879246,0.05419281103946593,✗,✗,1.0,✗
LogisticRegression,RandomForest,0.7016225961538463,0.6361177884615385,0.06550480769230771,1.8782002815743213,0.06035377166728266,✗,✗,1.0,✗
LogisticRegression,LightGBM,0.7016225961538463,0.6174879807692308,0.08413461538461542,1.8761193076917984,0.06063889901977227,✗,✗,1.0,✗
LogisticRegression,GradientBoosting,0.7016225961538463,0.6392728365384615,0.0623497596153848,1.6573157808830437,0.09745564842628195,✗,✗,1.0,✗
SVM_Linear,ExtraTrees,0.6778846153846154,0.6153846153846154,0.0625,1.6337986048994413,0.10230114538334512,✗,✗,1.0,✗
KNN,XGBoost,0.6862980769230769,0.6286057692307692,0.05769230769230771,1.3814191069854493,0.16715013436182335,✗,✗,1.0,✗
ExtraTrees,NaiveBayes,0.6153846153846154,0.6664663461538463,-0.05108173076923084,-1.3795707148283143,0.16771885941838482,✗,✗,1.0,✗
KNN,LightGBM,0.6862980769230769,0.6174879807692308,0.06881009615384603,1.323329668272783,0.1857257695449852,✗,✗,1.0,✗
KNN,RandomForest,0.6862980769230769,0.6361177884615385,0.050180288461538325,1.2861533725413576,0.1983895402616973,✗,✗,1.0,✗
KNN,SVM_RBF,0.6862980769230769,0.6478365384615385,0.038461538461538325,1.2712823751058673,0.2036282101832143,✗,✗,1.0,✗
SVM_RBF,ExtraTrees,0.6478365384615385,0.6153846153846154,0.03245192307692313,1.16933544547643,0.24226850755845364,✗,✗,1.0,✗
SVM_Linear,SVM_RBF,0.6778846153846154,0.6478365384615385,0.030048076923076872,1.1534275524084054,0.24873493793816903,✗,✗,1.0,✗
SVM_Linear,LightGBM,0.6778846153846154,0.6174879807692308,0.06039663461538458,1.147265366366554,0.25127196326124757,✗,✗,1.0,✗
KNN,GradientBoosting,0.6862980769230769,0.6392728365384615,0.04702524038461542,1.1006549920328519,0.2710468418158143,✗,✗,1.0,✗
SVM_Linear,XGBoost,0.6778846153846154,0.6286057692307692,0.049278846153846256,1.0499001655857385,0.29376401545530384,✗,✗,1.0,✗
LogisticRegression,NaiveBayes,0.7016225961538463,0.6664663461538463,0.03515625,0.9701423892099197,0.33197552237144135,✗,✗,1.0,✗
SVM_Linear,RandomForest,0.6778846153846154,0.6361177884615385,0.04176682692307687,0.9369244185859358,0.34879743752941494,✗,✗,1.0,✗
NaiveBayes,LightGBM,0.6664663461538463,0.6174879807692308,0.04897836538461542,0.8835813432097998,0.37692225400315116,✗,✗,1.0,✗
SVM_Linear,LogisticRegression,0.6778846153846154,0.7016225961538463,-0.023737980769230838,-0.84140546771864,0.4001208234149234,✗,✗,1.0,✗
SVM_Linear,GradientBoosting,0.6778846153846154,0.6392728365384615,0.038611778846153966,0.8412849517957702,0.4001883188286234,✗,✗,1.0,✗
NaiveBayes,XGBoost,0.6664663461538463,0.6286057692307692,0.037860576923077094,0.7889371737550139,0.43014872742374155,✗,✗,1.0,✗
RandomForest,NaiveBayes,0.6361177884615385,0.6664663461538463,-0.03034855769230771,-0.7079990436739062,0.4789458513589665,✗,✗,1.0,✗
ExtraTrees,RandomForest,0.6153846153846154,0.6361177884615385,-0.020733173076923128,-0.6614197246938027,0.5083431798317982,✗,✗,1.0,✗
SVM_RBF,LightGBM,0.6478365384615385,0.6174879807692308,0.03034855769230771,0.6202814738816168,0.535072489734935,✗,✗,1.0,✗
GradientBoosting,NaiveBayes,0.6392728365384615,0.6664663461538463,-0.027193509615384803,-0.5387935332215482,0.5900293262431839,✗,✗,1.0,✗
SVM_RBF,NaiveBayes,0.6478365384615385,0.6664663461538463,-0.01862980769230771,-0.5324049795164615,0.594445537109909,✗,✗,1.0,✗
ExtraTrees,GradientBoosting,0.6153846153846154,0.6392728365384615,-0.023888221153846034,-0.5288318415899405,0.596922107007744,✗,✗,1.0,✗
KNN,NaiveBayes,0.6862980769230769,0.6664663461538463,0.019831730769230616,0.5006376215472385,0.6166261801660804,✗,✗,1.0,✗
SVM_RBF,XGBoost,0.6478365384615385,0.6286057692307692,0.019230769230769384,0.4734508038384978,0.6358915916371158,✗,✗,1.0,✗
GradientBoosting,LightGBM,0.6392728365384615,0.6174879807692308,0.021784855769230616,0.47269764926427815,0.6364289039435452,✗,✗,1.0,✗
LogisticRegression,KNN,0.7016225961538463,0.6862980769230769,0.015324519230769384,0.45040430902706813,0.6524189384915449,✗,✗,1.0,✗
RandomForest,LightGBM,0.6361177884615385,0.6174879807692308,0.01862980769230771,0.42493740704949157,0.6708823045903476,✗,✗,1.0,✗
SVM_RBF,RandomForest,0.6478365384615385,0.6361177884615385,0.01171875,0.32788662566850413,0.7429973864021016,✗,✗,1.0,✗
GradientBoosting,XGBoost,0.6392728365384615,0.6286057692307692,0.01066706730769229,0.32595886936946755,0.7444554744990716,✗,✗,1.0,✗
ExtraTrees,XGBoost,0.6153846153846154,0.6286057692307692,-0.013221153846153744,-0.31191741882127444,0.7551032841743616,✗,✗,1.0,✗
LightGBM,XGBoost,0.6174879807692308,0.6286057692307692,-0.011117788461538325,-0.3032329619156732,0.7617123308478194,✗,✗,1.0,✗
SVM_Linear,NaiveBayes,0.6778846153846154,0.6664663461538463,0.011418269230769162,0.2600564218667966,0.7948202519643628,✗,✗,1.0,✗
RandomForest,XGBoost,0.6361177884615385,0.6286057692307692,0.0075120192307693845,0.2352123847927404,0.814043893951337,✗,✗,1.0,✗
SVM_RBF,GradientBoosting,0.6478365384615385,0.6392728365384615,0.008563701923077094,0.21043637574744364,0.8333271044688113,✗,✗,1.0,✗
SVM_Linear,KNN,0.6778846153846154,0.6862980769230769,-0.008413461538461453,-0.20096584955507546,0.840725277368577,✗,✗,1.0,✗
GradientBoosting,RandomForest,0.6392728365384615,0.6361177884615385,0.003155048076922906,0.0922257449923451,0.9265186836634238,✗,✗,1.0,✗
ExtraTrees,LightGBM,0.6153846153846154,0.6174879807692308,-0.0021033653846154188,-0.0386900116259894,0.9691375370159445,✗,✗,1.0,✗
