Model,Threshold,Net_Benefit
LogisticRegression,0.01,0.5471960989202368
LogisticRegression,0.02,0.5425756509500351
LogisticRegression,0.03,0.5378599360113757
LogisticRegression,0.04,0.5330459770114943
LogisticRegression,0.05,0.5281306715063521
LogisticRegression,0.060000000000000005,0.5231107850330154
LogisticRegression,0.06999999999999999,0.5093622543566927
LogisticRegression,0.08,0.5041229385307346
LogisticRegression,0.09,0.49100037893141335
LogisticRegression,0.09999999999999999,0.4770114942528736
LogisticRegression,0.11,0.4715226656334754
LogisticRegression,0.12,0.4584639498432602
LogisticRegression,0.13,0.44807768529528336
LogisticRegression,0.14,0.44266238973536487
LogisticRegression,0.15000000000000002,0.4315415821501014
LogisticRegression,0.16,0.42610837438423643
LogisticRegression,0.17,0.41192355629414207
LogisticRegression,0.18000000000000002,0.40622371740958785
LogisticRegression,0.19,0.4003831417624521
LogisticRegression,0.2,0.39655172413793105
LogisticRegression,0.21000000000000002,0.392841553906591
LogisticRegression,0.22,0.38682581786030057
LogisticRegression,0.23,0.3720331392745186
LogisticRegression,0.24000000000000002,0.36569872958257715
LogisticRegression,0.25,0.36206896551724144
LogisticRegression,0.26,0.34995340167753963
LogisticRegression,0.27,0.34341048653755313
LogisticRegression,0.28,0.3400383141762452
LogisticRegression,0.29000000000000004,0.3281932977173385
LogisticRegression,0.3,0.3214285714285714
LogisticRegression,0.31,0.3183408295852074
LogisticRegression,0.32,0.31541582150101416
LogisticRegression,0.33,0.2997941327843541
LogisticRegression,0.34,0.2839602925809822
LogisticRegression,0.35000000000000003,0.2725464190981432
LogisticRegression,0.36000000000000004,0.27478448275862066
LogisticRegression,0.37,0.27764094143404483
LogisticRegression,0.38,0.2778086763070078
LogisticRegression,0.39,0.2625777275296778
LogisticRegression,0.4,0.2614942528735632
LogisticRegression,0.41000000000000003,0.25803623611922855
LogisticRegression,0.42000000000000004,0.26159334126040423
LogisticRegression,0.43,0.2751058681185723
LogisticRegression,0.44,0.2697044334975369
LogisticRegression,0.45,0.25548589341692796
LogisticRegression,0.46,0.24106002554278416
LogisticRegression,0.47000000000000003,0.21779440468445024
LogisticRegression,0.48000000000000004,0.21883289124668434
LogisticRegression,0.49,0.1957403651115619
LogisticRegression,0.5,0.1810344827586207
LogisticRegression,0.51,0.1836734693877551
LogisticRegression,0.52,0.17744252873563218
LogisticRegression,0.53,0.18066764490095377
LogisticRegression,0.54,0.1859070464767616
LogisticRegression,0.55,0.1733716475095785
LogisticRegression,0.56,0.1677115987460815
LogisticRegression,0.5700000000000001,0.17321571772253405
LogisticRegression,0.5800000000000001,0.17405582922824295
LogisticRegression,0.59,0.19764507989907487
LogisticRegression,0.6,0.18103448275862072
LogisticRegression,0.61,0.1874447391688771
LogisticRegression,0.62,0.176497277676951
LogisticRegression,0.63,0.16542404473438957
LogisticRegression,0.64,0.15421455938697315
LogisticRegression,0.65,0.15147783251231525
LogisticRegression,0.66,0.14858012170385393
LogisticRegression,0.67,0.13688610240334376
LogisticRegression,0.68,0.125
LogisticRegression,0.6900000000000001,0.11290322580645158
LogisticRegression,0.7000000000000001,0.12068965517241378
LogisticRegression,0.7100000000000001,0.10047562425683706
LogisticRegression,0.72,0.08866995073891627
LogisticRegression,0.73,0.08524904214559388
LogisticRegression,0.74,0.07294429708222812
LogisticRegression,0.75,0.06034482758620689
LogisticRegression,0.76,0.04741379310344827
LogisticRegression,0.77,0.03410794602698651
LogisticRegression,0.78,0.05094043887147335
LogisticRegression,0.79,0.11206896551724138
LogisticRegression,0.8,0.11206896551724138
LogisticRegression,0.81,0.08620689655172414
LogisticRegression,0.8200000000000001,0.06896551724137931
LogisticRegression,0.8300000000000001,0.0603448275862069
LogisticRegression,0.8400000000000001,0.05172413793103448
LogisticRegression,0.85,0.04310344827586207
LogisticRegression,0.86,0.04310344827586207
LogisticRegression,0.87,0.04310344827586207
LogisticRegression,0.88,0.04310344827586207
LogisticRegression,0.89,0.04310344827586207
LogisticRegression,0.9,0.04310344827586207
LogisticRegression,0.91,0.034482758620689655
LogisticRegression,0.92,0.02586206896551724
LogisticRegression,0.93,0.02586206896551724
LogisticRegression,0.9400000000000001,0.02586206896551724
LogisticRegression,0.9500000000000001,0.02586206896551724
LogisticRegression,0.9600000000000001,0.017241379310344827
LogisticRegression,0.97,0.017241379310344827
LogisticRegression,0.98,0.017241379310344827
LogisticRegression,0.99,0.017241379310344827
SVM_RBF,0.01,0.5471960989202368
SVM_RBF,0.02,0.5425756509500351
SVM_RBF,0.03,0.5378599360113757
SVM_RBF,0.04,0.5330459770114943
SVM_RBF,0.05,0.5281306715063521
SVM_RBF,0.060000000000000005,0.5231107850330154
SVM_RBF,0.06999999999999999,0.5179829440118651
SVM_RBF,0.08,0.512743628185907
SVM_RBF,0.09,0.5073891625615763
SVM_RBF,0.09999999999999999,0.5019157088122606
SVM_RBF,0.11,0.49631925610228594
SVM_RBF,0.12,0.4819749216300941
SVM_RBF,0.13,0.476119698771304
SVM_RBF,0.14,0.47012830793905375
SVM_RBF,0.15000000000000002,0.46399594320486814
SVM_RBF,0.16,0.4577175697865353
SVM_RBF,0.17,0.44266722060656416
SVM_RBF,0.18000000000000002,0.43608074011774595
SVM_RBF,0.19,0.42071094082588334
SVM_RBF,0.2,0.41594827586206895
SVM_RBF,0.21000000000000002,0.4049541684853776
SVM_RBF,0.22,0.4029619805481875
SVM_RBF,0.23,0.3875951634572324
SVM_RBF,0.24000000000000002,0.3833938294010889
SVM_RBF,0.25,0.353448275862069
SVM_RBF,0.26,0.34645852749301026
SVM_RBF,0.27,0.33927727916863487
SVM_RBF,0.28,0.33524904214559387
SVM_RBF,0.29000000000000004,0.32782904322486645
SVM_RBF,0.3,0.3275862068965517
SVM_RBF,0.31,0.3239630184907546
SVM_RBF,0.32,0.3164300202839757
SVM_RBF,0.33,0.3000514668039115
SVM_RBF,0.34,0.2920585161964472
SVM_RBF,0.35000000000000003,0.27122015915119363
SVM_RBF,0.36000000000000004,0.2543103448275862
SVM_RBF,0.37,0.24575807334428024
SVM_RBF,0.38,0.2474972191323693
SVM_RBF,0.39,0.21848501978518936
SVM_RBF,0.4,0.22701149425287356
SVM_RBF,0.41000000000000003,0.21011104617182935
SVM_RBF,0.42000000000000004,0.20541022592152194
SVM_RBF,0.43,0.1949485783424078
SVM_RBF,0.44,0.17795566502463056
SVM_RBF,0.45,0.16614420062695928
SVM_RBF,0.46,0.15772669220945085
SVM_RBF,0.47000000000000003,0.14801561483409237
SVM_RBF,0.48000000000000004,0.14721485411140584
SVM_RBF,0.49,0.1715686274509804
SVM_RBF,0.5,0.16379310344827586
SVM_RBF,0.51,0.15570021111893032
SVM_RBF,0.52,0.1300287356321839
SVM_RBF,0.53,0.12123991195891415
SVM_RBF,0.54,0.16266866566716642
SVM_RBF,0.55,0.16570881226053638
SVM_RBF,0.56,0.1520376175548589
SVM_RBF,0.5700000000000001,0.14755412991178826
SVM_RBF,0.5800000000000001,0.11453201970443341
SVM_RBF,0.59,0.08116063919259883
SVM_RBF,0.6,0.05603448275862072
SVM_RBF,0.61,0.04774535809018565
SVM_RBF,0.62,0.03901996370235933
SVM_RBF,0.63,0.059179869524697115
SVM_RBF,0.64,0.0507662835249042
SVM_RBF,0.65,0.09729064039408866
SVM_RBF,0.66,0.10699797160243406
SVM_RBF,0.67,0.11912225705329152
SVM_RBF,0.68,0.15193965517241378
SVM_RBF,0.6900000000000001,0.13209121245828695
SVM_RBF,0.7000000000000001,0.1293103448275862
SVM_RBF,0.7100000000000001,0.1090963139120095
SVM_RBF,0.72,0.09729064039408868
SVM_RBF,0.73,0.09386973180076628
SVM_RBF,0.74,0.10610079575596817
SVM_RBF,0.75,0.09482758620689655
SVM_RBF,0.76,0.07471264367816093
SVM_RBF,0.77,0.06296851574212894
SVM_RBF,0.78,0.05094043887147335
SVM_RBF,0.79,0.0385878489326765
SVM_RBF,0.8,0.01724137931034482
SVM_RBF,0.81,0.004083484573502702
SVM_RBF,0.8200000000000001,0.0296934865900383
SVM_RBF,0.8300000000000001,0.018255578093306274
SVM_RBF,0.8400000000000001,0.006465517241379282
SVM_RBF,0.85,0.05172413793103448
SVM_RBF,0.86,0.034482758620689655
SVM_RBF,0.87,0.034482758620689655
SVM_RBF,0.88,0.017241379310344827
SVM_RBF,0.89,0.008620689655172414
SVM_RBF,0.9,0.0
SVM_RBF,0.91,0.0
SVM_RBF,0.92,0.0
SVM_RBF,0.93,0.0
SVM_RBF,0.9400000000000001,0.0
SVM_RBF,0.9500000000000001,0.0
SVM_RBF,0.9600000000000001,0.0
SVM_RBF,0.97,0.0
SVM_RBF,0.98,0.0
SVM_RBF,0.99,0.0
SVM_Linear,0.01,0.5471960989202368
SVM_Linear,0.02,0.5425756509500351
SVM_Linear,0.03,0.5378599360113757
SVM_Linear,0.04,0.5330459770114943
SVM_Linear,0.05,0.5281306715063521
SVM_Linear,0.060000000000000005,0.5231107850330154
SVM_Linear,0.06999999999999999,0.5179829440118651
SVM_Linear,0.08,0.512743628185907
SVM_Linear,0.09,0.5073891625615763
SVM_Linear,0.09999999999999999,0.49425287356321845
SVM_Linear,0.11,0.48876404494382025
SVM_Linear,0.12,0.4745297805642633
SVM_Linear,0.13,0.46016646848989295
SVM_Linear,0.14,0.4542902967121091
SVM_Linear,0.15000000000000002,0.4482758620689655
SVM_Linear,0.16,0.4421182266009852
SVM_Linear,0.17,0.4289572081429165
SVM_Linear,0.18000000000000002,0.42262405382674517
SVM_Linear,0.19,0.4161345253299277
SVM_Linear,0.2,0.4094827586206897
SVM_Linear,0.21000000000000002,0.4026625927542558
SVM_Linear,0.22,0.4005305039787799
SVM_Linear,0.23,0.393640841916704
SVM_Linear,0.24000000000000002,0.38656987295825773
SVM_Linear,0.25,0.38505747126436785
SVM_Linear,0.26,0.3779123951537745
SVM_Linear,0.27,0.3705715635333019
SVM_Linear,0.28,0.36302681992337166
SVM_Linear,0.29000000000000004,0.35526954832442936
SVM_Linear,0.3,0.3472906403940887
SVM_Linear,0.31,0.33045977011494243
SVM_Linear,0.32,0.3133874239350912
SVM_Linear,0.33,0.30892949047864127
SVM_Linear,0.34,0.30015673981191215
SVM_Linear,0.35000000000000003,0.29111405835543763
SVM_Linear,0.36000000000000004,0.2780172413793103
SVM_Linear,0.37,0.2650519978106185
SVM_Linear,0.38,0.2661290322580645
SVM_Linear,0.39,0.24816280384397965
SVM_Linear,0.4,0.2356321839080459
SVM_Linear,0.41000000000000003,0.2258912916423144
SVM_Linear,0.42000000000000004,0.22205707491082038
SVM_Linear,0.43,0.21188747731397461
SVM_Linear,0.44,0.2179802955665025
SVM_Linear,0.45,0.2139498432601881
SVM_Linear,0.46,0.19476372924648788
SVM_Linear,0.47000000000000003,0.18249837345478204
SVM_Linear,0.48000000000000004,0.19761273209549074
SVM_Linear,0.49,0.18086544962812715
SVM_Linear,0.5,0.17241379310344826
SVM_Linear,0.51,0.19088669950738912
SVM_Linear,0.52,0.18390804597701146
SVM_Linear,0.53,0.16874541452677913
SVM_Linear,0.54,0.19152923538230882
SVM_Linear,0.55,0.1676245210727969
SVM_Linear,0.56,0.1677115987460815
SVM_Linear,0.5700000000000001,0.1559743384121892
SVM_Linear,0.5800000000000001,0.15353037766830868
SVM_Linear,0.59,0.13078216989066443
SVM_Linear,0.6,0.1077586206896552
SVM_Linear,0.61,0.10167992926613617
SVM_Linear,0.62,0.08666061705989112
SVM_Linear,0.63,0.06873252562907733
SVM_Linear,0.64,0.07758620689655168
SVM_Linear,0.65,0.1022167487684729
SVM_Linear,0.66,0.1394523326572008
SVM_Linear,0.67,0.13714733542319746
SVM_Linear,0.68,0.10883620689655171
SVM_Linear,0.6900000000000001,0.10622914349276971
SVM_Linear,0.7000000000000001,0.10344827586206895
SVM_Linear,0.7100000000000001,0.11296076099881092
SVM_Linear,0.72,0.10221674876847289
SVM_Linear,0.73,0.0826947637292465
SVM_Linear,0.74,0.07161803713527853
SVM_Linear,0.75,0.06896551724137931
SVM_Linear,0.76,0.06609195402298851
SVM_Linear,0.77,0.06296851574212894
SVM_Linear,0.78,0.05956112852664577
SVM_Linear,0.79,0.07101806239737274
SVM_Linear,0.8,0.060344827586206885
SVM_Linear,0.81,0.09482758620689655
SVM_Linear,0.8200000000000001,0.07758620689655173
SVM_Linear,0.8300000000000001,0.0603448275862069
SVM_Linear,0.8400000000000001,0.0603448275862069
SVM_Linear,0.85,0.0603448275862069
SVM_Linear,0.86,0.0603448275862069
SVM_Linear,0.87,0.05172413793103448
SVM_Linear,0.88,0.05172413793103448
SVM_Linear,0.89,0.04310344827586207
SVM_Linear,0.9,0.02586206896551724
SVM_Linear,0.91,0.02586206896551724
SVM_Linear,0.92,0.02586206896551724
SVM_Linear,0.93,0.02586206896551724
SVM_Linear,0.9400000000000001,0.017241379310344827
SVM_Linear,0.9500000000000001,0.008620689655172414
SVM_Linear,0.9600000000000001,0.008620689655172414
SVM_Linear,0.97,0.008620689655172414
SVM_Linear,0.98,0.008620689655172414
SVM_Linear,0.99,0.0
RandomForest,0.01,0.5471960989202368
RandomForest,0.02,0.5425756509500351
RandomForest,0.03,0.5378599360113757
RandomForest,0.04,0.5330459770114943
RandomForest,0.05,0.5281306715063521
RandomForest,0.060000000000000005,0.5231107850330154
RandomForest,0.06999999999999999,0.5179829440118651
RandomForest,0.08,0.512743628185907
RandomForest,0.09,0.5073891625615763
RandomForest,0.09999999999999999,0.5019157088122606
RandomForest,0.11,0.49631925610228594
RandomForest,0.12,0.49059561128526646
RandomForest,0.13,0.4847403884264764
RandomForest,0.14,0.47012830793905375
RandomForest,0.15000000000000002,0.4568965517241379
RandomForest,0.16,0.44376026272577995
RandomForest,0.17,0.43934358122143746
RandomForest,0.18000000000000002,0.43692178301093354
RandomForest,0.19,0.43082162622392506
RandomForest,0.2,0.4245689655172414
RandomForest,0.21000000000000002,0.40953731994762116
RandomForest,0.22,0.4029619805481875
RandomForest,0.23,0.39621585311240487
RandomForest,0.24000000000000002,0.3720508166969147
RandomForest,0.25,0.3563218390804598
RandomForest,0.26,0.35205032618825716
RandomForest,0.27,0.34470949456778455
RandomForest,0.28,0.33716475095785436
RandomForest,0.29000000000000004,0.3329286061194754
RandomForest,0.3,0.31650246305418717
RandomForest,0.31,0.3084707646176912
RandomForest,0.32,0.2956389452332657
RandomForest,0.33,0.291430777148739
RandomForest,0.34,0.28814002089864155
RandomForest,0.35000000000000003,0.27652519893899197
RandomForest,0.36000000000000004,0.2602370689655172
RandomForest,0.37,0.2588943623426382
RandomForest,0.38,0.242769744160178
RandomForest,0.39,0.22639909553420012
RandomForest,0.4,0.21839080459770113
RandomForest,0.41000000000000003,0.2220923436586791
RandomForest,0.42000000000000004,0.22027348394768131
RandomForest,0.43,0.21657592256503327
RandomForest,0.44,0.208743842364532
RandomForest,0.45,0.21473354231974923
RandomForest,0.46,0.21424010217113662
RandomForest,0.47000000000000003,0.21405335068314899
RandomForest,0.48000000000000004,0.1889920424403183
RandomForest,0.49,0.17224475997295471
RandomForest,0.5,0.16379310344827586
RandomForest,0.51,0.17294159042927512
RandomForest,0.52,0.17456896551724138
RandomForest,0.53,0.15902421129860594
RandomForest,0.54,0.15104947526236878
RandomForest,0.55,0.15325670498084284
RandomForest,0.56,0.14733542319749215
RandomForest,0.5700000000000001,0.11327185244587004
RandomForest,0.5800000000000001,0.0907224958949096
RandomForest,0.59,0.07737594617325488
RandomForest,0.6,0.06465517241379315
RandomForest,0.61,0.08333333333333334
RandomForest,0.62,0.08121597096188748
RandomForest,0.63,0.07385834109972042
RandomForest,0.64,0.057471264367816105
RandomForest,0.65,0.023399014778325095
RandomForest,0.66,0.03093306288032452
RandomForest,0.67,0.02324973876698011
RandomForest,0.68,0.015086206896551685
RandomForest,0.6900000000000001,0.006395995550611738
RandomForest,0.7000000000000001,-5.551115123125783e-17
RandomForest,0.7100000000000001,0.024673008323424422
RandomForest,0.72,0.030788177339901496
RandomForest,0.73,0.023946360153256713
RandomForest,0.74,-0.0006631299734747853
RandomForest,0.75,-0.017241379310344834
RandomForest,0.76,-0.007183908045977017
RandomForest,0.77,0.005247376311844076
RandomForest,0.78,0.01175548589341692
RandomForest,0.79,-0.002463054187192143
RandomForest,0.8,-0.008620689655172445
RandomForest,0.81,-0.01542649727767699
RandomForest,0.8200000000000001,-0.022988505747126478
RandomForest,0.8300000000000001,0.010649087221095296
RandomForest,0.8400000000000001,-0.004310344827586257
RandomForest,0.85,0.03735632183908047
RandomForest,0.86,0.024630541871921187
RandomForest,0.87,0.019893899204244038
RandomForest,0.88,0.01436781609195402
RandomForest,0.89,-0.0007836990595611326
RandomForest,0.9,-0.008620689655172431
RandomForest,0.91,-0.018199233716475124
RandomForest,0.92,-0.03879310344827592
RandomForest,0.93,-0.08004926108374393
RandomForest,0.9400000000000001,0.034482758620689655
RandomForest,0.9500000000000001,0.017241379310344827
RandomForest,0.9600000000000001,0.017241379310344827
RandomForest,0.97,0.0
RandomForest,0.98,0.0
RandomForest,0.99,0.0
GradientBoosting,0.01,0.5471960989202368
GradientBoosting,0.02,0.5425756509500351
GradientBoosting,0.03,0.5378599360113757
GradientBoosting,0.04,0.5330459770114943
GradientBoosting,0.05,0.5281306715063521
GradientBoosting,0.060000000000000005,0.5231107850330154
GradientBoosting,0.06999999999999999,0.5093622543566927
GradientBoosting,0.08,0.5048725637181409
GradientBoosting,0.09,0.49962106858658584
GradientBoosting,0.09999999999999999,0.49425287356321845
GradientBoosting,0.11,0.48876404494382025
GradientBoosting,0.12,0.4831504702194358
GradientBoosting,0.13,0.46878715814506533
GradientBoosting,0.14,0.4643143544506816
GradientBoosting,0.15000000000000002,0.4599391480730223
GradientBoosting,0.16,0.4556650246305418
GradientBoosting,0.17,0.44110926464478606
GradientBoosting,0.18000000000000002,0.4264087468460892
GradientBoosting,0.19,0.4222009365687527
GradientBoosting,0.2,0.4073275862068965
GradientBoosting,0.21000000000000002,0.3922959406372763
GradientBoosting,0.22,0.38815207780725025
GradientBoosting,0.23,0.38154948499776087
GradientBoosting,0.24000000000000002,0.3774954627949183
GradientBoosting,0.25,0.3706896551724138
GradientBoosting,0.26,0.35507921714818264
GradientBoosting,0.27,0.34789796882380725
GradientBoosting,0.28,0.3405172413793103
GradientBoosting,0.29000000000000004,0.3329286061194754
GradientBoosting,0.3,0.3288177339901478
GradientBoosting,0.31,0.32096451774112944
GradientBoosting,0.32,0.30831643002028397
GradientBoosting,0.33,0.29155944415851776
GradientBoosting,0.34,0.2831765935214211
GradientBoosting,0.35000000000000003,0.2745358090185676
GradientBoosting,0.36000000000000004,0.2704741379310345
GradientBoosting,0.37,0.2614942528735632
GradientBoosting,0.38,0.2522246941045606
GradientBoosting,0.39,0.24816280384397965
GradientBoosting,0.4,0.2356321839080459
GradientBoosting,0.41000000000000003,0.22326125073056693
GradientBoosting,0.42000000000000004,0.20481569560047558
GradientBoosting,0.43,0.1946460980036298
GradientBoosting,0.44,0.19088669950738918
GradientBoosting,0.45,0.1802507836990596
GradientBoosting,0.46,0.16922094508301405
GradientBoosting,0.47000000000000003,0.16541964866623288
GradientBoosting,0.48000000000000004,0.16909814323607425
GradientBoosting,0.49,0.1580459770114943
GradientBoosting,0.5,0.15517241379310343
GradientBoosting,0.51,0.17153413089373679
GradientBoosting,0.52,0.17456896551724138
GradientBoosting,0.53,0.14178283198826114
GradientBoosting,0.54,0.12518740629685154
GradientBoosting,0.55,0.1273946360153256
GradientBoosting,0.56,0.10423197492163006
GradientBoosting,0.5700000000000001,0.09603047313552518
GradientBoosting,0.5800000000000001,0.07019704433497531
GradientBoosting,0.59,0.0611858704793945
GradientBoosting,0.6,0.0431034482758621
GradientBoosting,0.61,0.03912466843501325
GradientBoosting,0.62,0.08030852994555354
GradientBoosting,0.63,0.07222739981360671
GradientBoosting,0.64,0.06513409961685823
GradientBoosting,0.65,0.05172413793103446
GradientBoosting,0.66,0.06338742393509127
GradientBoosting,0.67,0.05015673981191221
GradientBoosting,0.68,0.04525862068965515
GradientBoosting,0.6900000000000001,0.04004449388209118
GradientBoosting,0.7000000000000001,0.04310344827586205
GradientBoosting,0.7100000000000001,0.022889417360285352
GradientBoosting,0.72,0.04187192118226602
GradientBoosting,0.73,0.039591315453384436
GradientBoosting,0.74,0.019893899204244038
GradientBoosting,0.75,0.008620689655172417
GradientBoosting,0.76,-0.002873563218390808
GradientBoosting,0.77,-0.005997001499250379
GradientBoosting,0.78,-0.00940438871473355
GradientBoosting,0.79,-0.013136288998357983
GradientBoosting,0.8,-0.01724137931034484
GradientBoosting,0.81,-0.021778584392014542
GradientBoosting,0.8200000000000001,0.012452107279693474
GradientBoosting,0.8300000000000001,0.0010141987829614466
GradientBoosting,0.8400000000000001,-0.0021551724137931286
GradientBoosting,0.85,-0.022988505747126433
GradientBoosting,0.86,0.02586206896551724
GradientBoosting,0.87,0.02586206896551724
GradientBoosting,0.88,0.017241379310344827
GradientBoosting,0.89,0.017241379310344827
GradientBoosting,0.9,0.017241379310344827
GradientBoosting,0.91,0.017241379310344827
GradientBoosting,0.92,0.017241379310344827
GradientBoosting,0.93,0.008620689655172414
GradientBoosting,0.9400000000000001,0.008620689655172414
GradientBoosting,0.9500000000000001,0.008620689655172414
GradientBoosting,0.9600000000000001,0.0
GradientBoosting,0.97,0.0
GradientBoosting,0.98,0.0
GradientBoosting,0.99,0.0
ExtraTrees,0.01,0.5471960989202368
ExtraTrees,0.02,0.5425756509500351
ExtraTrees,0.03,0.5378599360113757
ExtraTrees,0.04,0.5330459770114943
ExtraTrees,0.05,0.5281306715063521
ExtraTrees,0.060000000000000005,0.5231107850330154
ExtraTrees,0.06999999999999999,0.5179829440118651
ExtraTrees,0.08,0.512743628185907
