model,mean_auc,std_auc,pooled_auc,mean_pr_auc,std_pr_auc,pooled_pr_auc,mean_accuracy,std_accuracy,pooled_accuracy,mean_bal_accuracy,std_bal_accuracy,pooled_bal_accuracy,mean_f1,std_f1,pooled_f1,mean_precision,std_precision,pooled_precision,mean_recall,std_recall,pooled_recall,n_samples,n_folds
LogisticRegression,0.7533796296296297,0.06804635866302963,0.7180473372781065,0.7945713424814302,0.07560132268739429,0.7609285962502474,0.6920806911129491,0.08213176522288815,0.6752136752136753,0.6819065656565657,0.0692649608941829,0.6730769230769231,0.6978279899332531,0.06682882669369065,0.703125,0.7338095238095239,0.06056049616825415,0.7142857142857143,0.6882575757575757,0.1386570608825916,0.6923076923076923,117,5
ExtraTrees,0.7290698653198653,0.10788217624051968,0.6816568047337278,0.8080657581220901,0.02832564102999558,0.7504174906938805,0.6933213859020311,0.1223010945725746,0.6666666666666666,0.6944065656565657,0.12633992330935656,0.6653846153846155,0.7073216374269006,0.11731076011445278,0.6929133858267716,0.7355555555555556,0.07032552177087406,0.7096774193548387,0.7132575757575758,0.201091774433267,0.676923076923077,117,5
KNN,0.7078268799102132,0.06470795287454968,0.683284023668639,0.7458620850094455,0.11109753398345625,0.7446583214542317,0.6064709125999448,0.0566756971148438,0.5982905982905983,0.6178787878787879,0.09211886543395938,0.5865384615384616,0.6515472126613472,0.04267232624148306,0.656934306569343,0.6233461538461539,0.09504744999987791,0.625,0.7313131313131314,0.17500455486952068,0.6923076923076923,117,5
NaiveBayes,0.6984483726150392,0.12928638997055564,0.6526627218934912,0.7517270171473112,0.07915960245873008,0.6884676783042751,0.6670434702692768,0.1537622002620417,0.6410256410256411,0.6204292929292929,0.17219601240177645,0.6038461538461538,0.761711338307083,0.0897617721651398,0.7439024390243902,0.6475696978543277,0.10883323709356246,0.6161616161616161,0.9386363636363637,0.07727272727272726,0.9384615384615385,117,5
LightGBM,0.6930141694725028,0.09772959655709741,0.6504437869822485,0.7463967189167138,0.07609682819607462,0.6845850307840431,0.6297601323407775,0.04297874994418426,0.6239316239316239,0.6325378787878788,0.03807415108065037,0.6230769230769231,0.6277957957957958,0.07580158646850191,0.6507936507936508,0.6657811194653299,0.10174099089717376,0.6721311475409836,0.6339646464646465,0.15388322001937135,0.6307692307692307,117,5
GradientBoosting,0.6831804152637486,0.09888572048993717,0.6551775147928994,0.707748230232322,0.09766858134509543,0.6863837096439604,0.5928499218821799,0.13117126703692875,0.6239316239316239,0.5888257575757576,0.10218372795484175,0.6,0.6723216061076841,0.12997818312851428,0.7066666666666667,0.5990726817042606,0.17792575703149988,0.6235294117647059,0.8109848484848484,0.059270318163844385,0.8153846153846154,117,5
XGBoost,0.6587752525252525,0.066098768245367,0.643491124260355,0.752576065802063,0.11402968835387983,0.6970236859696286,0.5928499218821799,0.09445569134485343,0.6153846153846154,0.59885101010101,0.06921263422124088,0.6019230769230769,0.6362164151637836,0.11819076285956495,0.6762589928057554,0.6111330698287221,0.16949661451219553,0.6351351351351351,0.7132575757575758,0.1362457402810082,0.7230769230769231,117,5
RandomForest,0.6558207070707072,0.08571860246343768,0.6656804733727811,0.7165814547579631,0.1315948757342128,0.7374356309440246,0.6074653064975646,0.08333005257623136,0.6239316239316239,0.6256565656565656,0.045323017476466936,0.6192307692307693,0.6267195778774727,0.10986531004309473,0.6615384615384615,0.6515873015873016,0.16963345838625596,0.6615384615384615,0.6646464646464646,0.1467970149061228,0.6615384615384615,117,5
SVM_RBF,0.6535143097643098,0.24983593583248517,0.582544378698225,0.7795464145737288,0.14693922177754615,0.6730669819614914,0.5579367705174156,0.1343538971510214,0.5897435897435898,0.5424621212121211,0.039777088104685956,0.5538461538461539,0.6612627826250117,0.1262584327124724,0.7037037037037037,0.5612587412587413,0.13174171884089417,0.5876288659793815,0.871590909090909,0.17850677696235404,0.8769230769230769,117,5
SVM_Linear,0.5888552188552189,0.25620234512303747,0.44852071005917155,0.6987412183380196,0.11669764881329941,0.5857870579575235,0.5311745244003309,0.12326761666357552,0.5555555555555556,0.5,0.0,0.5,0.6846042960767011,0.11466224578064332,0.7142857142857143,0.5311745244003309,0.12326761666357552,0.5555555555555556,1.0,0.0,1.0,117,5
