fpr,tpr,threshold
0.0,0.0,inf
0.0,0.015873015873015872,0.9721444713319282
0.0,0.2698412698412698,0.7915364784348045
0.02,0.2698412698412698,0.7890551347154549
0.02,0.31746031746031744,0.778799638494725
0.04,0.31746031746031744,0.7761337789678504
0.04,0.3492063492063492,0.7628853287556076
0.08,0.3492063492063492,0.7386052808188467
0.08,0.3968253968253968,0.6893006360893195
0.14,0.3968253968253968,0.6702726627185726
0.14,0.42857142857142855,0.644153385914304
0.16,0.42857142857142855,0.6438113379370035
0.16,0.4603174603174603,0.585065239069907
0.18,0.4603174603174603,0.5841790111333178
0.18,0.5238095238095238,0.5694133847591443
0.2,0.5238095238095238,0.5667084836408296
0.2,0.5396825396825397,0.5586314842139629
0.22,0.5396825396825397,0.5577475253201106
0.22,0.6031746031746031,0.5369940227686589
0.24,0.6031746031746031,0.5362011748651067
0.24,0.6507936507936508,0.5329115642378696
0.26,0.6507936507936508,0.5328278758939464
0.26,0.6666666666666666,0.532571807104115
0.3,0.6666666666666666,0.5241554729800494
0.3,0.6984126984126984,0.4968138201718406
0.32,0.6984126984126984,0.4732042061839007
0.32,0.7301587301587301,0.45978923986500625
0.34,0.7301587301587301,0.45894851776242773
0.34,0.746031746031746,0.4565084634998081
0.38,0.746031746031746,0.4397582789114048
0.38,0.7619047619047619,0.4351887908697162
0.4,0.7619047619047619,0.42551597050561774
0.4,0.8095238095238095,0.41417692511960597
0.46,0.8095238095238095,0.3957969144597114
0.46,0.8253968253968254,0.39468757482839684
0.48,0.8253968253968254,0.3892042826490361
0.48,0.8571428571428571,0.3784910290296403
0.5,0.8571428571428571,0.3740294088037869
0.5,0.873015873015873,0.36782543787666994
0.52,0.873015873015873,0.3542372357432934
0.52,0.9047619047619048,0.3388108494479253
0.58,0.9047619047619048,0.3201296975931764
0.58,0.9206349206349206,0.31950119984245473
0.62,0.9206349206349206,0.3136522968233311
0.62,0.9365079365079365,0.31159114472165655
0.64,0.9365079365079365,0.3077130594654652
0.64,0.9523809523809523,0.2981977917937524
0.9,0.9523809523809523,0.1486596458342839
0.9,0.9841269841269841,0.13252205962363145
0.94,0.9841269841269841,0.11179689333235658
0.94,1.0,0.10220677704905068
1.0,1.0,0.08412142599678159
