Model,Mean_AUC,Std_AUC,Pooled_AUC,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K
ExtraTrees,0.5848021885521886,0.12388405664839146,0.5819526627218936,0.6275154731993782,0.08122025914118071,0.6036031134256132,0.5446475507765831,0.04597519151124653,0.5470085470085471,0.569760101010101,0.07804885203348294,0.5423076923076924,0.5889932126696833,0.11849300799816168,0.59375,0.6395202020202021,0.1883371188039022,0.5846153846153846,0.5822932514570885,0.04039942519668181,0.5891472868217055,0.5,0.1577621275493231,0.5,16.0,16.0,3.5777087639996634,10,18.0,20
LogisticRegression,0.5833754208754209,0.09619129980226027,0.5544378698224852,0.6274168219397734,0.11206547702042939,0.5948300554625916,0.5320549581839905,0.068743670367863,0.5384615384615384,0.5533838383838383,0.09763259188228744,0.5326923076923077,0.5659010270774977,0.12711397491463572,0.5846153846153846,0.6267676767676769,0.23017313145063578,0.5846153846153846,0.5612331296154827,0.11150912686199234,0.5846153846153846,0.4800000000000001,0.18571184369578825,0.4807692307692308,16.0,16.0,3.5777087639996634,10,18.0,20
XGBoost,0.5785157126823793,0.0882590034621408,0.5958579881656805,0.6649749718415576,0.1542385506463739,0.6570836241944067,0.5770793125631835,0.08425300296419104,0.5982905982905983,0.6001136363636363,0.06891832844988993,0.6019230769230769,0.6341125541125542,0.1700302408126339,0.6607142857142857,0.5824494949494949,0.12568402782177676,0.5692307692307692,0.5811965811965811,0.10481852797781804,0.6115702479338843,0.6177777777777778,0.16354106215976977,0.6346153846153846,16.0,16.0,3.5777087639996634,10,18.0,20
RandomForest,0.5704377104377104,0.09882514304662043,0.5502958579881656,0.6228570138551658,0.1152044944190136,0.5793485650785006,0.5372401433691756,0.04028523373024313,0.5470085470085471,0.5773358585858586,0.03617868227729275,0.5480769230769231,0.6110606060606061,0.1416513522754698,0.603448275862069,0.5991161616161615,0.22004210670132893,0.5384615384615384,0.5561990602692689,0.05179801925624054,0.5691056910569106,0.5555555555555556,0.21727833887253897,0.5576923076923077,16.0,16.0,3.5777087639996634,10,18.0,20
SVM_Linear,0.568418911335578,0.10679527612596132,0.5205621301775148,0.6132579104743043,0.11234445615942548,0.5683471820095263,0.5047229114971051,0.08171288010585458,0.5128205128205128,0.5278282828282828,0.09514193774313524,0.5019230769230769,0.5438383838383839,0.14287927882488288,0.5571428571428572,0.6378787878787879,0.23048985643847422,0.6,0.5514676173499703,0.12001467406417313,0.5777777777777777,0.4177777777777777,0.20817846095342876,0.40384615384615385,16.0,16.0,3.5777087639996634,10,18.0,20
SVM_RBF,0.5577020202020202,0.12940030657971488,0.5420118343195267,0.6239491628512275,0.10324811935912422,0.6014660274651948,0.5317443249701315,0.043020002155299275,0.5384615384615384,0.5479545454545455,0.03940368307368556,0.5153846153846153,0.5671295497671209,0.1182885015517646,0.5662650602409639,0.7492424242424243,0.21673023013370987,0.7230769230769231,0.6102428944702181,0.0690768502287261,0.6351351351351351,0.3466666666666667,0.22381650332469638,0.3076923076923077,16.0,16.0,3.5777087639996634,10,18.0,20
NaiveBayes,0.5356523569023569,0.1580346733578184,0.4718934911242604,0.5828434070808655,0.13697898915744192,0.5307335530256458,0.48365591397849467,0.1197848262963869,0.49572649572649574,0.4990782828282828,0.1289894911322978,0.47307692307692306,0.5156902356902358,0.17057833223955313,0.5365853658536586,0.7003787878787879,0.240345013337452,0.676923076923077,0.5663847780126849,0.14795874665956735,0.5986394557823129,0.2977777777777778,0.20298999549634197,0.2692307692307692,16.0,16.0,3.5777087639996634,10,18.0,20
LightGBM,0.5050869809203142,0.025419028952594545,0.5103550295857988,0.5891605205356573,0.13973611649534898,0.5989736770456665,0.4981702049443985,0.045788186607719855,0.5042735042735043,0.525050505050505,0.06813623616630375,0.5153846153846154,0.4444976076555024,0.25383395182483626,0.574468085106383,0.4878787878787879,0.34020465941057426,0.4153846153846154,0.42550315020903257,0.23480132644138244,0.48214285714285715,0.5622222222222222,0.3009121934188579,0.6153846153846154,16.0,16.0,3.5777087639996634,10,18.0,20
GradientBoosting,0.5021001683501684,0.06969576551522409,0.5071005917159763,0.5990632018605657,0.14353233381075245,0.570200532383917,0.5099080966822902,0.052538104013997805,0.5128205128205128,0.5415025252525253,0.07222588197974651,0.5096153846153846,0.5724067599067599,0.13896084470073408,0.5645161290322581,0.5963383838383838,0.2140945072029834,0.5384615384615384,0.5423165717900063,0.060001253290323936,0.5511811023622047,0.48666666666666664,0.21086535403158146,0.4807692307692308,16.0,16.0,3.5777087639996634,10,18.0,20
KNN,0.49426487093153765,0.09082973799481535,0.4542899408284024,0.5668599583985943,0.10810019599976607,0.5307010689631347,0.4898823637533315,0.04541813446717458,0.48717948717948717,0.5198989898989899,0.06597522949986952,0.4826923076923077,0.5436888111888112,0.1229349248403936,0.5396825396825397,0.5909090909090909,0.20907238060197839,0.5230769230769231,0.5316878890775325,0.052338426409032676,0.53125,0.4488888888888889,0.15163308541539539,0.4423076923076923,16.0,16.0,3.5777087639996634,10,18.0,20
