metric,mean,std,min,max,pooled
AUC,0.6547121070650481,0.15062113349297593,0.3725490196078431,0.8109243697478993,0.6346153846153846
PR_AUC,0.7319993507096985,0.12087262977132511,0.5556638676425538,0.8764316593931198,0.6895622437455361
Accuracy,0.6338452981945751,0.07265471333201531,0.5172413793103449,0.7096774193548387,0.6379310344827587
Bal_Accuracy,0.6481209150326798,0.09823971871979778,0.4534313725490196,0.7222222222222222,0.6231971153846154
F1_Score,0.6712703962703962,0.08220262451741552,0.5454545454545454,0.7692307692307693,0.7
Precision,0.650030303030303,0.1678383169684192,0.375,0.8333333333333334,0.6447368421052632
Recall,0.7823529411764707,0.17008037993883482,0.5,1.0,0.765625
