Model_A,Model_B,AUC_A,AUC_B,ΔAUC,Z_stat,p_value,Significant (α=0.05),Significant (α=0.01),p_value_bonferroni,Significant Bonf. (α=0.05)
LogisticRegression,XGBoost,0.7103365384615385,0.6168870192307692,0.09344951923076938,2.1394740963671426,0.032397291626158974,✓,✗,1.0,✗
LogisticRegression,NaiveBayes,0.7103365384615385,0.6595552884615385,0.05078125,2.0031365772473615,0.04516263089579259,✓,✗,1.0,✗
LogisticRegression,SVM_Linear,0.7103365384615385,0.6748798076923077,0.03545673076923084,1.9682539165769435,0.049038829420462365,✓,✗,1.0,✗
LogisticRegression,RandomForest,0.7103365384615385,0.6573016826923077,0.05303485576923084,1.6659781459842724,0.09571776729684668,✗,✗,1.0,✗
LogisticRegression,LightGBM,0.7103365384615385,0.6412259615384615,0.0691105769230771,1.570329347964319,0.11633850990904203,✗,✗,1.0,✗
SVM_Linear,XGBoost,0.6748798076923077,0.6168870192307692,0.05799278846153855,1.3573707367826948,0.1746634415346574,✗,✗,1.0,✗
SVM_RBF,XGBoost,0.6844951923076923,0.6168870192307692,0.06760817307692313,1.3457380226381115,0.1783870194140066,✗,✗,1.0,✗
LogisticRegression,GradientBoosting,0.7103365384615385,0.6559495192307692,0.054387019230769384,1.2602141512158713,0.20759211925709142,✗,✗,1.0,✗
RandomForest,XGBoost,0.6573016826923077,0.6168870192307692,0.04041466346153855,1.222836382746458,0.22139150066566382,✗,✗,1.0,✗
KNN,XGBoost,0.6678185096153846,0.6168870192307692,0.05093149038461542,1.1792861320863102,0.2382842585038476,✗,✗,1.0,✗
LogisticRegression,ExtraTrees,0.7103365384615385,0.6675180288461537,0.0428185096153848,1.1779687289541414,0.23880907313632682,✗,✗,1.0,✗
ExtraTrees,XGBoost,0.6675180288461537,0.6168870192307692,0.05063100961538458,1.1595817746219113,0.24621912485039466,✗,✗,1.0,✗
LogisticRegression,KNN,0.7103365384615385,0.6678185096153846,0.042518028846153966,1.1059647794240308,0.2687417642067209,✗,✗,1.0,✗
GradientBoosting,XGBoost,0.6559495192307692,0.6168870192307692,0.0390625,0.9600187325536501,0.3370457871362069,✗,✗,1.0,✗
NaiveBayes,XGBoost,0.6595552884615385,0.6168870192307692,0.042668269230769384,0.8804349268804523,0.37862374259910114,✗,✗,1.0,✗
SVM_RBF,LightGBM,0.6844951923076923,0.6412259615384615,0.04326923076923084,0.839519349678308,0.40117793560730797,✗,✗,1.0,✗
SVM_Linear,LightGBM,0.6748798076923077,0.6412259615384615,0.033653846153846256,0.7526415210103617,0.45166535977277367,✗,✗,1.0,✗
LightGBM,XGBoost,0.6412259615384615,0.6168870192307692,0.02433894230769229,0.691496324225075,0.4892536898868858,✗,✗,1.0,✗
RandomForest,SVM_RBF,0.6573016826923077,0.6844951923076923,-0.02719350961538458,-0.6788209964810292,0.49725128837284815,✗,✗,1.0,✗
LogisticRegression,SVM_RBF,0.7103365384615385,0.6844951923076923,0.025841346153846256,0.6731169069800472,0.5008729186351994,✗,✗,1.0,✗
SVM_RBF,GradientBoosting,0.6844951923076923,0.6559495192307692,0.028545673076923128,0.6056961072184931,0.5447165694708094,✗,✗,1.0,✗
ExtraTrees,LightGBM,0.6675180288461537,0.6412259615384615,0.02629206730769229,0.5967451571778992,0.550677538566937,✗,✗,1.0,✗
KNN,LightGBM,0.6678185096153846,0.6412259615384615,0.026592548076923128,0.5651257002745848,0.571988268920057,✗,✗,1.0,✗
NaiveBayes,SVM_RBF,0.6595552884615385,0.6844951923076923,-0.024939903846153744,-0.5557179998066788,0.5784036496450671,✗,✗,1.0,✗
SVM_Linear,RandomForest,0.6748798076923077,0.6573016826923077,0.017578125,0.5283162511720457,0.5972798540191837,✗,✗,1.0,✗
RandomForest,LightGBM,0.6573016826923077,0.6412259615384615,0.016075721153846256,0.5005796186986415,0.6166670093155893,✗,✗,1.0,✗
ExtraTrees,SVM_RBF,0.6675180288461537,0.6844951923076923,-0.016977163461538547,-0.4686171890736704,0.6393432885302811,✗,✗,1.0,✗
SVM_Linear,NaiveBayes,0.6748798076923077,0.6595552884615385,0.015324519230769162,0.46628662157254763,0.6410103535869991,✗,✗,1.0,✗
SVM_Linear,GradientBoosting,0.6748798076923077,0.6559495192307692,0.018930288461538547,0.4659712834270259,0.6412360557088186,✗,✗,1.0,✗
GradientBoosting,LightGBM,0.6559495192307692,0.6412259615384615,0.01472355769230771,0.4047847381545183,0.6856357481026968,✗,✗,1.0,✗
NaiveBayes,LightGBM,0.6595552884615385,0.6412259615384615,0.018329326923077094,0.3913043570139656,0.6955722786874923,✗,✗,1.0,✗
KNN,SVM_RBF,0.6678185096153846,0.6844951923076923,-0.01667668269230771,-0.37344675388285703,0.7088159676394814,✗,✗,1.0,✗
RandomForest,ExtraTrees,0.6573016826923077,0.6675180288461537,-0.010216346153846034,-0.34315786884836735,0.7314796981323186,✗,✗,1.0,✗
ExtraTrees,GradientBoosting,0.6675180288461537,0.6559495192307692,0.011568509615384581,0.3150088543475502,0.752754931074473,✗,✗,1.0,✗
RandomForest,KNN,0.6573016826923077,0.6678185096153846,-0.010516826923076872,-0.3115973367774486,0.7553465584862288,✗,✗,1.0,✗
SVM_Linear,SVM_RBF,0.6748798076923077,0.6844951923076923,-0.009615384615384581,-0.29102820708871596,0.7710297466184411,✗,✗,1.0,✗
KNN,GradientBoosting,0.6678185096153846,0.6559495192307692,0.011868990384615419,0.26585140802711643,0.7903536494633202,✗,✗,1.0,✗
SVM_Linear,ExtraTrees,0.6748798076923077,0.6675180288461537,0.007361778846153966,0.2089166040155999,0.8345133420326634,✗,✗,1.0,✗
NaiveBayes,ExtraTrees,0.6595552884615385,0.6675180288461537,-0.007962740384615197,-0.18922893366156515,0.8499133915235112,✗,✗,1.0,✗
SVM_Linear,KNN,0.6748798076923077,0.6678185096153846,0.007061298076923128,0.18592600492987085,0.8525027887683705,✗,✗,1.0,✗
NaiveBayes,KNN,0.6595552884615385,0.6678185096153846,-0.008263221153846034,-0.1713630322723536,0.8639383207507004,✗,✗,1.0,✗
NaiveBayes,GradientBoosting,0.6595552884615385,0.6559495192307692,0.0036057692307693845,0.0770664302979629,0.9385706982920053,✗,✗,1.0,✗
NaiveBayes,RandomForest,0.6595552884615385,0.6573016826923077,0.0022536057692308376,0.0597157988093383,0.9523819885604202,✗,✗,1.0,✗
RandomForest,GradientBoosting,0.6573016826923077,0.6559495192307692,0.001352163461538547,0.046700469109699085,0.9627519564599261,✗,✗,1.0,✗
ExtraTrees,KNN,0.6675180288461537,0.6678185096153846,-0.00030048076923083755,-0.008192080498223737,0.9934637385579783,✗,✗,1.0,✗
