Model,Threshold,Net_Benefit
LogisticRegression,0.01,0.5510662177328844
LogisticRegression,0.02,0.546485260770975
LogisticRegression,0.03,0.5418098510882017
LogisticRegression,0.04,0.5373931623931624
LogisticRegression,0.05,0.5326135852451642
LogisticRegression,0.060000000000000005,0.5277323149663575
LogisticRegression,0.06999999999999999,0.5141990625861594
LogisticRegression,0.08,0.4920104050538833
LogisticRegression,0.09,0.48680379449610217
LogisticRegression,0.09999999999999999,0.472934472934473
LogisticRegression,0.11,0.46749255738019785
LogisticRegression,0.12,0.45454545454545453
LogisticRegression,0.13,0.4489635524118282
LogisticRegression,0.14,0.4446432120850725
LogisticRegression,0.15000000000000002,0.4389140271493212
LogisticRegression,0.16,0.43467643467643463
LogisticRegression,0.17,0.4305426835547317
LogisticRegression,0.18000000000000002,0.42651657285803624
LogisticRegression,0.19,0.42260208926875586
LogisticRegression,0.2,0.41239316239316237
LogisticRegression,0.21000000000000002,0.4065779508817483
LogisticRegression,0.22,0.4006136313828621
LogisticRegression,0.23,0.39704739704739705
LogisticRegression,0.24000000000000002,0.39091318038686457
LogisticRegression,0.25,0.378917378917379
LogisticRegression,0.26,0.36705936705936704
LogisticRegression,0.27,0.3521835850602974
LogisticRegression,0.28,0.345679012345679
LogisticRegression,0.29000000000000004,0.3389912122306489
LogisticRegression,0.3,0.315018315018315
LogisticRegression,0.31,0.2993930385234733
LogisticRegression,0.32,0.29210658622423324
LogisticRegression,0.33,0.28026533996683245
LogisticRegression,0.34,0.2641802641802642
LogisticRegression,0.35000000000000003,0.2564102564102564
LogisticRegression,0.36000000000000004,0.2532051282051282
LogisticRegression,0.37,0.2366029032695699
LogisticRegression,0.38,0.21119382409704987
LogisticRegression,0.39,0.194059128485358
LogisticRegression,0.4,0.1766381766381766
LogisticRegression,0.41000000000000003,0.1674634217007098
LogisticRegression,0.42000000000000004,0.14942528735632182
LogisticRegression,0.43,0.13960113960113965
LogisticRegression,0.44,0.12942612942612947
LogisticRegression,0.45,0.12587412587412594
LogisticRegression,0.46,0.1152263374485597
LogisticRegression,0.47000000000000003,0.11175616835994195
LogisticRegression,0.48000000000000004,0.10848126232741617
LogisticRegression,0.49,0.09720127367186199
LogisticRegression,0.5,0.06837606837606838
LogisticRegression,0.51,0.07029478458049887
LogisticRegression,0.52,0.06481481481481477
LogisticRegression,0.53,0.058374249863611505
LogisticRegression,0.54,0.051653660349312486
LogisticRegression,0.55,0.0759734093067426
LogisticRegression,0.56,0.06138306138306135
LogisticRegression,0.5700000000000001,0.04651162790697669
LogisticRegression,0.5800000000000001,0.026048026048026002
LogisticRegression,0.59,0.019595580571190374
LogisticRegression,0.6,0.017094017094017117
LogisticRegression,0.61,0.010519395134779758
LogisticRegression,0.62,-0.004948268106162834
LogisticRegression,0.63,-0.012243012243012219
LogisticRegression,0.64,-0.0047483380816714105
LogisticRegression,0.65,-0.004884004884004894
LogisticRegression,0.66,-0.01206636500754149
LogisticRegression,0.67,-0.010878010878010907
LogisticRegression,0.68,-0.026709401709401726
LogisticRegression,0.6900000000000001,-0.034463744141163544
LogisticRegression,0.7000000000000001,-0.04273504273504278
LogisticRegression,0.7100000000000001,-0.030651340996168674
LogisticRegression,0.72,-0.03907203907203907
LogisticRegression,0.73,-0.033554922443811336
LogisticRegression,0.74,-0.010519395134779744
LogisticRegression,0.75,-0.01709401709401709
LogisticRegression,0.76,-0.03276353276353278
LogisticRegression,0.77,-0.04905239687848384
LogisticRegression,0.78,-0.05749805749805753
LogisticRegression,0.79,-0.07529507529507534
LogisticRegression,0.8,-0.09401709401709404
LogisticRegression,0.81,-0.13090418353576255
LogisticRegression,0.8200000000000001,-0.15194681861348536
LogisticRegression,0.8300000000000001,-0.12418300653594781
LogisticRegression,0.8400000000000001,-0.09188034188034196
LogisticRegression,0.85,-0.11111111111111109
LogisticRegression,0.86,-0.12332112332112329
LogisticRegression,0.87,-0.14595660749506903
LogisticRegression,0.88,-0.17094017094017094
LogisticRegression,0.89,-0.1903651903651904
LogisticRegression,0.9,-0.21367521367521372
LogisticRegression,0.91,-0.2507122507122508
LogisticRegression,0.92,-0.18803418803418817
LogisticRegression,0.93,-0.1050061050061051
LogisticRegression,0.9400000000000001,-0.1253561253561255
LogisticRegression,0.9500000000000001,-0.1538461538461541
LogisticRegression,0.9600000000000001,-0.196581196581197
LogisticRegression,0.97,-0.2678062678062676
LogisticRegression,0.98,-0.4102564102564099
LogisticRegression,0.99,-0.837606837606837
SVM_RBF,0.01,0.5510662177328844
SVM_RBF,0.02,0.546485260770975
SVM_RBF,0.03,0.5418098510882017
SVM_RBF,0.04,0.5370370370370371
SVM_RBF,0.05,0.5321637426900585
SVM_RBF,0.060000000000000005,0.5271867612293144
SVM_RBF,0.06999999999999999,0.5221027479091995
SVM_RBF,0.08,0.5169082125603865
SVM_RBF,0.09,0.5115995115995117
SVM_RBF,0.09999999999999999,0.5061728395061729
SVM_RBF,0.11,0.5006242197253433
SVM_RBF,0.12,0.49611499611499615
SVM_RBF,0.13,0.4831515865998625
SVM_RBF,0.14,0.47743987278871003
SVM_RBF,0.15000000000000002,0.4731020613373555
SVM_RBF,0.16,0.4672364672364673
SVM_RBF,0.17,0.45268252497168154
SVM_RBF,0.18000000000000002,0.43985824473629354
SVM_RBF,0.19,0.4251345362456474
SVM_RBF,0.2,0.41025641025641024
SVM_RBF,0.21000000000000002,0.403765011359948
SVM_RBF,0.22,0.388560157790927
SVM_RBF,0.23,0.38172938172938176
SVM_RBF,0.24000000000000002,0.3747188484030589
SVM_RBF,0.25,0.36752136752136755
SVM_RBF,0.26,0.35458535458535456
SVM_RBF,0.27,0.34714904577918276
SVM_RBF,0.28,0.3395061728395061
SVM_RBF,0.29000000000000004,0.3351390393643915
SVM_RBF,0.3,0.3223443223443223
SVM_RBF,0.31,0.31822123126470947
SVM_RBF,0.32,0.3102061337355455
SVM_RBF,0.33,0.2934047710167113
SVM_RBF,0.34,0.27635327635327633
SVM_RBF,0.35000000000000003,0.272189349112426
SVM_RBF,0.36000000000000004,0.2548076923076923
SVM_RBF,0.37,0.25071225071225073
SVM_RBF,0.38,0.23821339950372208
SVM_RBF,0.39,0.22894773714445846
