Model,Mean_AUC,Std_AUC,Pooled_AUC,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K,Run_Name,Run_Dir,Experiment_ID,FS_METHOD,FS_N_FEATURES,USE_SMOTE,N_Unique_Selected_Features,Max_Selection_Count,Mean_Selection_Count
NaiveBayes,0.7353104575163397,0.0569725200619209,0.7064302884615385,0.738669989813624,0.171497935841686,0.7656049578048236,0.6040776551343848,0.087734827799558,0.6206896551724138,0.616704014939309,0.0870056155726932,0.6129807692307692,0.6308180708180707,0.2005184339765771,0.6470588235294118,0.6603921568627451,0.1545038318742341,0.6875,0.613030303030303,0.1386528388952085,0.6666666666666666,0.573015873015873,0.2474434664431694,0.5384615384615384,10.0,10.0,5.059644256269407,4,8.0,16,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_triple_concat_batch_smote_compare/Post1_Post2_T2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,38,3,1.3157894736842106
NaiveBayes,0.7291433239962651,0.061316529987458,0.7034254807692307,0.7304356424110925,0.1713618619407646,0.7613950991494508,0.5967361645893348,0.0690816337653393,0.6120689655172413,0.6120821661998133,0.0662667794366561,0.6069711538461539,0.6289377289377288,0.1943174245803119,0.6461538461538462,0.6368627450980392,0.1547425339918559,0.65625,0.5995348837209302,0.1278760592184585,0.6511627906976745,0.5873015873015873,0.2230568227670196,0.5576923076923077,10.0,10.0,5.059644256269407,4,8.0,16,mrmr_then_elasticnet_no_corr_auto_k_smote,nested_cv_outputs_all_triple_concat_batch_smote_compare/Post1_Post2_T2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,True,38,3,1.3157894736842106
LogisticRegression,0.7205298786181139,0.0901841435202731,0.6838942307692308,0.7722983662372548,0.0922281365592218,0.7606089577721189,0.5879947329891713,0.0372364641530148,0.5862068965517241,0.5813515406162464,0.0507335692437991,0.5907451923076923,0.6189186176142698,0.1969109146814555,0.6481481481481481,0.4996078431372549,0.1853969006350709,0.546875,0.5294505494505495,0.1496327984513821,0.5932203389830508,0.6630952380952381,0.1709318199599768,0.6346153846153846,10.0,10.0,5.059644256269407,4,8.0,16,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_triple_concat_batch_smote_compare/Post1_Post2_T2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,38,3,1.3157894736842106
SVM_Linear,0.716514939309057,0.0801643888911745,0.6896033653846153,0.7718986116260311,0.0823349512227674,0.7598195895739877,0.6355722882975384,0.0471655640652144,0.6293103448275862,0.6473529411764706,0.0404149944956643,0.6352163461538461,0.7071794871794871,0.1926895354390544,0.6981132075471698,0.5780392156862745,0.1597306460176038,0.578125,0.5986911723753829,0.0901301275085884,0.6324786324786325,0.7166666666666666,0.1632993161855452,0.6923076923076923,10.0,10.0,5.059644256269407,4,8.0,16,mrmr_then_elasticnet_no_corr_auto_k_smote,nested_cv_outputs_all_triple_concat_batch_smote_compare/Post1_Post2_T2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,True,38,3,1.3157894736842106
LogisticRegression,0.7109803921568627,0.0949105579569781,0.680889423076923,0.7687314821207439,0.0919151691421886,0.7563692454839943,0.5977648479316999,0.0611418716757391,0.5862068965517241,0.6088025210084033,0.0497695613308633,0.5907451923076923,0.6405852842809365,0.142199747623085,0.6481481481481481,0.5545098039215686,0.1885552835734803,0.546875,0.5599999999999999,0.1103529690483123,0.5932203389830508,0.6630952380952381,0.1709318199599768,0.6346153846153846,10.0,10.0,5.059644256269407,4,8.0,16,mrmr_then_elasticnet_no_corr_auto_k_smote,nested_cv_outputs_all_triple_concat_batch_smote_compare/Post1_Post2_T2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,True,38,3,1.3157894736842106
SVM_Linear,0.7086663554310613,0.0701814928356407,0.6502403846153846,0.7643111515285093,0.0904028981644845,0.7450628819457163,0.5915727826740063,0.0494668476207926,0.603448275862069,0.6285714285714286,0.0201400852413075,0.5973557692307692,0.6319014319014319,0.1575804020597149,0.6363636363636364,0.7,0.2250720761142234,0.65625,0.6141033157449026,0.0838978875934384,0.6461538461538462,0.5571428571428572,0.2050109227774215,0.5384615384615384,10.0,10.0,5.059644256269407,4,8.0,16,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_triple_concat_batch_smote_compare/Post1_Post2_T2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,38,3,1.3157894736842106
ExtraTrees,0.7066495487083723,0.1083263784372595,0.635516826923077,0.7710643542442177,0.0643783521615248,0.6923109456768981,0.6457873420609793,0.0649135245877675,0.6293103448275862,0.6525816993464052,0.0515361031326273,0.6370192307692308,0.7238461538461538,0.1639815258753325,0.7058823529411765,0.5662745098039215,0.1424474379814054,0.5625,0.6061490061490062,0.0679339724871483,0.6260869565217392,0.7388888888888888,0.1625415426480866,0.7115384615384616,10.0,10.0,5.059644256269407,4,8.0,16,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_triple_concat_batch_smote_compare/Post1_Post2_T2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,38,3,1.3157894736842106
SVM_RBF,0.7046942110177404,0.1013283174042792,0.6775841346153847,0.7637223567626044,0.0887815359692999,0.7537532614995217,0.6424688400216765,0.03547272084818,0.6379310344827587,0.653235294117647,0.0314606605805985,0.6430288461538461,0.7126340326340326,0.192795082027161,0.7037037037037037,0.5898039215686274,0.1488461322575869,0.59375,0.6092731829573935,0.0829130866241459,0.6440677966101694,0.7166666666666666,0.1632993161855452,0.6923076923076923,10.0,10.0,5.059644256269407,4,8.0,16,mrmr_then_elasticnet_no_corr_auto_k_smote,nested_cv_outputs_all_triple_concat_batch_smote_compare/Post1_Post2_T2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,True,38,3,1.3157894736842106
XGBoost,0.7029761904761905,0.075144551835612,0.6577524038461537,0.7963894634098889,0.0354675765470903,0.7183021084249137,0.567717692022475,0.0943506977539918,0.5948275862068966,0.6064682539682539,0.05503991236239,0.5895432692307692,0.6117316017316017,0.179217349445401,0.6307692307692307,0.6799999999999999,0.2055829756122614,0.640625,0.5972934186556478,0.1104616395933508,0.6356589147286822,0.532936507936508,0.2033032206987515,0.5384615384615384,8.8,8.8,4.995998398718719,4,6.0,18,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_triple_concat_batch_smote_compare/Post1_Post2_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,27,4,1.6296296296296295
ExtraTrees,0.699408652349829,0.1146691233424074,0.6313100961538463,0.7668113819110497,0.0643326737103895,0.6872414664366823,0.6277796792257304,0.0746861723926032,0.6120689655172413,0.656421568627451,0.0939032484486247,0.6177884615384616,0.6771794871794872,0.1056410256410256,0.6792452830188679,0.6211764705882353,0.2391912555830685,0.5625,0.6061815661815662,0.0925869508155698,0.6153846153846154,0.6916666666666667,0.1224744871391589,0.6730769230769231,10.0,10.0,5.059644256269407,4,8.0,16,mrmr_then_elasticnet_no_corr_auto_k_smote,nested_cv_outputs_all_triple_concat_batch_smote_compare/Post1_Post2_T2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,True,38,3,1.3157894736842106
