model,mean_auc,std_auc,pooled_auc,mean_pr_auc,std_pr_auc,pooled_pr_auc,mean_accuracy,std_accuracy,pooled_accuracy,mean_bal_accuracy,std_bal_accuracy,pooled_bal_accuracy,mean_f1,std_f1,pooled_f1,mean_precision,std_precision,pooled_precision,mean_recall,std_recall,pooled_recall,n_samples,n_folds
SVM_RBF,0.8041666666666668,0.033506729655768286,0.7830158730158729,0.8386463257136487,0.08421698641757144,0.8373132469626811,0.7273249299719888,0.08827190561411885,0.7168141592920354,0.7404365079365081,0.07408576060495167,0.7192063492063492,0.7428377504848094,0.08933942342675191,0.7333333333333333,0.7840842490842491,0.07887988157724446,0.7719298245614035,0.733968253968254,0.15720729799441877,0.6984126984126984,113,5
SVM_Linear,0.7993253968253968,0.032227890657875576,0.7828571428571429,0.847482970307554,0.0753154357799148,0.83883688602212,0.7043697478991596,0.06882739124705464,0.6991150442477876,0.7163492063492063,0.05683969404250922,0.7012698412698413,0.722823921372647,0.06348820389691076,0.7166666666666667,0.7597513597513598,0.07494638720416277,0.7543859649122807,0.7107936507936508,0.12370121432629493,0.6825396825396826,113,5
LogisticRegression,0.7936904761904762,0.044930098840410077,0.7876190476190477,0.8371654114712905,0.10063366669051178,0.8387662071197333,0.7178011204481793,0.07976396930113502,0.7079646017699115,0.7233333333333334,0.06939040981686724,0.7153968253968255,0.7118968361073624,0.1154813234904037,0.7130434782608696,0.7832905982905982,0.08853030070400951,0.7884615384615384,0.6761904761904762,0.1767116558754612,0.6507936507936508,113,5
GradientBoosting,0.7735714285714286,0.07462579866341593,0.7488888888888888,0.7957541125025646,0.14696415415465083,0.8024045361478747,0.7036554621848741,0.07292888557287255,0.6991150442477876,0.6981349206349207,0.0802441003828849,0.6992063492063492,0.7150738916256157,0.1151675676478361,0.7213114754098361,0.7382617382617382,0.13362847378242465,0.7457627118644068,0.7126984126984126,0.1554745496887096,0.6984126984126984,113,5
RandomForest,0.7735317460317461,0.06403827551287306,0.7377777777777778,0.7912196577845505,0.14268899935325827,0.7905569462747302,0.6856582633053222,0.08538869386889497,0.672566371681416,0.6873015873015873,0.0721877643248229,0.6753968253968254,0.691541931752458,0.11849762596895795,0.6890756302521008,0.7396953046953046,0.11316962650776853,0.7321428571428571,0.6826984126984127,0.17367748844464967,0.6507936507936508,113,5
LightGBM,0.7531746031746032,0.04150649486100049,0.715079365079365,0.800783321064651,0.13538752676446222,0.7834590269563833,0.6777030812324931,0.06397253496138693,0.672566371681416,0.6836507936507937,0.08617359301451336,0.6753968253968254,0.6913951545530492,0.06893598057353105,0.6890756302521008,0.7652661064425771,0.10753546435990473,0.7321428571428571,0.6873015873015873,0.2003775725467873,0.6507936507936508,113,5
NaiveBayes,0.7493650793650793,0.044955676500129334,0.6095238095238095,0.8232790409255388,0.06340315312840938,0.6900569226035278,0.5806582633053221,0.12765630028095037,0.5663716814159292,0.5700000000000001,0.1476238691822246,0.545079365079365,0.6658543720003822,0.09981298581216884,0.6524822695035462,0.6346498599439776,0.15102335388093266,0.5897435897435898,0.7704761904761904,0.1680939640523087,0.7301587301587301,113,5
ExtraTrees,0.7427777777777778,0.09147471829238775,0.6920634920634922,0.7912634249040337,0.1513523515955936,0.7456384151554687,0.6360364145658263,0.07554224571489239,0.6283185840707964,0.6353174603174603,0.08785036752814372,0.6315873015873016,0.6485517702909007,0.08986850194443989,0.6440677966101694,0.7084981684981685,0.14031057528262716,0.6909090909090909,0.6239682539682541,0.11512522348464091,0.6031746031746031,113,5
XGBoost,0.7334523809523811,0.07533890841516894,0.711111111111111,0.8059195951721975,0.1277497635247475,0.7930667838068175,0.6626050420168068,0.07655589530765264,0.6548672566371682,0.6744841269841271,0.05777886794715454,0.6553968253968254,0.6799803373167218,0.09347844961175147,0.6776859504132231,0.7257964257964258,0.14758111482789768,0.7068965517241379,0.6749206349206348,0.12383149988113604,0.6507936507936508,113,5
KNN,0.7281547619047618,0.12099990473688019,0.701111111111111,0.7527183048903525,0.16000617121245114,0.7367939850728631,0.6228431372549019,0.08538061874729024,0.6106194690265486,0.6334920634920634,0.06137984614450909,0.6177777777777778,0.6102240896358543,0.14040125517944196,0.6140350877192983,0.6992063492063492,0.11403190511531308,0.6862745098039216,0.5893650793650793,0.20775322104997304,0.5555555555555556,113,5
