fold,n_estimators,max_depth,learning_rate,subsample
1,100,1,0.06549750379683224,0.7822221241125097
2,25,2,0.01087617173758401,0.9671234690326227
3,100,1,0.06549750379683224,0.7822221241125097
4,25,1,0.046854260167712165,0.9477558265315142
5,100,1,0.06549750379683224,0.7822221241125097
