Model,ROC_AUC,ROC_AUC_bootstrap_mean,ROC_AUC_CI95_low,ROC_AUC_CI95_high,PR_AUC,PR_AUC_bootstrap_mean,PR_AUC_CI95_low,PR_AUC_CI95_high,Accuracy,Balanced_Accuracy,Sensitivity_Recall,Specificity,PPV_Precision,NPV,F1,Cohen_Kappa,Brier_Score,TN,FP,FN,TP,Mean_Selected_Features,Std_Selected_Features
LogisticRegression,0.7682539682539682,0.769524932180381,0.6813905962586544,0.8514187583882682,0.8083378917009849,0.8132693910406738,0.7066804468972278,0.8975295079763661,0.7079646017699115,0.7071428571428571,0.7142857142857143,0.7,0.75,0.660377358490566,0.7317073170731707,0.4117368670137246,0.19343757927068927,35,15,18,45,7.6,3.286335345030997
SVM_RBF,0.765079365079365,0.765492755054663,0.6760639206817818,0.8484857113505663,0.823823126081703,0.8273750599608123,0.7347670974395267,0.9056707120510459,0.6991150442477876,0.6847619047619048,0.8095238095238095,0.56,0.6986301369863014,0.7,0.75,0.3773095623987034,0.2009680141264231,28,22,12,51,7.6,3.286335345030997
SVM_Linear,0.7622222222222222,0.7632324899925907,0.6725890210074944,0.8466209400717175,0.809528173447005,0.8135140625532882,0.7094860704468233,0.8941291951342999,0.7168141592920354,0.7088888888888889,0.7777777777777778,0.64,0.7313432835820896,0.6956521739130435,0.7538461538461538,0.42125480153649175,0.19471751122556974,32,18,14,49,7.6,3.286335345030997
ExtraTrees,0.7425396825396826,0.74267934641607,0.6506289682539683,0.8332375597644717,0.752714439116676,0.7636916572140751,0.6476485952348381,0.8743527669014495,0.6991150442477876,0.6971428571428572,0.7142857142857143,0.68,0.7377049180327869,0.6538461538461539,0.7258064516129032,0.39266519127410693,0.21190185135484027,34,16,18,45,7.6,3.286335345030997
RandomForest,0.7409523809523809,0.7404416628146475,0.6419032421479228,0.8371131822380825,0.7664801907572583,0.7752613046736544,0.6513649106741861,0.8749421794438544,0.7079646017699115,0.7071428571428571,0.7142857142857143,0.7,0.75,0.660377358490566,0.7317073170731707,0.4117368670137246,0.2092853049798681,35,15,18,45,7.6,3.286335345030997
GradientBoosting,0.7092063492063492,0.7087996191829601,0.6076688296832428,0.8026629190847205,0.7263901570324591,0.7400090977354018,0.6120602439104124,0.8525016388128077,0.6814159292035398,0.670952380952381,0.7619047619047619,0.58,0.6956521739130435,0.6590909090909091,0.7272727272727273,0.3461909353905497,0.21737340467781385,29,21,15,48,7.6,3.286335345030997
KNN,0.7061904761904761,0.7065720167338136,0.6048997270845098,0.7985600086315129,0.7025365456103609,0.7122856543762921,0.5843110540746459,0.829475102248224,0.672566371681416,0.660952380952381,0.7619047619047619,0.56,0.6857142857142857,0.6511627906976745,0.7218045112781954,0.3266226445482364,0.2356453468471079,28,22,15,48,7.6,3.286335345030997
LightGBM,0.6952380952380952,0.6963225201164867,0.5954165581758666,0.7947864298724953,0.7409260957837476,0.7465783440791423,0.6297233341993419,0.8483903871817102,0.6548672566371682,0.6492063492063491,0.6984126984126984,0.6,0.6875,0.6122448979591837,0.6929133858267716,0.2990297439160172,0.2512990999920707,30,20,19,44,7.6,3.286335345030997
XGBoost,0.6726984126984127,0.6731495115227033,0.5721247138924739,0.7718975332068312,0.6966909810817539,0.7046093563646089,0.582679628717138,0.8175363384490949,0.6548672566371682,0.643015873015873,0.746031746031746,0.54,0.6714285714285714,0.627906976744186,0.706766917293233,0.29022386857787086,0.24852898369425316,27,23,16,47,7.6,3.286335345030997
NaiveBayes,0.6549206349206349,0.6547977477295877,0.5566980752904325,0.7527898853849323,0.7128831215179545,0.7201851450039086,0.5935044151489255,0.8259547709814046,0.584070796460177,0.5568253968253968,0.7936507936507936,0.32,0.5952380952380952,0.5517241379310345,0.6802721088435374,0.11879873900779836,0.3164838014885058,16,34,13,50,7.6,3.286335345030997
