Fold,n_train,n_test,n_features,FS_N_FEATURES_SELECTED,FS_N_FEATURES_CONFIG,FS_N_FEATURES_MODE,FS_METHOD,test_patients,Model,AUC,Acc,BalAcc,PRAUC,Precision,Recall,F1,Specificity,BestInnerAUC
1,90,26,18,18,auto,auto,corr_mrmr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P35', 'P4', 'P5']",LogisticRegression,0.7320261437908497,0.6538461538461539,0.630718954248366,0.8507771985799668,0.75,0.7058823529411765,0.7272727272727273,0.5555555555555556,0.7302517482517483
1,90,26,18,18,auto,auto,corr_mrmr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P35', 'P4', 'P5']",SVM_RBF,0.5424836601307189,0.6538461538461539,0.6568627450980392,0.7172662573873647,0.7857142857142857,0.6470588235294118,0.7096774193548387,0.6666666666666666,0.6398947368421053
1,90,26,18,18,auto,auto,corr_mrmr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P35', 'P4', 'P5']",SVM_Linear,0.6339869281045751,0.6153846153846154,0.5751633986928104,0.7685312726489197,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.4444444444444444,0.7232587412587412
1,90,26,18,18,auto,auto,corr_mrmr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P35', 'P4', 'P5']",RandomForest,0.673202614379085,0.6153846153846154,0.6013071895424837,0.7863283038214745,0.7333333333333333,0.6470588235294118,0.6875,0.5555555555555556,0.7241052631578947
1,90,26,18,18,auto,auto,corr_mrmr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P35', 'P4', 'P5']",GradientBoosting,0.6862745098039216,0.6923076923076923,0.6862745098039216,0.7797863816913171,0.8,0.7058823529411765,0.75,0.6666666666666666,0.7451578947368421
1,90,26,18,18,auto,auto,corr_mrmr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P35', 'P4', 'P5']",ExtraTrees,0.542483660130719,0.5384615384615384,0.5163398692810457,0.7528077953589463,0.6666666666666666,0.5882352941176471,0.625,0.4444444444444444,0.7092727272727273
1,90,26,18,18,auto,auto,corr_mrmr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P35', 'P4', 'P5']",KNN,0.6176470588235294,0.6153846153846154,0.5490196078431372,0.7888720916988518,0.6842105263157895,0.7647058823529411,0.7222222222222222,0.3333333333333333,0.6498321678321679
1,90,26,18,18,auto,auto,corr_mrmr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P35', 'P4', 'P5']",NaiveBayes,0.5816993464052287,0.6153846153846154,0.49673202614379086,0.7875647197211337,0.6521739130434783,0.8823529411764706,0.75,0.1111111111111111,0.637448717948718
1,90,26,18,18,auto,auto,corr_mrmr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P35', 'P4', 'P5']",XGBoost,0.7254901960784315,0.6538461538461539,0.6830065359477124,0.8629679387183762,0.8333333333333334,0.5882352941176471,0.6896551724137931,0.7777777777777778,0.7232587412587412
1,90,26,18,18,auto,auto,corr_mrmr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P35', 'P4', 'P5']",LightGBM,0.45751633986928103,0.46153846153846156,0.40522875816993464,0.6727334840594483,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.2222222222222222,0.6882937062937062
2,98,18,14,14,auto,auto,corr_mrmr,"['P13', 'P14', 'P24', 'P26', 'P30', 'P33', 'P36', 'P40', 'P48', 'P7']",LogisticRegression,0.5875,0.7222222222222222,0.75,0.7722530165912518,1.0,0.5,0.6666666666666666,1.0,0.7442417582417582
2,98,18,14,14,auto,auto,corr_mrmr,"['P13', 'P14', 'P24', 'P26', 'P30', 'P33', 'P36', 'P40', 'P48', 'P7']",SVM_RBF,0.5,0.5555555555555556,0.5625,0.7209967320261437,0.625,0.5,0.5555555555555556,0.625,0.6966227106227105
2,98,18,14,14,auto,auto,corr_mrmr,"['P13', 'P14', 'P24', 'P26', 'P30', 'P33', 'P36', 'P40', 'P48', 'P7']",SVM_Linear,0.5875,0.7222222222222222,0.75,0.7722530165912518,1.0,0.5,0.6666666666666666,1.0,0.749157894736842
2,98,18,14,14,auto,auto,corr_mrmr,"['P13', 'P14', 'P24', 'P26', 'P30', 'P33', 'P36', 'P40', 'P48', 'P7']",RandomForest,0.525,0.6111111111111112,0.625,0.7332586367880485,0.7142857142857143,0.5,0.5882352941176471,0.75,0.6750756302521008
2,98,18,14,14,auto,auto,corr_mrmr,"['P13', 'P14', 'P24', 'P26', 'P30', 'P33', 'P36', 'P40', 'P48', 'P7']",GradientBoosting,0.5,0.5555555555555556,0.575,0.6819310754604873,0.6666666666666666,0.4,0.5,0.75,0.7002857142857143
2,98,18,14,14,auto,auto,corr_mrmr,"['P13', 'P14', 'P24', 'P26', 'P30', 'P33', 'P36', 'P40', 'P48', 'P7']",ExtraTrees,0.49999999999999994,0.5555555555555556,0.575,0.7048428858722976,0.6666666666666666,0.4,0.5,0.75,0.7222637362637362
2,98,18,14,14,auto,auto,corr_mrmr,"['P13', 'P14', 'P24', 'P26', 'P30', 'P33', 'P36', 'P40', 'P48', 'P7']",KNN,0.5375,0.5555555555555556,0.55,0.6806349206349206,0.6,0.6,0.6,0.5,0.7044873949579832
2,98,18,14,14,auto,auto,corr_mrmr,"['P13', 'P14', 'P24', 'P26', 'P30', 'P33', 'P36', 'P40', 'P48', 'P7']",NaiveBayes,0.65,0.4444444444444444,0.45,0.6581845931845931,0.5,0.4,0.4444444444444444,0.5,0.5940586080586081
2,98,18,14,14,auto,auto,corr_mrmr,"['P13', 'P14', 'P24', 'P26', 'P30', 'P33', 'P36', 'P40', 'P48', 'P7']",XGBoost,0.48750000000000004,0.4444444444444444,0.4625,0.603590021090021,0.5,0.3,0.375,0.625,0.7186007326007325
2,98,18,14,14,auto,auto,corr_mrmr,"['P13', 'P14', 'P24', 'P26', 'P30', 'P33', 'P36', 'P40', 'P48', 'P7']",LightGBM,0.5375000000000001,0.5,0.5125,0.6702566877566877,0.5714285714285714,0.4,0.47058823529411764,0.625,0.7039487179487179
3,85,31,6,6,auto,auto,corr_mrmr,"['P15', 'P18', 'P27', 'P41', 'P43', 'P46', 'P50', 'P6', 'P9']",LogisticRegression,0.5966386554621849,0.5806451612903226,0.5861344537815126,0.7065169607194898,0.6428571428571429,0.5294117647058824,0.5806451612903226,0.6428571428571429,0.6070952380952381
3,85,31,6,6,auto,auto,corr_mrmr,"['P15', 'P18', 'P27', 'P41', 'P43', 'P46', 'P50', 'P6', 'P9']",SVM_RBF,0.4579831932773109,0.5483870967741935,0.5,0.5827330935512156,0.5483870967741935,1.0,0.7083333333333334,0.0,0.4042564102564103
3,85,31,6,6,auto,auto,corr_mrmr,"['P15', 'P18', 'P27', 'P41', 'P43', 'P46', 'P50', 'P6', 'P9']",SVM_Linear,0.5756302521008403,0.5483870967741935,0.5,0.6922157548318757,0.5483870967741935,1.0,0.7083333333333334,0.0,0.39280952380952383
3,85,31,6,6,auto,auto,corr_mrmr,"['P15', 'P18', 'P27', 'P41', 'P43', 'P46', 'P50', 'P6', 'P9']",RandomForest,0.6176470588235294,0.5806451612903226,0.5672268907563025,0.7291039489405016,0.6,0.7058823529411765,0.6486486486486487,0.42857142857142855,0.6157948717948718
3,85,31,6,6,auto,auto,corr_mrmr,"['P15', 'P18', 'P27', 'P41', 'P43', 'P46', 'P50', 'P6', 'P9']",GradientBoosting,0.6050420168067228,0.6129032258064516,0.5714285714285714,0.6577261143184064,0.5862068965517241,1.0,0.7391304347826086,0.14285714285714285,0.6368571428571428
3,85,31,6,6,auto,auto,corr_mrmr,"['P15', 'P18', 'P27', 'P41', 'P43', 'P46', 'P50', 'P6', 'P9']",ExtraTrees,0.634453781512605,0.5161290322580645,0.5147058823529411,0.7311498472887069,0.5625,0.5294117647058824,0.5454545454545454,0.5,0.619
3,85,31,6,6,auto,auto,corr_mrmr,"['P15', 'P18', 'P27', 'P41', 'P43', 'P46', 'P50', 'P6', 'P9']",KNN,0.4789915966386554,0.5161290322580645,0.5021008403361344,0.5670866580921872,0.55,0.6470588235294118,0.5945945945945946,0.35714285714285715,0.647846153846154
3,85,31,6,6,auto,auto,corr_mrmr,"['P15', 'P18', 'P27', 'P41', 'P43', 'P46', 'P50', 'P6', 'P9']",NaiveBayes,0.45378151260504207,0.41935483870967744,0.39495798319327735,0.6418484627836594,0.4782608695652174,0.6470588235294118,0.55,0.14285714285714285,0.7380476190476191
3,85,31,6,6,auto,auto,corr_mrmr,"['P15', 'P18', 'P27', 'P41', 'P43', 'P46', 'P50', 'P6', 'P9']",XGBoost,0.5504201680672269,0.45161290322580644,0.4432773109243697,0.6934971065646163,0.5,0.5294117647058824,0.5142857142857142,0.35714285714285715,0.6734871794871795
3,85,31,6,6,auto,auto,corr_mrmr,"['P15', 'P18', 'P27', 'P41', 'P43', 'P46', 'P50', 'P6', 'P9']",LightGBM,0.6512605042016806,0.5806451612903226,0.5672268907563025,0.7509547869468668,0.6,0.7058823529411765,0.6486486486486487,0.42857142857142855,0.5624523809523809
4,87,29,12,12,auto,auto,corr_mrmr,"['P11', 'P12', 'P17', 'P19', 'P21', 'P29', 'P34', 'P37', 'P39']",LogisticRegression,0.5686274509803921,0.5517241379310345,0.5563725490196079,0.7267600113425038,0.6428571428571429,0.5294117647058824,0.5806451612903226,0.5833333333333334,0.5673650793650794
