Comparison,Best_Model,Other_Model,Mean_AUC_Best,Mean_AUC_Other,Mean_AUC_Difference,Wilcoxon_Statistic,Wilcoxon_p_value,Wilcoxon_q_value_FDR
GradientBoosting vs ExtraTrees,GradientBoosting,ExtraTrees,0.7181649831649832,0.6542760942760942,0.06388888888888888,2.0,0.1875,0.28125
GradientBoosting vs KNN,GradientBoosting,KNN,0.7181649831649832,0.6559469696969698,0.06221801346801348,5.0,0.625,0.625
GradientBoosting vs LightGBM,GradientBoosting,LightGBM,0.7181649831649832,0.655189393939394,0.06297558922558921,1.0,0.125,0.28125
GradientBoosting vs LogisticRegression,GradientBoosting,LogisticRegression,0.7181649831649832,0.5808361391694725,0.13732884399551062,0.0,0.0625,0.28125
GradientBoosting vs NaiveBayes,GradientBoosting,NaiveBayes,0.7181649831649832,0.6593195847362514,0.05884539842873175,4.0,0.4375,0.4921875
GradientBoosting vs RandomForest,GradientBoosting,RandomForest,0.7181649831649832,0.6702960157126825,0.04786896745230074,3.0,0.3125,0.4017857142857143
GradientBoosting vs SVM_Linear,GradientBoosting,SVM_Linear,0.7181649831649832,0.5828254769921436,0.13533950617283952,0.0,0.0625,0.28125
GradientBoosting vs SVM_RBF,GradientBoosting,SVM_RBF,0.7181649831649832,0.5050462962962963,0.21311868686868687,1.0,0.125,0.28125
GradientBoosting vs XGBoost,GradientBoosting,XGBoost,0.7181649831649832,0.6477918069584736,0.07037317620650954,2.0,0.1875,0.28125
