Model,ROC_AUC,ROC_AUC_bootstrap_mean,ROC_AUC_CI95_low,ROC_AUC_CI95_high,PR_AUC,PR_AUC_bootstrap_mean,PR_AUC_CI95_low,PR_AUC_CI95_high,Accuracy,Balanced_Accuracy,Sensitivity_Recall,Specificity,PPV_Precision,NPV,F1,Cohen_Kappa,Brier_Score,TN,FP,FN,TP,Mean_Selected_Features,Std_Selected_Features
GradientBoosting,0.7059171597633136,0.7062669432427648,0.6113335669238668,0.7992150936461541,0.7467048700065129,0.7485695295195808,0.62459400634854,0.8446429849793677,0.6837606837606838,0.6711538461538462,0.7846153846153846,0.5576923076923077,0.6891891891891891,0.6744186046511628,0.7338129496402878,0.34833659491193736,0.21657353608795,29,23,14,51,8.0,0.0
XGBoost,0.6520710059171597,0.6518158836064081,0.5489548881639451,0.757702380952381,0.6446979869409065,0.6566733845908207,0.5353715935395486,0.7745534980023209,0.6666666666666666,0.6576923076923077,0.7384615384615385,0.5769230769230769,0.6857142857142857,0.6382978723404256,0.7111111111111111,0.31844660194174756,0.2589697296424069,30,22,17,48,8.0,0.0
RandomForest,0.6458579881656805,0.6461582706634605,0.5446801868895706,0.750762811283528,0.6579277498453485,0.6688749024259807,0.5372257973614438,0.7871142522707937,0.6324786324786325,0.6230769230769231,0.7076923076923077,0.5384615384615384,0.6571428571428571,0.5957446808510638,0.6814814814814815,0.2485436893203884,0.2375790565457171,28,24,19,46,8.0,0.0
NaiveBayes,0.6448224852071006,0.6461146064553598,0.5405718256226201,0.7452618334136539,0.6736273338056192,0.684763592764486,0.550714135807723,0.8042157568937615,0.6153846153846154,0.5903846153846154,0.8153846153846154,0.36538461538461536,0.6162790697674418,0.6129032258064516,0.7019867549668874,0.188376753507014,0.352812846695709,19,33,12,53,8.0,0.0
LightGBM,0.6423076923076924,0.6420521884952857,0.5377148075105926,0.7419656721422426,0.6338593437892743,0.6455550366993468,0.5214590252158622,0.7662800553230829,0.6581196581196581,0.6596153846153847,0.6461538461538462,0.6730769230769231,0.711864406779661,0.603448275862069,0.6774193548387096,0.31558935361216733,0.26316215590331526,35,17,23,42,8.0,0.0
KNN,0.61198224852071,0.6127545713675918,0.5036534120001862,0.7180741453297735,0.6761646608697737,0.6829926563793729,0.5562432040300563,0.7952874746450136,0.5641025641025641,0.55,0.676923076923077,0.4230769230769231,0.5945945945945946,0.5116279069767442,0.6330935251798561,0.10176125244618384,0.25668542486654267,22,30,21,44,8.0,0.0
LogisticRegression,0.5994082840236686,0.6001662949453332,0.49456105157916325,0.7037479335996694,0.6501246453402021,0.6557767598642347,0.5279405455527612,0.769069964326225,0.6068376068376068,0.6096153846153847,0.5846153846153846,0.6346153846153846,0.6666666666666666,0.55,0.6229508196721312,0.21590909090909094,0.26247410172360747,33,19,27,38,8.0,0.0
ExtraTrees,0.5852071005917159,0.5856102851954974,0.47975117962113545,0.6922288080657618,0.6077798760913297,0.6192190812591959,0.4939656135851378,0.7409829830444551,0.5982905982905983,0.5961538461538461,0.6153846153846154,0.5769230769230769,0.6451612903225806,0.5454545454545454,0.6299212598425197,0.19120458891013392,0.25485533982664166,30,22,25,40,8.0,0.0
SVM_Linear,0.5494082840236686,0.5500916439388257,0.4461916699885395,0.6544559208936636,0.612061419607254,0.6182529658725735,0.4885981267945418,0.7333610208098793,0.5213675213675214,0.5115384615384615,0.6,0.4230769230769231,0.5652173913043478,0.4583333333333333,0.582089552238806,0.023255813953488413,0.2778239845270237,22,30,26,39,8.0,0.0
SVM_RBF,0.5035502958579883,0.5027298348502464,0.39588830789547635,0.6102422016899628,0.581195055547701,0.5897882128163162,0.46667271181910647,0.7139536494946636,0.5128205128205128,0.49615384615384617,0.6461538461538462,0.34615384615384615,0.5526315789473685,0.43902439024390244,0.5957446808510638,-0.007858546168958647,0.27729004633950954,18,34,23,42,8.0,0.0
