Model_A,Model_B,AUC_A,AUC_B,ΔAUC,Z_stat,p_value,Significant (α=0.05),Significant (α=0.01),p_value_bonferroni,Significant Bonf. (α=0.05)
ExtraTrees,LightGBM,0.6818749999999999,0.59734375,0.08453124999999995,2.4007230057045814,0.016362717184949534,✓,✗,0.736322273322729,✗
LogisticRegression,LightGBM,0.6784374999999999,0.59734375,0.08109374999999996,1.8460881175596222,0.06487941188164413,✗,✗,1.0,✗
SVM_RBF,LightGBM,0.6753124999999999,0.59734375,0.07796874999999992,1.7226724122470707,0.08494778194280664,✗,✗,1.0,✗
RandomForest,LightGBM,0.6453125000000001,0.59734375,0.047968750000000115,1.624631287192947,0.10424114641731261,✗,✗,1.0,✗
XGBoost,ExtraTrees,0.6271874999999999,0.6818749999999999,-0.0546875,-1.4419361680430975,0.14932038180141372,✗,✗,1.0,✗
GradientBoosting,ExtraTrees,0.6259374999999999,0.6818749999999999,-0.05593749999999997,-1.3623505687366713,0.17308727575875293,✗,✗,1.0,✗
KNN,LightGBM,0.6645312499999999,0.59734375,0.06718749999999996,1.3505595014771101,0.1768365812290449,✗,✗,1.0,✗
SVM_Linear,LightGBM,0.6531250000000001,0.59734375,0.055781250000000115,1.253206793516749,0.21013045824119958,✗,✗,1.0,✗
ExtraTrees,RandomForest,0.6818749999999999,0.6453125000000001,0.03656249999999983,1.2246213372796384,0.22071792470511598,✗,✗,1.0,✗
ExtraTrees,NaiveBayes,0.6818749999999999,0.6162500000000001,0.06562499999999982,1.2005514836417266,0.22992523044343371,✗,✗,1.0,✗
GradientBoosting,LogisticRegression,0.6259374999999999,0.6784374999999999,-0.05249999999999999,-1.1857448376244415,0.2357230817550403,✗,✗,1.0,✗
GradientBoosting,SVM_RBF,0.6259374999999999,0.6753124999999999,-0.04937499999999995,-1.172767976239549,0.24088886341915394,✗,✗,1.0,✗
NaiveBayes,LogisticRegression,0.6162500000000001,0.6784374999999999,-0.06218749999999984,-1.170898344066179,0.24163964082878409,✗,✗,1.0,✗
SVM_Linear,LogisticRegression,0.6531250000000001,0.6784374999999999,-0.02531249999999985,-1.1660398682777444,0.24359832664331127,✗,✗,1.0,✗
XGBoost,SVM_RBF,0.6271874999999999,0.6753124999999999,-0.04812499999999997,-1.129973793462157,0.25848726732131067,✗,✗,1.0,✗
SVM_RBF,NaiveBayes,0.6753124999999999,0.6162500000000001,0.059062499999999796,1.1211333894817337,0.2622310879463349,✗,✗,1.0,✗
XGBoost,LogisticRegression,0.6271874999999999,0.6784374999999999,-0.05125000000000002,-1.1063562146107286,0.2685723692387595,✗,✗,1.0,✗
ExtraTrees,SVM_Linear,0.6818749999999999,0.6531250000000001,0.02874999999999983,0.9961309385867708,0.3191865292543279,✗,✗,1.0,✗
RandomForest,LogisticRegression,0.6453125000000001,0.6784374999999999,-0.03312499999999985,-0.8987542459539138,0.36878357585884636,✗,✗,1.0,✗
KNN,NaiveBayes,0.6645312499999999,0.6162500000000001,0.04828124999999983,0.8858701668297407,0.3756874938396493,✗,✗,1.0,✗
SVM_Linear,SVM_RBF,0.6531250000000001,0.6753124999999999,-0.022187499999999805,-0.8675542815853517,0.3856383837016807,✗,✗,1.0,✗
XGBoost,KNN,0.6271874999999999,0.6645312499999999,-0.03734375000000001,-0.8246044586346588,0.4095961892606528,✗,✗,1.0,✗
