Fold,Feature_Rank_in_Fold,Feature_Name
1,1,ADC_GLSZM_SmallZoneEmphasis
1,2,T2_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist
1,3,T2_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist
1,4,T2_IH_IntensityHistogramKurtosis_Intensity
1,5,ADC_GLSZM_LowGrayLevelZoneEmphasis
1,6,T2_GLSZM_SmallZoneHighGreyLevelEmphasis
1,7,ADC_Morph_Sphericity
1,8,ADC_GLSZM_SmallZoneHighGreyLevelEmphasis
1,9,ADC_Morph_RadiusSphereNorm_MaxIntensityCoor_RoiCentroidCoor_Dist
1,10,ADC_NGTDM_Strength
1,11,T2_Morph_RadiusSphereNorm_CentroidCoor_WCentroidCoor_Dist
1,12,ADC_Morph_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist_mm
1,13,ADC_GLRLM_RunEntropy
1,14,ADC_Morph_SphereDiameter_mm
1,15,T2_GLCM_ClusterShade
1,16,T2_IB_MinimumIntensity
1,17,T2_GLCM_DifferenceEntropy
1,18,ADC_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_3DSmallestDist
1,19,ADC_Morph_Compactness2
1,20,ADC_LOCAL_INTENSITY_HISTOGRAM_LocalIntensityPeak_Intensity
2,1,T2_GLCM_NormalisedInverseDifference
2,2,T2_Morph_Compacity
2,3,T2_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist
2,4,ADC_Morph_Compactness2
2,5,T2_GLRLM_LongRunLowGreyLevelEmphasis
2,6,ADC_Morph_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist_mm
2,7,T2_GLSZM_SmallZoneHighGreyLevelEmphasis
2,8,ADC_IB_AreaUnderCurveCIVH
2,9,ADC_IH_IntensityHistogramMaximumGreyLevel_Intensity
2,10,T2_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist
2,11,T2_Morph_SphericalDisproportion
2,12,ADC_GLCM_AngularSecondMoment
2,13,T2_IH_IntensityHistogramSkewness_Intensity
2,14,ADC_GLCM_InverseDifferenceMoment
2,15,ADC_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_3DSmallestDist
2,16,T2_GLCM_JointVariance
2,17,ADC_GLRLM_LongRunsEmphasis
2,18,T2_Morph_RadiusRoiNorm_MaxIntensityCoor_RoiCentroidCoor_Dist
2,19,ADC_GLSZM_GreyLevelVariance
2,20,T2_Morph_Asphericity
3,1,ADC_GLCM_JointVariance
3,2,ADC_IH_IntensityHistogramMedian_Intensity
3,3,T2_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist
3,4,T2_IH_IntensityHistogram10thPercentile
3,5,T2_GLSZM_NormalisedZoneSizeNonUniformity
3,6,ADC_GLCM_ClusterTendency
3,7,ADC_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist
3,8,ADC_Morph_Sphericity
3,9,ADC_IH_IntensityHistogram50thPercentile
3,10,ADC_GLSZM_GreyLevelVariance
3,11,T2_IH_MinimumHistogramGradient_Intensity
3,12,T2_IH_IntensityHistogramRobustMeanAbsoluteDeviation_Intensity
3,13,ADC_Morph_SphericalDisproportion
3,14,T2_GLRLM_HighGreyLevelRunEmphasis
3,15,ADC_GLCM_JointEntropyLog2
3,16,T2_IH_IntensityHistogramMinimumGreyLevel_Intensity
3,17,T2_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist
3,18,ADC_Morph_Compacity
3,19,ADC_Morph_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist_mm
3,20,T2_GLSZM_ZonePercentage
4,1,ADC_Morph_SurfaceToVolumeRatio_cm
4,2,ADC_GLSZM_LowGrayLevelZoneEmphasis
4,3,T2_GLCM_JointMaximum
4,4,ADC_IH_IntensityHistogramMedian_Intensity
4,5,ADC_IH_IntensityHistogramSkewness_Intensity
4,6,T2_GLCM_SumVariance
4,7,ADC_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist
4,8,ADC_GLCM_DifferenceAverage
4,9,ADC_GLSZM_LargeZoneLowGreyLevelEmphasis
4,10,ADC_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist
4,11,T2_IH_MaximumHistogramGradientGreyLevel_Intensity
4,12,T2_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_3DSmallestDist
4,13,T2_Morph_RadiusSphereNorm_CentroidCoor_WCentroidCoor_Dist
4,14,ADC_GLRLM_ShortRunLowGreyLevelEmphasis
4,15,T2_GLRLM_RunPercentage
4,16,ADC_Morph_Compactness2
4,17,T2_GLCM_ClusterTendency
4,18,ADC_NGTDM_Strength
4,19,ADC_Morph_SphereDiameter_mm
4,20,T2_GLSZM_SmallZoneLowGreyLevelEmphasis
5,1,ADC_GLSZM_LargeZoneEmphasis
5,2,ADC_IH_IntensityHistogramMedian_Intensity
5,3,T2_GLCM_ClusterShade
5,4,ADC_IH_MaximumHistogramGradient_Intensity
5,5,T2_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist
5,6,T2_IH_IntensityHistogramSkewness_Intensity
5,7,T2_IH_MinimumHistogramGradient_Intensity
5,8,ADC_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist
5,9,T2_IB_IntensityBasedMeanAbsoluteDeviation
5,10,T2_Morph_Compacity
5,11,T2_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist
5,12,ADC_IH_IntensityHistogramCoefficientOfVariation_Intensity
5,13,ADC_NGTDM_Strength
5,14,ADC_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist
