fold,n_estimators,max_depth,learning_rate,num_leaves,subsample,colsample_bytree,reg_alpha,reg_lambda
1,100,7,0.2755515226447693,58,0.7438031375747609,0.7994294729378736,1.5601289828756666e-05,1.152688441528122e-05
2,250,6,0.13957671292596224,26,0.8026058588422645,0.6943523318778531,3.980458189291802e-06,1.3254709127383212e-08
3,200,5,0.12947307125046406,33,0.8301562572932095,0.8989999101871363,6.23407026200294e-05,2.505463514417521e-07
4,100,8,0.25919322953910695,42,0.8925203012239691,0.670192611418718,6.737525631734939e-08,0.0001484164947769321
5,200,8,0.056318700171302666,12,0.7907163009617719,0.7298414583465734,1.1922718336622392e-06,0.00025081732750128707
