Metric,Value
ROC-AUC,0.7526627218934913
PR-AUC,0.8079831543183613
Balanced Acc.,0.6923076923076923
Sensitivity,0.6923076923076923
Specificity,0.6923076923076923
PPV,0.7377049180327869
NPV,0.6428571428571429
Kappa,0.38167938931297707
