Comparison,Best_Model,Other_Model,Mean_AUC_Best,Mean_AUC_Other,Mean_AUC_Difference,Wilcoxon_Statistic,Wilcoxon_p_value,Wilcoxon_q_value_FDR
LogisticRegression vs ExtraTrees,LogisticRegression,ExtraTrees,0.7528058361391694,0.7498933782267115,0.0029124579124579332,6.0,0.8125,0.8125
LogisticRegression vs GradientBoosting,LogisticRegression,GradientBoosting,0.7528058361391694,0.6973204264870931,0.05548540965207634,2.0,0.1875,0.45
LogisticRegression vs KNN,LogisticRegression,KNN,0.7528058361391694,0.7023351571268238,0.05047067901234568,2.0,0.1875,0.45
LogisticRegression vs LightGBM,LogisticRegression,LightGBM,0.7528058361391694,0.6989106341189675,0.05389520202020204,2.5,0.25,0.45
LogisticRegression vs NaiveBayes,LogisticRegression,NaiveBayes,0.7528058361391694,0.7793280022446688,-0.026522166105499446,3.0,0.625,0.8035714285714286
LogisticRegression vs RandomForest,LogisticRegression,RandomForest,0.7528058361391694,0.7413482042648709,0.011457631874298557,6.0,0.8125,0.8125
LogisticRegression vs SVM_Linear,LogisticRegression,SVM_Linear,0.7528058361391694,0.7359890572390573,0.01681677890011224,1.0,0.25,0.45
LogisticRegression vs SVM_RBF,LogisticRegression,SVM_RBF,0.7528058361391694,0.7640544332210999,-0.0112485970819304,5.0,0.625,0.8035714285714286
LogisticRegression vs XGBoost,LogisticRegression,XGBoost,0.7528058361391694,0.6422404601571269,0.11056537598204261,0.0,0.0625,0.45
